Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Visby;78390;2.0

Parameternamn;Beskrivning;Enhet
Lufttemperatur;medel, 1 gång per månad;degree celsius

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1859-09-01 00:00:00;1986-05-31 23:59:59;28.0;57.636;18.2891

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativ månad;Lufttemperatur;Kvalitet;;Tidsutsnitt:
1889-03-01 00:00:01;1889-04-01 00:00:00;1889-03;-2.5;G
1889-04-01 00:00:01;1889-05-01 00:00:00;1889-04;3.0;G
1889-05-01 00:00:01;1889-06-01 00:00:00;1889-05;10.7;G
1889-06-01 00:00:01;1889-07-01 00:00:00;1889-06;15.8;G
1889-07-01 00:00:01;1889-08-01 00:00:00;1889-07;15.5;G
1889-08-01 00:00:01;1889-09-01 00:00:00;1889-08;14.9;G
1889-09-01 00:00:01;1889-10-01 00:00:00;1889-09;10.5;G
1889-10-01 00:00:01;1889-11-01 00:00:00;1889-10;8.6;G
1889-11-01 00:00:01;1889-12-01 00:00:00;1889-11;5.3;G
1889-12-01 00:00:01;1890-01-01 00:00:00;1889-12;0.2;G
1890-01-01 00:00:01;1890-02-01 00:00:00;1890-01;2.0;G
1890-02-01 00:00:01;1890-03-01 00:00:00;1890-02;-0.1;G
1890-03-01 00:00:01;1890-04-01 00:00:00;1890-03;2.0;G
1890-04-01 00:00:01;1890-05-01 00:00:00;1890-04;4.9;G
1890-05-01 00:00:01;1890-06-01 00:00:00;1890-05;11.5;G
1890-06-01 00:00:01;1890-07-01 00:00:00;1890-06;12.9;G
1890-07-01 00:00:01;1890-08-01 00:00:00;1890-07;15.2;G
1890-08-01 00:00:01;1890-09-01 00:00:00;1890-08;15.7;G
1890-09-01 00:00:01;1890-10-01 00:00:00;1890-09;12.6;G
1890-10-01 00:00:01;1890-11-01 00:00:00;1890-10;6.8;G
1890-11-01 00:00:01;1890-12-01 00:00:00;1890-11;3.7;G
1890-12-01 00:00:01;1891-01-01 00:00:00;1890-12;-0.1;G
1891-01-01 00:00:01;1891-02-01 00:00:00;1891-01;-1.2;G
1891-02-01 00:00:01;1891-03-01 00:00:00;1891-02;0.9;G
1891-03-01 00:00:01;1891-04-01 00:00:00;1891-03;0.2;G
1891-04-01 00:00:01;1891-05-01 00:00:00;1891-04;2.7;G
1891-05-01 00:00:01;1891-06-01 00:00:00;1891-05;8.7;G
1891-06-01 00:00:01;1891-07-01 00:00:00;1891-06;11.6;G
1891-07-01 00:00:01;1891-08-01 00:00:00;1891-07;17.6;G
1891-08-01 00:00:01;1891-09-01 00:00:00;1891-08;15.1;G
1891-09-01 00:00:01;1891-10-01 00:00:00;1891-09;13.1;G
1891-10-01 00:00:01;1891-11-01 00:00:00;1891-10;9.9;G
1891-11-01 00:00:01;1891-12-01 00:00:00;1891-11;3.1;G
1891-12-01 00:00:01;1892-01-01 00:00:00;1891-12;2.5;G
1892-01-01 00:00:01;1892-02-01 00:00:00;1892-01;-1.2;G
1892-02-01 00:00:01;1892-03-01 00:00:00;1892-02;-1.2;G
1892-03-01 00:00:01;1892-04-01 00:00:00;1892-03;0.0;G
1892-04-01 00:00:01;1892-05-01 00:00:00;1892-04;3.1;G
1892-05-01 00:00:01;1892-06-01 00:00:00;1892-05;7.9;G
1892-06-01 00:00:01;1892-07-01 00:00:00;1892-06;12.3;G
1892-07-01 00:00:01;1892-08-01 00:00:00;1892-07;14.4;G
1892-08-01 00:00:01;1892-09-01 00:00:00;1892-08;15.2;G
1892-09-01 00:00:01;1892-10-01 00:00:00;1892-09;13.2;G
1892-10-01 00:00:01;1892-11-01 00:00:00;1892-10;7.3;G
1892-11-01 00:00:01;1892-12-01 00:00:00;1892-11;4.4;G
1892-12-01 00:00:01;1893-01-01 00:00:00;1892-12;-1.0;G
1893-01-01 00:00:01;1893-02-01 00:00:00;1893-01;-5.1;G
1893-02-01 00:00:01;1893-03-01 00:00:00;1893-02;-5.5;G
1893-03-01 00:00:01;1893-04-01 00:00:00;1893-03;0.4;G
1893-04-01 00:00:01;1893-05-01 00:00:00;1893-04;3.2;G
1893-05-01 00:00:01;1893-06-01 00:00:00;1893-05;7.2;G
1893-06-01 00:00:01;1893-07-01 00:00:00;1893-06;13.5;G
1893-07-01 00:00:01;1893-08-01 00:00:00;1893-07;16.0;G
1893-08-01 00:00:01;1893-09-01 00:00:00;1893-08;16.0;G
1893-09-01 00:00:01;1893-10-01 00:00:00;1893-09;10.8;G
1893-10-01 00:00:01;1893-11-01 00:00:00;1893-10;8.5;G
1893-11-01 00:00:01;1893-12-01 00:00:00;1893-11;3.4;G
1893-12-01 00:00:01;1894-01-01 00:00:00;1893-12;2.1;G
1894-01-01 00:00:01;1894-02-01 00:00:00;1894-01;0.2;G
1894-02-01 00:00:01;1894-03-01 00:00:00;1894-02;1.2;G
1894-03-01 00:00:01;1894-04-01 00:00:00;1894-03;2.7;G
1894-04-01 00:00:01;1894-05-01 00:00:00;1894-04;6.2;G
1894-05-01 00:00:01;1894-06-01 00:00:00;1894-05;9.1;G
1894-06-01 00:00:01;1894-07-01 00:00:00;1894-06;11.8;G
1894-07-01 00:00:01;1894-08-01 00:00:00;1894-07;16.9;G
1894-08-01 00:00:01;1894-09-01 00:00:00;1894-08;15.9;G
1894-09-01 00:00:01;1894-10-01 00:00:00;1894-09;10.0;G
1894-10-01 00:00:01;1894-11-01 00:00:00;1894-10;6.0;G
1894-11-01 00:00:01;1894-12-01 00:00:00;1894-11;5.7;G
1894-12-01 00:00:01;1895-01-01 00:00:00;1894-12;2.5;G
1895-01-01 00:00:01;1895-02-01 00:00:00;1895-01;-1.6;G
1895-02-01 00:00:01;1895-03-01 00:00:00;1895-02;-4.6;G
1895-03-01 00:00:01;1895-04-01 00:00:00;1895-03;-0.6;G
1895-04-01 00:00:01;1895-05-01 00:00:00;1895-04;4.3;G
1895-05-01 00:00:01;1895-06-01 00:00:00;1895-05;11.2;G
1895-06-01 00:00:01;1895-07-01 00:00:00;1895-06;14.6;G
1895-07-01 00:00:01;1895-08-01 00:00:00;1895-07;16.0;G
1895-08-01 00:00:01;1895-09-01 00:00:00;1895-08;15.4;G
1895-09-01 00:00:01;1895-10-01 00:00:00;1895-09;12.6;G
1895-10-01 00:00:01;1895-11-01 00:00:00;1895-10;7.2;G
1895-11-01 00:00:01;1895-12-01 00:00:00;1895-11;4.1;G
1895-12-01 00:00:01;1896-01-01 00:00:00;1895-12;0.0;G
1896-01-01 00:00:01;1896-02-01 00:00:00;1896-01;0.0;G
1896-02-01 00:00:01;1896-03-01 00:00:00;1896-02;0.0;G
1896-03-01 00:00:01;1896-04-01 00:00:00;1896-03;1.4;G
1896-04-01 00:00:01;1896-05-01 00:00:00;1896-04;2.9;G
1896-05-01 00:00:01;1896-06-01 00:00:00;1896-05;7.2;G
1896-06-01 00:00:01;1896-07-01 00:00:00;1896-06;16.9;G
1896-07-01 00:00:01;1896-08-01 00:00:00;1896-07;18.3;G
1896-08-01 00:00:01;1896-09-01 00:00:00;1896-08;14.9;G
1896-09-01 00:00:01;1896-10-01 00:00:00;1896-09;12.4;G
1896-10-01 00:00:01;1896-11-01 00:00:00;1896-10;9.1;G
1896-11-01 00:00:01;1896-12-01 00:00:00;1896-11;2.6;G
1896-12-01 00:00:01;1897-01-01 00:00:00;1896-12;0.0;G
1897-01-01 00:00:01;1897-02-01 00:00:00;1897-01;-3.1;G
1897-02-01 00:00:01;1897-03-01 00:00:00;1897-02;-1.6;G
1897-03-01 00:00:01;1897-04-01 00:00:00;1897-03;0.1;G
1897-04-01 00:00:01;1897-05-01 00:00:00;1897-04;4.1;G
1897-05-01 00:00:01;1897-06-01 00:00:00;1897-05;8.2;G
1897-06-01 00:00:01;1897-07-01 00:00:00;1897-06;14.1;G
1897-07-01 00:00:01;1897-08-01 00:00:00;1897-07;16.3;G
1897-08-01 00:00:01;1897-09-01 00:00:00;1897-08;17.6;G
1897-09-01 00:00:01;1897-10-01 00:00:00;1897-09;12.4;G
1897-10-01 00:00:01;1897-11-01 00:00:00;1897-10;7.4;G
1897-11-01 00:00:01;1897-12-01 00:00:00;1897-11;4.2;G
1897-12-01 00:00:01;1898-01-01 00:00:00;1897-12;1.8;G
1898-01-01 00:00:01;1898-02-01 00:00:00;1898-01;2.2;G
1898-02-01 00:00:01;1898-03-01 00:00:00;1898-02;-0.3;G
1898-03-01 00:00:01;1898-04-01 00:00:00;1898-03;0.5;G
1898-04-01 00:00:01;1898-05-01 00:00:00;1898-04;2.7;G
1898-05-01 00:00:01;1898-06-01 00:00:00;1898-05;8.8;G
1898-06-01 00:00:01;1898-07-01 00:00:00;1898-06;13.1;G
1898-07-01 00:00:01;1898-08-01 00:00:00;1898-07;14.4;G
1898-08-01 00:00:01;1898-09-01 00:00:00;1898-08;15.5;G
1898-09-01 00:00:01;1898-10-01 00:00:00;1898-09;12.3;G
1898-10-01 00:00:01;1898-11-01 00:00:00;1898-10;7.1;G
1898-11-01 00:00:01;1898-12-01 00:00:00;1898-11;5.5;G
1898-12-01 00:00:01;1899-01-01 00:00:00;1898-12;3.4;G
1899-01-01 00:00:01;1899-02-01 00:00:00;1899-01;0.3;G
1899-02-01 00:00:01;1899-03-01 00:00:00;1899-02;0.3;G
1899-03-01 00:00:01;1899-04-01 00:00:00;1899-03;-0.9;G
1899-04-01 00:00:01;1899-05-01 00:00:00;1899-04;3.8;G
1899-05-01 00:00:01;1899-06-01 00:00:00;1899-05;7.0;G
1899-06-01 00:00:01;1899-07-01 00:00:00;1899-06;9.9;G
1899-07-01 00:00:01;1899-08-01 00:00:00;1899-07;18.3;G
1899-08-01 00:00:01;1899-09-01 00:00:00;1899-08;13.9;G
1899-09-01 00:00:01;1899-10-01 00:00:00;1899-09;12.2;G
1899-10-01 00:00:01;1899-11-01 00:00:00;1899-10;7.9;G
1899-11-01 00:00:01;1899-12-01 00:00:00;1899-11;5.8;G
1899-12-01 00:00:01;1900-01-01 00:00:00;1899-12;-0.8;G
1900-01-01 00:00:01;1900-02-01 00:00:00;1900-01;-0.9;G
1900-02-01 00:00:01;1900-03-01 00:00:00;1900-02;-2.9;G
1900-03-01 00:00:01;1900-04-01 00:00:00;1900-03;-1.4;G
1900-04-01 00:00:01;1900-05-01 00:00:00;1900-04;2.9;G
1900-05-01 00:00:01;1900-06-01 00:00:00;1900-05;6.8;G
1900-06-01 00:00:01;1900-07-01 00:00:00;1900-06;13.3;G
1900-07-01 00:00:01;1900-08-01 00:00:00;1900-07;17.1;G
1900-08-01 00:00:01;1900-09-01 00:00:00;1900-08;16.3;G
1900-09-01 00:00:01;1900-10-01 00:00:00;1900-09;12.1;G
1900-10-01 00:00:01;1900-11-01 00:00:00;1900-10;8.6;G
1900-11-01 00:00:01;1900-12-01 00:00:00;1900-11;4.8;G
1900-12-01 00:00:01;1901-01-01 00:00:00;1900-12;2.1;G
1901-01-01 00:00:01;1901-02-01 00:00:00;1901-01;-0.3;G
1901-02-01 00:00:01;1901-03-01 00:00:00;1901-02;-2.8;G
1901-03-01 00:00:01;1901-04-01 00:00:00;1901-03;-0.3;G
1901-04-01 00:00:01;1901-05-01 00:00:00;1901-04;4.4;G
1901-05-01 00:00:01;1901-06-01 00:00:00;1901-05;9.6;G
1901-06-01 00:00:01;1901-07-01 00:00:00;1901-06;13.9;G
1901-07-01 00:00:01;1901-08-01 00:00:00;1901-07;18.9;G
1901-08-01 00:00:01;1901-09-01 00:00:00;1901-08;18.4;G
1901-09-01 00:00:01;1901-10-01 00:00:00;1901-09;13.3;G
1901-10-01 00:00:01;1901-11-01 00:00:00;1901-10;10.6;G
1901-11-01 00:00:01;1901-12-01 00:00:00;1901-11;3.0;G
1901-12-01 00:00:01;1902-01-01 00:00:00;1901-12;-0.1;G
1902-01-01 00:00:01;1902-02-01 00:00:00;1902-01;1.4;G
1902-02-01 00:00:01;1902-03-01 00:00:00;1902-02;-1.8;G
1902-03-01 00:00:01;1902-04-01 00:00:00;1902-03;-0.2;G
1902-04-01 00:00:01;1902-05-01 00:00:00;1902-04;1.5;G
1902-05-01 00:00:01;1902-06-01 00:00:00;1902-05;6.1;G
1902-06-01 00:00:01;1902-07-01 00:00:00;1902-06;9.8;G
1902-07-01 00:00:01;1902-08-01 00:00:00;1902-07;13.3;G
1902-08-01 00:00:01;1902-09-01 00:00:00;1902-08;13.7;G
1902-09-01 00:00:01;1902-10-01 00:00:00;1902-09;10.7;G
1902-10-01 00:00:01;1902-11-01 00:00:00;1902-10;6.1;G
1902-11-01 00:00:01;1902-12-01 00:00:00;1902-11;2.8;G
1902-12-01 00:00:01;1903-01-01 00:00:00;1902-12;-0.6;G
1903-01-01 00:00:01;1903-02-01 00:00:00;1903-01;0.1;G
1903-02-01 00:00:01;1903-03-01 00:00:00;1903-02;1.6;G
1903-03-01 00:00:01;1903-04-01 00:00:00;1903-03;3.8;G
1903-04-01 00:00:01;1903-05-01 00:00:00;1903-04;3.1;G
1903-05-01 00:00:01;1903-06-01 00:00:00;1903-05;8.7;G
1903-06-01 00:00:01;1903-07-01 00:00:00;1903-06;13.2;G
1903-07-01 00:00:01;1903-08-01 00:00:00;1903-07;16.0;G
1903-08-01 00:00:01;1903-09-01 00:00:00;1903-08;14.6;G
1903-09-01 00:00:01;1903-10-01 00:00:00;1903-09;11.8;G
1903-10-01 00:00:01;1903-11-01 00:00:00;1903-10;6.1;G
1903-11-01 00:00:01;1903-12-01 00:00:00;1903-11;3.9;G
1903-12-01 00:00:01;1904-01-01 00:00:00;1903-12;1.2;G
1904-01-01 00:00:01;1904-02-01 00:00:00;1904-01;0.8;G
1904-02-01 00:00:01;1904-03-01 00:00:00;1904-02;-1.7;G
1904-03-01 00:00:01;1904-04-01 00:00:00;1904-03;-0.6;G
1904-04-01 00:00:01;1904-05-01 00:00:00;1904-04;4.6;G
1904-05-01 00:00:01;1904-06-01 00:00:00;1904-05;7.0;G
1904-06-01 00:00:01;1904-07-01 00:00:00;1904-06;12.2;G
1904-07-01 00:00:01;1904-08-01 00:00:00;1904-07;15.0;G
1904-08-01 00:00:01;1904-09-01 00:00:00;1904-08;15.7;G
1904-09-01 00:00:01;1904-10-01 00:00:00;1904-09;12.3;G
1904-10-01 00:00:01;1904-11-01 00:00:00;1904-10;8.5;G
1904-11-01 00:00:01;1904-12-01 00:00:00;1904-11;3.7;G
1904-12-01 00:00:01;1905-01-01 00:00:00;1904-12;2.0;G
1905-01-01 00:00:01;1905-02-01 00:00:00;1905-01;-0.9;G
1905-02-01 00:00:01;1905-03-01 00:00:00;1905-02;0.4;G
1905-03-01 00:00:01;1905-04-01 00:00:00;1905-03;1.4;G
1905-04-01 00:00:01;1905-05-01 00:00:00;1905-04;2.9;G
1905-05-01 00:00:01;1905-06-01 00:00:00;1905-05;9.6;G
1905-06-01 00:00:01;1905-07-01 00:00:00;1905-06;15.5;G
1905-07-01 00:00:01;1905-08-01 00:00:00;1905-07;16.9;G
1905-08-01 00:00:01;1905-09-01 00:00:00;1905-08;15.6;G
1905-09-01 00:00:01;1905-10-01 00:00:00;1905-09;12.1;G
1905-10-01 00:00:01;1905-11-01 00:00:00;1905-10;5.6;G
1905-11-01 00:00:01;1905-12-01 00:00:00;1905-11;4.0;G
1905-12-01 00:00:01;1906-01-01 00:00:00;1905-12;1.2;G
1906-01-01 00:00:01;1906-02-01 00:00:00;1906-01;1.3;G
1906-02-01 00:00:01;1906-03-01 00:00:00;1906-02;0.6;G
1906-03-01 00:00:01;1906-04-01 00:00:00;1906-03;0.0;G
1906-04-01 00:00:01;1906-05-01 00:00:00;1906-04;5.9;G
1906-05-01 00:00:01;1906-06-01 00:00:00;1906-05;10.6;G
1906-06-01 00:00:01;1906-07-01 00:00:00;1906-06;12.7;G
1906-07-01 00:00:01;1906-08-01 00:00:00;1906-07;16.5;G
1906-08-01 00:00:01;1906-09-01 00:00:00;1906-08;15.0;G
1906-09-01 00:00:01;1906-10-01 00:00:00;1906-09;12.4;G
1906-10-01 00:00:01;1906-11-01 00:00:00;1906-10;8.3;G
1906-11-01 00:00:01;1906-12-01 00:00:00;1906-11;6.2;G
1906-12-01 00:00:01;1907-01-01 00:00:00;1906-12;0.2;G
1907-01-01 00:00:01;1907-02-01 00:00:00;1907-01;-0.8;G
1907-02-01 00:00:01;1907-03-01 00:00:00;1907-02;-1.1;G
1907-03-01 00:00:01;1907-04-01 00:00:00;1907-03;1.0;G
1907-04-01 00:00:01;1907-05-01 00:00:00;1907-04;3.0;G
1907-05-01 00:00:01;1907-06-01 00:00:00;1907-05;7.8;G
1907-06-01 00:00:01;1907-07-01 00:00:00;1907-06;12.1;G
1907-07-01 00:00:01;1907-08-01 00:00:00;1907-07;13.7;G
1907-08-01 00:00:01;1907-09-01 00:00:00;1907-08;13.9;G
1907-09-01 00:00:01;1907-10-01 00:00:00;1907-09;11.8;G
1907-10-01 00:00:01;1907-11-01 00:00:00;1907-10;11.5;G
1907-11-01 00:00:01;1907-12-01 00:00:00;1907-11;4.6;G
1907-12-01 00:00:01;1908-01-01 00:00:00;1907-12;-0.8;G
1908-01-01 00:00:01;1908-02-01 00:00:00;1908-01;0.4;G
1908-02-01 00:00:01;1908-03-01 00:00:00;1908-02;0.7;G
1908-03-01 00:00:01;1908-04-01 00:00:00;1908-03;0.0;G
1908-04-01 00:00:01;1908-05-01 00:00:00;1908-04;3.1;G
1908-05-01 00:00:01;1908-06-01 00:00:00;1908-05;7.5;G
1908-06-01 00:00:01;1908-07-01 00:00:00;1908-06;12.8;G
1908-07-01 00:00:01;1908-08-01 00:00:00;1908-07;16.1;G
1908-08-01 00:00:01;1908-09-01 00:00:00;1908-08;15.4;G
1908-09-01 00:00:01;1908-10-01 00:00:00;1908-09;12.3;G
1908-10-01 00:00:01;1908-11-01 00:00:00;1908-10;8.6;G
1908-11-01 00:00:01;1908-12-01 00:00:00;1908-11;2.6;G
1908-12-01 00:00:01;1909-01-01 00:00:00;1908-12;0.8;G
1909-01-01 00:00:01;1909-02-01 00:00:00;1909-01;0.5;G
1909-02-01 00:00:01;1909-03-01 00:00:00;1909-02;-2.7;G
1909-03-01 00:00:01;1909-04-01 00:00:00;1909-03;-0.6;G
1909-04-01 00:00:01;1909-05-01 00:00:00;1909-04;2.0;G
1909-05-01 00:00:01;1909-06-01 00:00:00;1909-05;6.0;G
1909-06-01 00:00:01;1909-07-01 00:00:00;1909-06;12.2;G
1909-07-01 00:00:01;1909-08-01 00:00:00;1909-07;14.9;G
1909-08-01 00:00:01;1909-09-01 00:00:00;1909-08;15.9;G
1909-09-01 00:00:01;1909-10-01 00:00:00;1909-09;12.6;G
1909-10-01 00:00:01;1909-11-01 00:00:00;1909-10;10.7;G
1909-11-01 00:00:01;1909-12-01 00:00:00;1909-11;2.3;G
1909-12-01 00:00:01;1910-01-01 00:00:00;1909-12;1.8;G
1910-01-01 00:00:01;1910-02-01 00:00:00;1910-01;0.9;G
1910-02-01 00:00:01;1910-03-01 00:00:00;1910-02;1.6;G
1910-03-01 00:00:01;1910-04-01 00:00:00;1910-03;2.3;G
1910-04-01 00:00:01;1910-05-01 00:00:00;1910-04;5.5;G
1910-05-01 00:00:01;1910-06-01 00:00:00;1910-05;9.7;G
1910-06-01 00:00:01;1910-07-01 00:00:00;1910-06;14.9;G
1910-07-01 00:00:01;1910-08-01 00:00:00;1910-07;14.7;G
1910-08-01 00:00:01;1910-09-01 00:00:00;1910-08;14.9;G
1910-09-01 00:00:01;1910-10-01 00:00:00;1910-09;13.4;G
1910-10-01 00:00:01;1910-11-01 00:00:00;1910-10;8.5;G
1910-11-01 00:00:01;1910-12-01 00:00:00;1910-11;3.3;G
1910-12-01 00:00:01;1911-01-01 00:00:00;1910-12;2.9;G
1911-01-01 00:00:01;1911-02-01 00:00:00;1911-01;1.4;G
1911-02-01 00:00:01;1911-03-01 00:00:00;1911-02;-0.2;G
1911-03-01 00:00:01;1911-04-01 00:00:00;1911-03;1.2;G
1911-04-01 00:00:01;1911-05-01 00:00:00;1911-04;4.7;G
1911-05-01 00:00:01;1911-06-01 00:00:00;1911-05;9.7;G
1911-06-01 00:00:01;1911-07-01 00:00:00;1911-06;12.5;G
1911-07-01 00:00:01;1911-08-01 00:00:00;1911-07;15.4;G
1911-08-01 00:00:01;1911-09-01 00:00:00;1911-08;17.4;G
1911-09-01 00:00:01;1911-10-01 00:00:00;1911-09;13.5;G
1911-10-01 00:00:01;1911-11-01 00:00:00;1911-10;8.2;G
1911-11-01 00:00:01;1911-12-01 00:00:00;1911-11;5.6;G
1911-12-01 00:00:01;1912-01-01 00:00:00;1911-12;2.6;G
1912-01-01 00:00:01;1912-02-01 00:00:00;1912-01;-2.6;G
1912-02-01 00:00:01;1912-03-01 00:00:00;1912-02;-1.8;G
1912-03-01 00:00:01;1912-04-01 00:00:00;1912-03;2.3;G
1912-04-01 00:00:01;1912-05-01 00:00:00;1912-04;3.3;G
1912-05-01 00:00:01;1912-06-01 00:00:00;1912-05;7.0;G
1912-06-01 00:00:01;1912-07-01 00:00:00;1912-06;13.3;G
1912-07-01 00:00:01;1912-08-01 00:00:00;1912-07;18.0;G
1912-08-01 00:00:01;1912-09-01 00:00:00;1912-08;16.3;G
1912-09-01 00:00:01;1912-10-01 00:00:00;1912-09;10.1;G
1912-10-01 00:00:01;1912-11-01 00:00:00;1912-10;5.8;G
1912-11-01 00:00:01;1912-12-01 00:00:00;1912-11;3.4;G
1912-12-01 00:00:01;1913-01-01 00:00:00;1912-12;3.5;G
1913-01-01 00:00:01;1913-02-01 00:00:00;1913-01;-0.6;G
1913-02-01 00:00:01;1913-03-01 00:00:00;1913-02;1.3;G
1913-03-01 00:00:01;1913-04-01 00:00:00;1913-03;2.9;G
1913-04-01 00:00:01;1913-05-01 00:00:00;1913-04;5.0;G
1913-05-01 00:00:01;1913-06-01 00:00:00;1913-05;9.7;G
1913-06-01 00:00:01;1913-07-01 00:00:00;1913-06;13.4;G
1913-07-01 00:00:01;1913-08-01 00:00:00;1913-07;14.8;G
1913-08-01 00:00:01;1913-09-01 00:00:00;1913-08;15.8;G
1913-09-01 00:00:01;1913-10-01 00:00:00;1913-09;12.6;G
1913-10-01 00:00:01;1913-11-01 00:00:00;1913-10;8.8;G
1913-11-01 00:00:01;1913-12-01 00:00:00;1913-11;6.8;G
1913-12-01 00:00:01;1914-01-01 00:00:00;1913-12;1.6;G
1914-01-01 00:00:01;1914-02-01 00:00:00;1914-01;-0.2;G
1914-02-01 00:00:01;1914-03-01 00:00:00;1914-02;2.4;G
1914-03-01 00:00:01;1914-04-01 00:00:00;1914-03;1.5;G
1914-04-01 00:00:01;1914-05-01 00:00:00;1914-04;5.8;G
1914-05-01 00:00:01;1914-06-01 00:00:00;1914-05;9.8;G
1914-06-01 00:00:01;1914-07-01 00:00:00;1914-06;14.7;G
1914-07-01 00:00:01;1914-08-01 00:00:00;1914-07;21.0;G
1914-08-01 00:00:01;1914-09-01 00:00:00;1914-08;15.9;G
1914-09-01 00:00:01;1914-10-01 00:00:00;1914-09;12.5;G
1914-10-01 00:00:01;1914-11-01 00:00:00;1914-10;6.9;G
1914-11-01 00:00:01;1914-12-01 00:00:00;1914-11;3.7;G
1914-12-01 00:00:01;1915-01-01 00:00:00;1914-12;3.8;G
1915-01-01 00:00:01;1915-02-01 00:00:00;1915-01;-1.7;G
1915-02-01 00:00:01;1915-03-01 00:00:00;1915-02;-0.4;G
1915-03-01 00:00:01;1915-04-01 00:00:00;1915-03;-2.1;G
1915-04-01 00:00:01;1915-05-01 00:00:00;1915-04;4.8;G
1915-05-01 00:00:01;1915-06-01 00:00:00;1915-05;7.2;G
1915-06-01 00:00:01;1915-07-01 00:00:00;1915-06;12.3;G
1915-07-01 00:00:01;1915-08-01 00:00:00;1915-07;16.0;G
1915-08-01 00:00:01;1915-09-01 00:00:00;1915-08;15.2;G
1915-09-01 00:00:01;1915-10-01 00:00:00;1915-09;11.0;G
1915-10-01 00:00:01;1915-11-01 00:00:00;1915-10;5.2;G
1915-11-01 00:00:01;1915-12-01 00:00:00;1915-11;2.6;G
1915-12-01 00:00:01;1916-01-01 00:00:00;1915-12;-1.7;G
1916-01-01 00:00:01;1916-02-01 00:00:00;1916-01;0.2;G
1916-02-01 00:00:01;1916-03-01 00:00:00;1916-02;-0.5;G
1916-03-01 00:00:01;1916-04-01 00:00:00;1916-03;-0.4;G
1916-04-01 00:00:01;1916-05-01 00:00:00;1916-04;5.0;G
1916-05-01 00:00:01;1916-06-01 00:00:00;1916-05;8.4;G
1916-06-01 00:00:01;1916-07-01 00:00:00;1916-06;11.3;G
1916-07-01 00:00:01;1916-08-01 00:00:00;1916-07;14.6;G
1916-08-01 00:00:01;1916-09-01 00:00:00;1916-08;13.4;G
1916-09-01 00:00:01;1916-10-01 00:00:00;1916-09;10.9;G
1916-10-01 00:00:01;1916-11-01 00:00:00;1916-10;7.3;G
1916-11-01 00:00:01;1916-12-01 00:00:00;1916-11;5.5;G
1916-12-01 00:00:01;1917-01-01 00:00:00;1916-12;1.5;G
1917-01-01 00:00:01;1917-02-01 00:00:00;1917-01;-1.9;G
1917-02-01 00:00:01;1917-03-01 00:00:00;1917-02;-2.6;G
1917-03-01 00:00:01;1917-04-01 00:00:00;1917-03;-4.1;G
1917-04-01 00:00:01;1917-05-01 00:00:00;1917-04;1.6;G
1917-05-01 00:00:01;1917-06-01 00:00:00;1917-05;7.7;G
1917-06-01 00:00:01;1917-07-01 00:00:00;1917-06;15.4;G
1917-07-01 00:00:01;1917-08-01 00:00:00;1917-07;15.4;G
1917-08-01 00:00:01;1917-09-01 00:00:00;1917-08;17.9;G
1917-09-01 00:00:01;1917-10-01 00:00:00;1917-09;13.3;G
1917-10-01 00:00:01;1917-11-01 00:00:00;1917-10;8.4;G
1917-11-01 00:00:01;1917-12-01 00:00:00;1917-11;4.8;G
1917-12-01 00:00:01;1918-01-01 00:00:00;1917-12;0.8;G
1918-01-01 00:00:01;1918-02-01 00:00:00;1918-01;-1.0;G
1918-02-01 00:00:01;1918-03-01 00:00:00;1918-02;-0.4;G
1918-03-01 00:00:01;1918-04-01 00:00:00;1918-03;-0.2;G
1918-04-01 00:00:01;1918-05-01 00:00:00;1918-04;5.7;G
1918-05-01 00:00:01;1918-06-01 00:00:00;1918-05;8.8;G
1918-06-01 00:00:01;1918-07-01 00:00:00;1918-06;11.5;G
1918-07-01 00:00:01;1918-08-01 00:00:00;1918-07;16.0;G
1918-08-01 00:00:01;1918-09-01 00:00:00;1918-08;15.5;G
1918-09-01 00:00:01;1918-10-01 00:00:00;1918-09;11.7;G
1918-10-01 00:00:01;1918-11-01 00:00:00;1918-10;8.9;G
1918-11-01 00:00:01;1918-12-01 00:00:00;1918-11;5.5;G
1918-12-01 00:00:01;1919-01-01 00:00:00;1918-12;1.4;G
1919-01-01 00:00:01;1919-02-01 00:00:00;1919-01;0.6;G
1919-02-01 00:00:01;1919-03-01 00:00:00;1919-02;-1.0;G
1919-03-01 00:00:01;1919-04-01 00:00:00;1919-03;-0.6;G
1919-04-01 00:00:01;1919-05-01 00:00:00;1919-04;4.2;G
1919-05-01 00:00:01;1919-06-01 00:00:00;1919-05;8.4;G
1919-06-01 00:00:01;1919-07-01 00:00:00;1919-06;13.4;G
1919-07-01 00:00:01;1919-08-01 00:00:00;1919-07;16.2;G
1919-08-01 00:00:01;1919-09-01 00:00:00;1919-08;14.7;G
1919-09-01 00:00:01;1919-10-01 00:00:00;1919-09;13.5;G
1919-10-01 00:00:01;1919-11-01 00:00:00;1919-10;6.5;G
1919-11-01 00:00:01;1919-12-01 00:00:00;1919-11;0.0;G
1919-12-01 00:00:01;1920-01-01 00:00:00;1919-12;-0.6;G
