station,Time1,Till Datum Tid (UTC),year,month,Lufttemperatur,Kvalitet,Latitude,Longitude,V8,Tidsutsnitt:
hoburg.csv,01/01/2005 00:00,01/02/2005 00:00,2005,01,2.2,Y,56.9222,18.1471,,""
hoburg.csv,01/02/2005 00:00,01/03/2005 00:00,2005,02,-0.3,Y,56.9222,18.1471,,""
hoburg.csv,01/03/2005 00:00,01/04/2005 00:00,2005,03,-0.8,Y,56.9222,18.1471,,""
hoburg.csv,01/04/2005 00:00,01/05/2005 00:00,2005,04,5.1,Y,56.9222,18.1471,,""
hoburg.csv,01/05/2005 00:00,01/06/2005 00:00,2005,05,9.2,Y,56.9222,18.1471,,""
hoburg.csv,01/06/2005 00:00,01/07/2005 00:00,2005,06,13.6,Y,56.9222,18.1471,,""
hoburg.csv,01/07/2005 00:00,01/08/2005 00:00,2005,07,18.6,Y,56.9222,18.1471,,""
hoburg.csv,01/08/2005 00:00,01/09/2005 00:00,2005,08,16.5,Y,56.9222,18.1471,,""
hoburg.csv,01/09/2005 00:00,01/10/2005 00:00,2005,09,14.5,Y,56.9222,18.1471,,""
hoburg.csv,01/10/2005 00:00,01/11/2005 00:00,2005,10,10.5,Y,56.9222,18.1471,,""
hoburg.csv,01/11/2005 00:00,01/12/2005 00:00,2005,11,5.4,Y,56.9222,18.1471,,""
hoburg.csv,01/12/2005 00:00,01/01/2006 00:00,2005,12,1.6,Y,56.9222,18.1471,,""
hoburg.csv,01/01/2006 00:00,01/02/2006 00:00,2006,01,-1,Y,56.9222,18.1471,,""
hoburg.csv,01/02/2006 00:00,01/03/2006 00:00,2006,02,-1.1,Y,56.9222,18.1471,,""
hoburg.csv,01/03/2006 00:00,01/04/2006 00:00,2006,03,-1.4,Y,56.9222,18.1471,,""
hoburg.csv,01/04/2006 00:00,01/05/2006 00:00,2006,04,4,Y,56.9222,18.1471,,""
hoburg.csv,01/05/2006 00:00,01/06/2006 00:00,2006,05,10,Y,56.9222,18.1471,,""
hoburg.csv,01/06/2006 00:00,01/07/2006 00:00,2006,06,14.6,Y,56.9222,18.1471,,""
hoburg.csv,01/07/2006 00:00,01/08/2006 00:00,2006,07,20.4,Y,56.9222,18.1471,,""
hoburg.csv,01/08/2006 00:00,01/09/2006 00:00,2006,08,19.1,Y,56.9222,18.1471,,""
hoburg.csv,01/09/2006 00:00,01/10/2006 00:00,2006,09,16.4,Y,56.9222,18.1471,,""
hoburg.csv,01/10/2006 00:00,01/11/2006 00:00,2006,10,12.1,Y,56.9222,18.1471,,""
hoburg.csv,01/11/2006 00:00,01/12/2006 00:00,2006,11,6.3,Y,56.9222,18.1471,,""
hoburg.csv,01/12/2006 00:00,01/01/2007 00:00,2006,12,5.7,Y,56.9222,18.1471,,""
hoburg.csv,01/01/2007 00:00,01/02/2007 00:00,2007,01,3,Y,56.9222,18.1471,,""
hoburg.csv,01/02/2007 00:00,01/03/2007 00:00,2007,02,-0.8,Y,56.9222,18.1471,,""
hoburg.csv,01/03/2007 00:00,01/04/2007 00:00,2007,03,4.3,Y,56.9222,18.1471,,""
hoburg.csv,01/04/2007 00:00,01/05/2007 00:00,2007,04,5.9,Y,56.9222,18.1471,,""
hoburg.csv,01/05/2007 00:00,01/06/2007 00:00,2007,05,10.5,Y,56.9222,18.1471,,""
hoburg.csv,01/06/2007 00:00,01/07/2007 00:00,2007,06,16.5,Y,56.9222,18.1471,,""
hoburg.csv,01/07/2007 00:00,01/08/2007 00:00,2007,07,15.7,Y,56.9222,18.1471,,""
hoburg.csv,01/08/2007 00:00,01/09/2007 00:00,2007,08,17.3,Y,56.9222,18.1471,,""
hoburg.csv,01/09/2007 00:00,01/10/2007 00:00,2007,09,12.8,Y,56.9222,18.1471,,""
hoburg.csv,01/10/2007 00:00,01/11/2007 00:00,2007,10,8.6,Y,56.9222,18.1471,,""
hoburg.csv,01/11/2007 00:00,01/12/2007 00:00,2007,11,4.2,Y,56.9222,18.1471,,""
hoburg.csv,01/12/2007 00:00,01/01/2008 00:00,2007,12,3.4,Y,56.9222,18.1471,,""
hoburg.csv,01/01/2008 00:00,01/02/2008 00:00,2008,01,2.8,Y,56.9222,18.1471,,""
hoburg.csv,01/02/2008 00:00,01/03/2008 00:00,2008,02,3.5,Y,56.9222,18.1471,,""
hoburg.csv,01/03/2008 00:00,01/04/2008 00:00,2008,03,2.3,Y,56.9222,18.1471,,""
hoburg.csv,01/04/2008 00:00,01/05/2008 00:00,2008,04,5.8,Y,56.9222,18.1471,,""
hoburg.csv,01/05/2008 00:00,01/06/2008 00:00,2008,05,10.9,Y,56.9222,18.1471,,""
hoburg.csv,01/06/2008 00:00,01/07/2008 00:00,2008,06,15.4,Y,56.9222,18.1471,,""
hoburg.csv,01/07/2008 00:00,01/08/2008 00:00,2008,07,17.8,Y,56.9222,18.1471,,""
hoburg.csv,01/08/2008 00:00,01/09/2008 00:00,2008,08,16.5,Y,56.9222,18.1471,,""
hoburg.csv,01/09/2008 00:00,01/10/2008 00:00,2008,09,12.6,Y,56.9222,18.1471,,""
hoburg.csv,01/10/2008 00:00,01/11/2008 00:00,2008,10,10.1,Y,56.9222,18.1471,,""
hoburg.csv,01/11/2008 00:00,01/12/2008 00:00,2008,11,5.2,Y,56.9222,18.1471,,""
hoburg.csv,01/12/2008 00:00,01/01/2009 00:00,2008,12,3.1,Y,56.9222,18.1471,,""
hoburg.csv,01/01/2009 00:00,01/02/2009 00:00,2009,01,0.7,Y,56.9222,18.1471,,""
hoburg.csv,01/02/2009 00:00,01/03/2009 00:00,2009,02,-0.3,Y,56.9222,18.1471,,""
hoburg.csv,01/03/2009 00:00,01/04/2009 00:00,2009,03,1.5,Y,56.9222,18.1471,,""
hoburg.csv,01/04/2009 00:00,01/05/2009 00:00,2009,04,6.5,Y,56.9222,18.1471,,""
hoburg.csv,01/05/2009 00:00,01/06/2009 00:00,2009,05,10.1,Y,56.9222,18.1471,,""
hoburg.csv,01/06/2009 00:00,01/07/2009 00:00,2009,06,14,Y,56.9222,18.1471,,""
hoburg.csv,01/07/2009 00:00,01/08/2009 00:00,2009,07,17.5,Y,56.9222,18.1471,,""
hoburg.csv,01/08/2009 00:00,01/09/2009 00:00,2009,08,17.9,Y,56.9222,18.1471,,""
hoburg.csv,01/09/2009 00:00,01/10/2009 00:00,2009,09,14.8,Y,56.9222,18.1471,,""
hoburg.csv,01/10/2009 00:00,01/11/2009 00:00,2009,10,7.1,Y,56.9222,18.1471,,""
hoburg.csv,01/11/2009 00:00,01/12/2009 00:00,2009,11,6,Y,56.9222,18.1471,,""
hoburg.csv,01/12/2009 00:00,01/01/2010 00:00,2009,12,1.1,Y,56.9222,18.1471,,""
hoburg.csv,01/01/2010 00:00,01/02/2010 00:00,2010,01,-3.2,Y,56.9222,18.1471,,""
hoburg.csv,01/02/2010 00:00,01/03/2010 00:00,2010,02,-2,Y,56.9222,18.1471,,""
hoburg.csv,01/03/2010 00:00,01/04/2010 00:00,2010,03,0.4,Y,56.9222,18.1471,,""
hoburg.csv,01/04/2010 00:00,01/05/2010 00:00,2010,04,4,Y,56.9222,18.1471,,""
hoburg.csv,01/05/2010 00:00,01/06/2010 00:00,2010,05,8.4,Y,56.9222,18.1471,,""
hoburg.csv,01/06/2010 00:00,01/07/2010 00:00,2010,06,13.5,Y,56.9222,18.1471,,""
hoburg.csv,01/07/2010 00:00,01/08/2010 00:00,2010,07,19.8,Y,56.9222,18.1471,,""
hoburg.csv,01/08/2010 00:00,01/09/2010 00:00,2010,08,17.7,Y,56.9222,18.1471,,""
hoburg.csv,01/09/2010 00:00,01/10/2010 00:00,2010,09,12.9,Y,56.9222,18.1471,,""
hoburg.csv,01/10/2010 00:00,01/11/2010 00:00,2010,10,7.8,Y,56.9222,18.1471,,""
hoburg.csv,01/11/2010 00:00,01/12/2010 00:00,2010,11,3.8,Y,56.9222,18.1471,,""
hoburg.csv,01/12/2010 00:00,01/01/2011 00:00,2010,12,-2.2,Y,56.9222,18.1471,,""
hoburg.csv,01/01/2011 00:00,01/02/2011 00:00,2011,01,-0.2,Y,56.9222,18.1471,,""
hoburg.csv,01/02/2011 00:00,01/03/2011 00:00,2011,02,-2.7,Y,56.9222,18.1471,,""
hoburg.csv,01/03/2011 00:00,01/04/2011 00:00,2011,03,0.9,Y,56.9222,18.1471,,""
hoburg.csv,01/04/2011 00:00,01/05/2011 00:00,2011,04,6.3,Y,56.9222,18.1471,,""
hoburg.csv,01/05/2011 00:00,01/06/2011 00:00,2011,05,9.4,Y,56.9222,18.1471,,""
hoburg.csv,01/06/2011 00:00,01/07/2011 00:00,2011,06,15.6,Y,56.9222,18.1471,,""
hoburg.csv,01/07/2011 00:00,01/08/2011 00:00,2011,07,18,Y,56.9222,18.1471,,""
hoburg.csv,01/08/2011 00:00,01/09/2011 00:00,2011,08,16.9,Y,56.9222,18.1471,,""
hoburg.csv,01/09/2011 00:00,01/10/2011 00:00,2011,09,13.7,Y,56.9222,18.1471,,""
hoburg.csv,01/10/2011 00:00,01/11/2011 00:00,2011,10,9.2,Y,56.9222,18.1471,,""
hoburg.csv,01/11/2011 00:00,01/12/2011 00:00,2011,11,6.2,Y,56.9222,18.1471,,""
hoburg.csv,01/12/2011 00:00,01/01/2012 00:00,2011,12,3.8,Y,56.9222,18.1471,,""
hoburg.csv,01/01/2012 00:00,01/02/2012 00:00,2012,01,1.1,Y,56.9222,18.1471,,""
hoburg.csv,01/02/2012 00:00,01/03/2012 00:00,2012,02,-1.7,Y,56.9222,18.1471,,""
hoburg.csv,01/03/2012 00:00,01/04/2012 00:00,2012,03,3.4,Y,56.9222,18.1471,,""
hoburg.csv,01/04/2012 00:00,01/05/2012 00:00,2012,04,4.6,Y,56.9222,18.1471,,""
hoburg.csv,01/05/2012 00:00,01/06/2012 00:00,2012,05,9.8,Y,56.9222,18.1471,,""
hoburg.csv,01/06/2012 00:00,01/07/2012 00:00,2012,06,13.1,Y,56.9222,18.1471,,""
hoburg.csv,01/07/2012 00:00,01/08/2012 00:00,2012,07,16.4,Y,56.9222,18.1471,,""
hoburg.csv,01/08/2012 00:00,01/09/2012 00:00,2012,08,16.8,Y,56.9222,18.1471,,""
hoburg_2.csv,1880-01-01 00:00:01,1880-02-01 00:00:00,1880,01,-1.3,Y,56.9222,18.1471,,
hoburg_2.csv,1880-02-01 00:00:01,1880-03-01 00:00:00,1880,02,-0.4,Y,56.9222,18.1471,,
hoburg_2.csv,1880-03-01 00:00:01,1880-04-01 00:00:00,1880,03,0,Y,56.9222,18.1471,,
hoburg_2.csv,1880-04-01 00:00:01,1880-05-01 00:00:00,1880,04,3.5,Y,56.9222,18.1471,,
hoburg_2.csv,1880-05-01 00:00:01,1880-06-01 00:00:00,1880,05,7.4,Y,56.9222,18.1471,,
hoburg_2.csv,1880-06-01 00:00:01,1880-07-01 00:00:00,1880,06,12.3,Y,56.9222,18.1471,,
hoburg_2.csv,1880-07-01 00:00:01,1880-08-01 00:00:00,1880,07,16.2,Y,56.9222,18.1471,,
hoburg_2.csv,1880-08-01 00:00:01,1880-09-01 00:00:00,1880,08,17.5,Y,56.9222,18.1471,,
hoburg_2.csv,1880-09-01 00:00:01,1880-10-01 00:00:00,1880,09,15.1,Y,56.9222,18.1471,,
hoburg_2.csv,1880-10-01 00:00:01,1880-11-01 00:00:00,1880,10,4.8,Y,56.9222,18.1471,,
hoburg_2.csv,1880-11-01 00:00:01,1880-12-01 00:00:00,1880,11,3.7,Y,56.9222,18.1471,,
hoburg_2.csv,1880-12-01 00:00:01,1881-01-01 00:00:00,1880,12,0.5,Y,56.9222,18.1471,,
hoburg_2.csv,1881-01-01 00:00:01,1881-02-01 00:00:00,1881,01,-3.9,Y,56.9222,18.1471,,
hoburg_2.csv,1881-02-01 00:00:01,1881-03-01 00:00:00,1881,02,-2.8,Y,56.9222,18.1471,,
hoburg_2.csv,1881-03-01 00:00:01,1881-04-01 00:00:00,1881,03,-3.4,Y,56.9222,18.1471,,
hoburg_2.csv,1881-04-01 00:00:01,1881-05-01 00:00:00,1881,04,0.2,Y,56.9222,18.1471,,
hoburg_2.csv,1881-05-01 00:00:01,1881-06-01 00:00:00,1881,05,6.6,Y,56.9222,18.1471,,
hoburg_2.csv,1881-06-01 00:00:01,1881-07-01 00:00:00,1881,06,10.6,Y,56.9222,18.1471,,
hoburg_2.csv,1881-07-01 00:00:01,1881-08-01 00:00:00,1881,07,15,Y,56.9222,18.1471,,
hoburg_2.csv,1881-08-01 00:00:01,1881-09-01 00:00:00,1881,08,13.4,Y,56.9222,18.1471,,
hoburg_2.csv,1881-09-01 00:00:01,1881-10-01 00:00:00,1881,09,11.8,Y,56.9222,18.1471,,
hoburg_2.csv,1881-10-01 00:00:01,1881-11-01 00:00:00,1881,10,6,Y,56.9222,18.1471,,
hoburg_2.csv,1881-11-01 00:00:01,1881-12-01 00:00:00,1881,11,4.6,Y,56.9222,18.1471,,
hoburg_2.csv,1881-12-01 00:00:01,1882-01-01 00:00:00,1881,12,2.3,Y,56.9222,18.1471,,
hoburg_2.csv,1882-01-01 00:00:01,1882-02-01 00:00:00,1882,01,2.5,Y,56.9222,18.1471,,
hoburg_2.csv,1882-02-01 00:00:01,1882-03-01 00:00:00,1882,02,1.1,Y,56.9222,18.1471,,
hoburg_2.csv,1882-03-01 00:00:01,1882-04-01 00:00:00,1882,03,2.7,Y,56.9222,18.1471,,
hoburg_2.csv,1882-04-01 00:00:01,1882-05-01 00:00:00,1882,04,4.2,Y,56.9222,18.1471,,
hoburg_2.csv,1882-05-01 00:00:01,1882-06-01 00:00:00,1882,05,8.3,Y,56.9222,18.1471,,
hoburg_2.csv,1882-06-01 00:00:01,1882-07-01 00:00:00,1882,06,12.9,Y,56.9222,18.1471,,
hoburg_2.csv,1882-07-01 00:00:01,1882-08-01 00:00:00,1882,07,16.3,Y,56.9222,18.1471,,
hoburg_2.csv,1882-08-01 00:00:01,1882-09-01 00:00:00,1882,08,17,Y,56.9222,18.1471,,
hoburg_2.csv,1882-09-01 00:00:01,1882-10-01 00:00:00,1882,09,14.2,Y,56.9222,18.1471,,
hoburg_2.csv,1882-10-01 00:00:01,1882-11-01 00:00:00,1882,10,8.5,Y,56.9222,18.1471,,
hoburg_2.csv,1882-11-01 00:00:01,1882-12-01 00:00:00,1882,11,2.3,Y,56.9222,18.1471,,
hoburg_2.csv,1882-12-01 00:00:01,1883-01-01 00:00:00,1882,12,-1.2,Y,56.9222,18.1471,,
hoburg_2.csv,1883-01-01 00:00:01,1883-02-01 00:00:00,1883,01,-0.6,Y,56.9222,18.1471,,
hoburg_2.csv,1883-02-01 00:00:01,1883-03-01 00:00:00,1883,02,0.9,Y,56.9222,18.1471,,
hoburg_2.csv,1883-03-01 00:00:01,1883-04-01 00:00:00,1883,03,-2.9,Y,56.9222,18.1471,,
hoburg_2.csv,1883-04-01 00:00:01,1883-05-01 00:00:00,1883,04,2.6,Y,56.9222,18.1471,,
hoburg_2.csv,1883-05-01 00:00:01,1883-06-01 00:00:00,1883,05,7,Y,56.9222,18.1471,,
hoburg_2.csv,1883-06-01 00:00:01,1883-07-01 00:00:00,1883,06,13.3,Y,56.9222,18.1471,,
hoburg_2.csv,1883-07-01 00:00:01,1883-08-01 00:00:00,1883,07,15.9,Y,56.9222,18.1471,,
hoburg_2.csv,1883-08-01 00:00:01,1883-09-01 00:00:00,1883,08,15.2,Y,56.9222,18.1471,,
hoburg_2.csv,1883-09-01 00:00:01,1883-10-01 00:00:00,1883,09,13.1,Y,56.9222,18.1471,,
hoburg_2.csv,1883-10-01 00:00:01,1883-11-01 00:00:00,1883,10,8.6,Y,56.9222,18.1471,,
hoburg_2.csv,1883-11-01 00:00:01,1883-12-01 00:00:00,1883,11,5.6,Y,56.9222,18.1471,,
hoburg_2.csv,1883-12-01 00:00:01,1884-01-01 00:00:00,1883,12,1.4,Y,56.9222,18.1471,,
hoburg_2.csv,1884-01-01 00:00:01,1884-02-01 00:00:00,1884,01,1.4,Y,56.9222,18.1471,,
hoburg_2.csv,1884-02-01 00:00:01,1884-03-01 00:00:00,1884,02,1.2,Y,56.9222,18.1471,,
hoburg_2.csv,1884-03-01 00:00:01,1884-04-01 00:00:00,1884,03,1.5,Y,56.9222,18.1471,,
hoburg_2.csv,1884-04-01 00:00:01,1884-05-01 00:00:00,1884,04,2.6,Y,56.9222,18.1471,,
hoburg_2.csv,1884-05-01 00:00:01,1884-06-01 00:00:00,1884,05,7.2,Y,56.9222,18.1471,,
hoburg_2.csv,1884-06-01 00:00:01,1884-07-01 00:00:00,1884,06,12.1,Y,56.9222,18.1471,,
hoburg_2.csv,1884-07-01 00:00:01,1884-08-01 00:00:00,1884,07,16.8,Y,56.9222,18.1471,,
hoburg_2.csv,1884-08-01 00:00:01,1884-09-01 00:00:00,1884,08,15.4,Y,56.9222,18.1471,,
hoburg_2.csv,1884-09-01 00:00:01,1884-10-01 00:00:00,1884,09,15.7,Y,56.9222,18.1471,,
hoburg_2.csv,1884-10-01 00:00:01,1884-11-01 00:00:00,1884,10,9.3,Y,56.9222,18.1471,,
hoburg_2.csv,1884-11-01 00:00:01,1884-12-01 00:00:00,1884,11,2.1,Y,56.9222,18.1471,,
hoburg_2.csv,1884-12-01 00:00:01,1885-01-01 00:00:00,1884,12,1.5,Y,56.9222,18.1471,,
hoburg_2.csv,1885-01-01 00:00:01,1885-02-01 00:00:00,1885,01,-0.2,Y,56.9222,18.1471,,
hoburg_2.csv,1885-02-01 00:00:01,1885-03-01 00:00:00,1885,02,0.6,Y,56.9222,18.1471,,
hoburg_2.csv,1885-03-01 00:00:01,1885-04-01 00:00:00,1885,03,1.2,Y,56.9222,18.1471,,
hoburg_2.csv,1885-04-01 00:00:01,1885-05-01 00:00:00,1885,04,4.6,Y,56.9222,18.1471,,
hoburg_2.csv,1885-05-01 00:00:01,1885-06-01 00:00:00,1885,05,6.3,Y,56.9222,18.1471,,
hoburg_2.csv,1885-06-01 00:00:01,1885-07-01 00:00:00,1885,06,12.2,Y,56.9222,18.1471,,
hoburg_2.csv,1885-07-01 00:00:01,1885-08-01 00:00:00,1885,07,16.7,Y,56.9222,18.1471,,
hoburg_2.csv,1885-08-01 00:00:01,1885-09-01 00:00:00,1885,08,13.6,Y,56.9222,18.1471,,
hoburg_2.csv,1885-09-01 00:00:01,1885-10-01 00:00:00,1885,09,11.7,Y,56.9222,18.1471,,
hoburg_2.csv,1885-10-01 00:00:01,1885-11-01 00:00:00,1885,10,7.1,Y,56.9222,18.1471,,
hoburg_2.csv,1885-11-01 00:00:01,1885-12-01 00:00:00,1885,11,3.3,Y,56.9222,18.1471,,
hoburg_2.csv,1885-12-01 00:00:01,1886-01-01 00:00:00,1885,12,1.5,Y,56.9222,18.1471,,
hoburg_2.csv,1886-01-01 00:00:01,1886-02-01 00:00:00,1886,01,-0.7,Y,56.9222,18.1471,,
hoburg_2.csv,1886-02-01 00:00:01,1886-03-01 00:00:00,1886,02,-2.6,Y,56.9222,18.1471,,
hoburg_2.csv,1886-03-01 00:00:01,1886-04-01 00:00:00,1886,03,-1.3,Y,56.9222,18.1471,,
hoburg_2.csv,1886-04-01 00:00:01,1886-05-01 00:00:00,1886,04,3.9,Y,56.9222,18.1471,,
hoburg_2.csv,1886-05-01 00:00:01,1886-06-01 00:00:00,1886,05,8,Y,56.9222,18.1471,,
hoburg_2.csv,1886-06-01 00:00:01,1886-07-01 00:00:00,1886,06,12.8,Y,56.9222,18.1471,,
hoburg_2.csv,1886-07-01 00:00:01,1886-08-01 00:00:00,1886,07,15.3,Y,56.9222,18.1471,,
hoburg_2.csv,1886-08-01 00:00:01,1886-09-01 00:00:00,1886,08,16.7,Y,56.9222,18.1471,,
hoburg_2.csv,1886-09-01 00:00:01,1886-10-01 00:00:00,1886,09,13.7,Y,56.9222,18.1471,,
hoburg_2.csv,1886-10-01 00:00:01,1886-11-01 00:00:00,1886,10,8.4,Y,56.9222,18.1471,,
hoburg_2.csv,1886-11-01 00:00:01,1886-12-01 00:00:00,1886,11,6.3,Y,56.9222,18.1471,,
hoburg_2.csv,1886-12-01 00:00:01,1887-01-01 00:00:00,1886,12,1.5,Y,56.9222,18.1471,,
hoburg_2.csv,1887-01-01 00:00:01,1887-02-01 00:00:00,1887,01,0.6,Y,56.9222,18.1471,,
hoburg_2.csv,1887-02-01 00:00:01,1887-03-01 00:00:00,1887,02,0.6,Y,56.9222,18.1471,,
hoburg_2.csv,1887-03-01 00:00:01,1887-04-01 00:00:00,1887,03,0.9,Y,56.9222,18.1471,,
hoburg_2.csv,1887-04-01 00:00:01,1887-05-01 00:00:00,1887,04,3.8,Y,56.9222,18.1471,,
hoburg_2.csv,1887-05-01 00:00:01,1887-06-01 00:00:00,1887,05,7.9,Y,56.9222,18.1471,,
hoburg_2.csv,1887-06-01 00:00:01,1887-07-01 00:00:00,1887,06,11.9,Y,56.9222,18.1471,,
hoburg_2.csv,1887-07-01 00:00:01,1887-08-01 00:00:00,1887,07,15.3,Y,56.9222,18.1471,,
hoburg_2.csv,1887-08-01 00:00:01,1887-09-01 00:00:00,1887,08,15.5,Y,56.9222,18.1471,,
hoburg_2.csv,1887-09-01 00:00:01,1887-10-01 00:00:00,1887,09,13.3,Y,56.9222,18.1471,,
hoburg_2.csv,1887-10-01 00:00:01,1887-11-01 00:00:00,1887,10,7.4,Y,56.9222,18.1471,,
hoburg_2.csv,1887-11-01 00:00:01,1887-12-01 00:00:00,1887,11,3.9,Y,56.9222,18.1471,,
hoburg_2.csv,1887-12-01 00:00:01,1888-01-01 00:00:00,1887,12,1.1,Y,56.9222,18.1471,,
hoburg_2.csv,1888-01-01 00:00:01,1888-02-01 00:00:00,1888,01,-1.1,Y,56.9222,18.1471,,
hoburg_2.csv,1888-02-01 00:00:01,1888-03-01 00:00:00,1888,02,-3.1,Y,56.9222,18.1471,,
hoburg_2.csv,1888-03-01 00:00:01,1888-04-01 00:00:00,1888,03,-5,Y,56.9222,18.1471,,
hoburg_2.csv,1888-04-01 00:00:01,1888-05-01 00:00:00,1888,04,0.6,Y,56.9222,18.1471,,
hoburg_2.csv,1888-05-01 00:00:01,1888-06-01 00:00:00,1888,05,6.2,Y,56.9222,18.1471,,
hoburg_2.csv,1888-06-01 00:00:01,1888-07-01 00:00:00,1888,06,11.2,Y,56.9222,18.1471,,
hoburg_2.csv,1888-07-01 00:00:01,1888-08-01 00:00:00,1888,07,14,Y,56.9222,18.1471,,
hoburg_2.csv,1888-08-01 00:00:01,1888-09-01 00:00:00,1888,08,14.6,Y,56.9222,18.1471,,
hoburg_2.csv,1888-09-01 00:00:01,1888-10-01 00:00:00,1888,09,12.8,Y,56.9222,18.1471,,
hoburg_2.csv,1888-10-01 00:00:01,1888-11-01 00:00:00,1888,10,6.9,Y,56.9222,18.1471,,
hoburg_2.csv,1888-11-01 00:00:01,1888-12-01 00:00:00,1888,11,2.9,Y,56.9222,18.1471,,
hoburg_2.csv,1888-12-01 00:00:01,1889-01-01 00:00:00,1888,12,1.5,Y,56.9222,18.1471,,
hoburg_2.csv,1889-01-01 00:00:01,1889-02-01 00:00:00,1889,01,-0.7,Y,56.9222,18.1471,,
hoburg_2.csv,1889-02-01 00:00:01,1889-03-01 00:00:00,1889,02,-2.8,Y,56.9222,18.1471,,
hoburg_2.csv,1889-03-01 00:00:01,1889-04-01 00:00:00,1889,03,-2.6,Y,56.9222,18.1471,,
hoburg_2.csv,1889-04-01 00:00:01,1889-05-01 00:00:00,1889,04,2.7,Y,56.9222,18.1471,,
hoburg_2.csv,1889-05-01 00:00:01,1889-06-01 00:00:00,1889,05,10.4,Y,56.9222,18.1471,,
hoburg_2.csv,1889-06-01 00:00:01,1889-07-01 00:00:00,1889,06,16.2,Y,56.9222,18.1471,,
hoburg_2.csv,1889-07-01 00:00:01,1889-08-01 00:00:00,1889,07,15,Y,56.9222,18.1471,,
hoburg_2.csv,1889-08-01 00:00:01,1889-09-01 00:00:00,1889,08,15,Y,56.9222,18.1471,,
hoburg_2.csv,1889-09-01 00:00:01,1889-10-01 00:00:00,1889,09,11.4,Y,56.9222,18.1471,,
hoburg_2.csv,1889-10-01 00:00:01,1889-11-01 00:00:00,1889,10,9.2,Y,56.9222,18.1471,,
hoburg_2.csv,1889-11-01 00:00:01,1889-12-01 00:00:00,1889,11,5.3,Y,56.9222,18.1471,,
hoburg_2.csv,1889-12-01 00:00:01,1890-01-01 00:00:00,1889,12,0.5,Y,56.9222,18.1471,,
hoburg_2.csv,1890-01-01 00:00:01,1890-02-01 00:00:00,1890,01,2.2,Y,56.9222,18.1471,,
hoburg_2.csv,1890-02-01 00:00:01,1890-03-01 00:00:00,1890,02,-0.3,Y,56.9222,18.1471,,
hoburg_2.csv,1890-03-01 00:00:01,1890-04-01 00:00:00,1890,03,1.6,Y,56.9222,18.1471,,
hoburg_2.csv,1890-04-01 00:00:01,1890-05-01 00:00:00,1890,04,4.6,Y,56.9222,18.1471,,
hoburg_2.csv,1890-05-01 00:00:01,1890-06-01 00:00:00,1890,05,10.7,Y,56.9222,18.1471,,
hoburg_2.csv,1890-06-01 00:00:01,1890-07-01 00:00:00,1890,06,12.5,Y,56.9222,18.1471,,
hoburg_2.csv,1890-07-01 00:00:01,1890-08-01 00:00:00,1890,07,14.3,Y,56.9222,18.1471,,
hoburg_2.csv,1890-08-01 00:00:01,1890-09-01 00:00:00,1890,08,15.9,Y,56.9222,18.1471,,
hoburg_2.csv,1890-09-01 00:00:01,1890-10-01 00:00:00,1890,09,13.3,Y,56.9222,18.1471,,
hoburg_2.csv,1890-10-01 00:00:01,1890-11-01 00:00:00,1890,10,7.4,Y,56.9222,18.1471,,
hoburg_2.csv,1890-11-01 00:00:01,1890-12-01 00:00:00,1890,11,4,Y,56.9222,18.1471,,
hoburg_2.csv,1890-12-01 00:00:01,1891-01-01 00:00:00,1890,12,-0.3,Y,56.9222,18.1471,,
hoburg_2.csv,1891-01-01 00:00:01,1891-02-01 00:00:00,1891,01,-1.4,Y,56.9222,18.1471,,
hoburg_2.csv,1891-02-01 00:00:01,1891-03-01 00:00:00,1891,02,0.8,Y,56.9222,18.1471,,
hoburg_2.csv,1891-03-01 00:00:01,1891-04-01 00:00:00,1891,03,0.5,Y,56.9222,18.1471,,
hoburg_2.csv,1891-04-01 00:00:01,1891-05-01 00:00:00,1891,04,3.4,Y,56.9222,18.1471,,
hoburg_2.csv,1891-05-01 00:00:01,1891-06-01 00:00:00,1891,05,8,Y,56.9222,18.1471,,
hoburg_2.csv,1891-06-01 00:00:01,1891-07-01 00:00:00,1891,06,11.8,Y,56.9222,18.1471,,
hoburg_2.csv,1891-07-01 00:00:01,1891-08-01 00:00:00,1891,07,17.2,Y,56.9222,18.1471,,
hoburg_2.csv,1891-08-01 00:00:01,1891-09-01 00:00:00,1891,08,15.2,Y,56.9222,18.1471,,
hoburg_2.csv,1891-09-01 00:00:01,1891-10-01 00:00:00,1891,09,13.2,Y,56.9222,18.1471,,
hoburg_2.csv,1891-10-01 00:00:01,1891-11-01 00:00:00,1891,10,9.9,Y,56.9222,18.1471,,
hoburg_2.csv,1891-11-01 00:00:01,1891-12-01 00:00:00,1891,11,3.1,Y,56.9222,18.1471,,
hoburg_2.csv,1891-12-01 00:00:01,1892-01-01 00:00:00,1891,12,2.4,Y,56.9222,18.1471,,
hoburg_2.csv,1892-01-01 00:00:01,1892-02-01 00:00:00,1892,01,-1,Y,56.9222,18.1471,,
hoburg_2.csv,1892-02-01 00:00:01,1892-03-01 00:00:00,1892,02,-1,Y,56.9222,18.1471,,
hoburg_2.csv,1892-03-01 00:00:01,1892-04-01 00:00:00,1892,03,-0.2,Y,56.9222,18.1471,,
hoburg_2.csv,1892-04-01 00:00:01,1892-05-01 00:00:00,1892,04,3.1,Y,56.9222,18.1471,,
