Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Roma;78310;2.0

Parameternamn;Beskrivning;Enhet
Lufttemperatur;medel, 1 gång per månad;degree celsius

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1918-02-01 00:00:00;1974-06-30 23:59:59;32.0;57.5069;18.4539

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativ månad;Lufttemperatur;Kvalitet;;Tidsutsnitt:
1946-12-01 00:00:01;1947-01-01 00:00:00;1946-12;-0.2;G
1947-01-01 00:00:01;1947-02-01 00:00:00;1947-01;-4.4;G
1947-02-01 00:00:01;1947-03-01 00:00:00;1947-02;-9.1;G
1947-03-01 00:00:01;1947-04-01 00:00:00;1947-03;-4.0;G
1947-04-01 00:00:01;1947-05-01 00:00:00;1947-04;4.7;G
1947-05-01 00:00:01;1947-06-01 00:00:00;1947-05;11.3;G
1947-06-01 00:00:01;1947-07-01 00:00:00;1947-06;16.1;G
1947-07-01 00:00:01;1947-08-01 00:00:00;1947-07;18.1;G
1947-08-01 00:00:01;1947-09-01 00:00:00;1947-08;17.6;G
1947-09-01 00:00:01;1947-10-01 00:00:00;1947-09;14.7;G
1947-10-01 00:00:01;1947-11-01 00:00:00;1947-10;7.2;G
1947-11-01 00:00:01;1947-12-01 00:00:00;1947-11;2.4;G
1947-12-01 00:00:01;1948-01-01 00:00:00;1947-12;0.2;G
1948-01-01 00:00:01;1948-02-01 00:00:00;1948-01;-1.7;G
1948-02-01 00:00:01;1948-03-01 00:00:00;1948-02;-3.0;G
1948-03-01 00:00:01;1948-04-01 00:00:00;1948-03;2.3;G
1948-04-01 00:00:01;1948-05-01 00:00:00;1948-04;6.3;G
1948-05-01 00:00:01;1948-06-01 00:00:00;1948-05;9.8;G
1948-06-01 00:00:01;1948-07-01 00:00:00;1948-06;14.0;G
1948-07-01 00:00:01;1948-08-01 00:00:00;1948-07;17.4;G
1948-08-01 00:00:01;1948-09-01 00:00:00;1948-08;15.9;G
1948-09-01 00:00:01;1948-10-01 00:00:00;1948-09;13.1;G
1948-10-01 00:00:01;1948-11-01 00:00:00;1948-10;7.2;G
1948-11-01 00:00:01;1948-12-01 00:00:00;1948-11;3.0;G
1948-12-01 00:00:01;1949-01-01 00:00:00;1948-12;2.8;G
1956-07-01 00:00:01;1956-08-01 00:00:00;1956-07;15.5;G
1956-08-01 00:00:01;1956-09-01 00:00:00;1956-08;13.5;G
1956-09-01 00:00:01;1956-10-01 00:00:00;1956-09;11.5;G
1971-01-01 00:00:01;1971-02-01 00:00:00;1971-01;-0.2;Y
1971-02-01 00:00:01;1971-03-01 00:00:00;1971-02;-0.5;Y
1971-03-01 00:00:01;1971-04-01 00:00:00;1971-03;-1.1;Y
1971-04-01 00:00:01;1971-05-01 00:00:00;1971-04;4.4;Y
1971-05-01 00:00:01;1971-06-01 00:00:00;1971-05;11.6;Y
1971-06-01 00:00:01;1971-07-01 00:00:00;1971-06;13.3;Y
1971-07-01 00:00:01;1971-08-01 00:00:00;1971-07;15.6;Y
1971-08-01 00:00:01;1971-09-01 00:00:00;1971-08;16.3;Y
1971-09-01 00:00:01;1971-10-01 00:00:00;1971-09;10.7;Y
1971-10-01 00:00:01;1971-11-01 00:00:00;1971-10;7.9;Y
1971-11-01 00:00:01;1971-12-01 00:00:00;1971-11;2.6;Y
1971-12-01 00:00:01;1972-01-01 00:00:00;1971-12;1.5;Y
1972-01-01 00:00:01;1972-02-01 00:00:00;1972-01;-3.5;Y
1972-02-01 00:00:01;1972-03-01 00:00:00;1972-02;-0.8;Y
1972-03-01 00:00:01;1972-04-01 00:00:00;1972-03;1.2;Y
1972-04-01 00:00:01;1972-05-01 00:00:00;1972-04;4.9;Y
1972-05-01 00:00:01;1972-06-01 00:00:00;1972-05;9.3;Y
1972-06-01 00:00:01;1972-07-01 00:00:00;1972-06;16.2;Y
1972-07-01 00:00:01;1972-08-01 00:00:00;1972-07;19.0;Y
1972-08-01 00:00:01;1972-09-01 00:00:00;1972-08;16.3;Y
1972-09-01 00:00:01;1972-10-01 00:00:00;1972-09;11.2;Y
1972-10-01 00:00:01;1972-11-01 00:00:00;1972-10;7.4;Y
1972-11-01 00:00:01;1972-12-01 00:00:00;1972-11;4.2;Y
1972-12-01 00:00:01;1973-01-01 00:00:00;1972-12;3.6;Y
1973-01-01 00:00:01;1973-02-01 00:00:00;1973-01;1.1;Y
1973-02-01 00:00:01;1973-03-01 00:00:00;1973-02;1.3;Y
1973-03-01 00:00:01;1973-04-01 00:00:00;1973-03;3.7;Y
1973-04-01 00:00:01;1973-05-01 00:00:00;1973-04;4.0;Y
1973-05-01 00:00:01;1973-06-01 00:00:00;1973-05;10.5;Y
1973-06-01 00:00:01;1973-07-01 00:00:00;1973-06;16.8;Y
1973-07-01 00:00:01;1973-08-01 00:00:00;1973-07;19.6;Y
1973-08-01 00:00:01;1973-09-01 00:00:00;1973-08;15.8;Y
1973-09-01 00:00:01;1973-10-01 00:00:00;1973-09;10.4;Y
1973-10-01 00:00:01;1973-11-01 00:00:00;1973-10;4.8;Y
1973-11-01 00:00:01;1973-12-01 00:00:00;1973-11;1.5;Y
1973-12-01 00:00:01;1974-01-01 00:00:00;1973-12;-0.4;Y
1974-01-01 00:00:01;1974-02-01 00:00:00;1974-01;0.6;Y
1974-02-01 00:00:01;1974-03-01 00:00:00;1974-02;0.8;Y
1974-03-01 00:00:01;1974-04-01 00:00:00;1974-03;1.4;Y
1974-04-01 00:00:01;1974-05-01 00:00:00;1974-04;4.7;Y
1974-05-01 00:00:01;1974-06-01 00:00:00;1974-05;8.1;Y
