Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Buttle;78240;2.0

Parameternamn;Beskrivning;Enhet
Lufttemperatur;medel, 1 gång per månad;degree celsius

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1962-07-01 00:00:00;1983-08-31 23:59:59;45.0;57.4034;18.5297
1912-02-01 00:00:00;1941-01-31 23:59:59;45.0;57.4;18.5

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativ månad;Lufttemperatur;Kvalitet;;Tidsutsnitt:
1940-02-01 00:00:01;1940-03-01 00:00:00;1940-02;-10.2;G
1940-03-01 00:00:01;1940-04-01 00:00:00;1940-03;-5.9;G
1940-04-01 00:00:01;1940-05-01 00:00:00;1940-04;0.6;G
1940-05-01 00:00:01;1940-06-01 00:00:00;1940-05;8.9;G
1940-06-01 00:00:01;1940-07-01 00:00:00;1940-06;14.2;G
1940-07-01 00:00:01;1940-08-01 00:00:00;1940-07;17.5;G
1940-08-01 00:00:01;1940-09-01 00:00:00;1940-08;14.0;G
1940-09-01 00:00:01;1940-10-01 00:00:00;1940-09;9.8;G
1940-10-01 00:00:01;1940-11-01 00:00:00;1940-10;5.3;G
1940-11-01 00:00:01;1940-12-01 00:00:00;1940-11;2.9;G
1940-12-01 00:00:01;1941-01-01 00:00:00;1940-12;-1.9;G
1962-06-01 00:00:01;1962-07-01 00:00:00;1962-06;12.8;Y
1962-07-01 00:00:01;1962-08-01 00:00:00;1962-07;13.9;Y
1962-08-01 00:00:01;1962-09-01 00:00:00;1962-08;13.7;Y
1962-09-01 00:00:01;1962-10-01 00:00:00;1962-09;10.2;Y
1962-10-01 00:00:01;1962-11-01 00:00:00;1962-10;7.4;Y
1962-11-01 00:00:01;1962-12-01 00:00:00;1962-11;2.7;Y
1962-12-01 00:00:01;1963-01-01 00:00:00;1962-12;-3.0;Y
1963-01-01 00:00:01;1963-02-01 00:00:00;1963-01;-6.3;Y
1963-02-01 00:00:01;1963-03-01 00:00:00;1963-02;-5.7;G
1963-03-01 00:00:01;1963-04-01 00:00:00;1963-03;-3.7;G
1963-04-01 00:00:01;1963-05-01 00:00:00;1963-04;3.4;G
1963-05-01 00:00:01;1963-06-01 00:00:00;1963-05;11.6;G
1963-06-01 00:00:01;1963-07-01 00:00:00;1963-06;14.8;G
1963-07-01 00:00:01;1963-08-01 00:00:00;1963-07;17.1;G
1963-08-01 00:00:01;1963-09-01 00:00:00;1963-08;16.1;G
1963-09-01 00:00:01;1963-10-01 00:00:00;1963-09;12.3;G
1963-10-01 00:00:01;1963-11-01 00:00:00;1963-10;6.4;G
1963-11-01 00:00:01;1963-12-01 00:00:00;1963-11;4.0;G
1963-12-01 00:00:01;1964-01-01 00:00:00;1963-12;-1.7;G
1964-01-01 00:00:01;1964-02-01 00:00:00;1964-01;-0.8;G
1964-02-01 00:00:01;1964-03-01 00:00:00;1964-02;-3.3;G
1964-03-01 00:00:01;1964-04-01 00:00:00;1964-03;-2.2;G
1964-04-01 00:00:01;1964-05-01 00:00:00;1964-04;4.8;G
1964-05-01 00:00:01;1964-06-01 00:00:00;1964-05;11.1;G
1964-06-01 00:00:01;1964-07-01 00:00:00;1964-06;15.1;G
1964-07-01 00:00:01;1964-08-01 00:00:00;1964-07;16.3;G
1964-08-01 00:00:01;1964-09-01 00:00:00;1964-08;14.9;G
1964-09-01 00:00:01;1964-10-01 00:00:00;1964-09;11.2;G
1964-10-01 00:00:01;1964-11-01 00:00:00;1964-10;6.9;G
1964-11-01 00:00:01;1964-12-01 00:00:00;1964-11;3.0;G
1964-12-01 00:00:01;1965-01-01 00:00:00;1964-12;-0.2;G
1965-01-01 00:00:01;1965-02-01 00:00:00;1965-01;-0.6;Y
1965-02-01 00:00:01;1965-03-01 00:00:00;1965-02;-3.5;Y
1965-03-01 00:00:01;1965-04-01 00:00:00;1965-03;-1.0;G
1965-04-01 00:00:01;1965-05-01 00:00:00;1965-04;3.5;G
1965-05-01 00:00:01;1965-06-01 00:00:00;1965-05;7.0;Y
1965-06-01 00:00:01;1965-07-01 00:00:00;1965-06;14.3;Y
1965-07-01 00:00:01;1965-08-01 00:00:00;1965-07;14.0;G
1965-08-01 00:00:01;1965-09-01 00:00:00;1965-08;14.0;Y
1965-09-01 00:00:01;1965-10-01 00:00:00;1965-09;12.6;Y
1965-10-01 00:00:01;1965-11-01 00:00:00;1965-10;8.0;Y
1965-11-01 00:00:01;1965-12-01 00:00:00;1965-11;-0.7;Y
1965-12-01 00:00:01;1966-01-01 00:00:00;1965-12;-1.5;Y
1966-01-01 00:00:01;1966-02-01 00:00:00;1966-01;-4.4;Y
1966-02-01 00:00:01;1966-03-01 00:00:00;1966-02;-6.8;Y
1966-03-01 00:00:01;1966-04-01 00:00:00;1966-03;0.1;Y
1966-04-01 00:00:01;1966-05-01 00:00:00;1966-04;1.7;Y
1966-05-01 00:00:01;1966-06-01 00:00:00;1966-05;9.8;Y
1966-06-01 00:00:01;1966-07-01 00:00:00;1966-06;16.3;Y
1966-07-01 00:00:01;1966-08-01 00:00:00;1966-07;16.8;Y
1966-08-01 00:00:01;1966-09-01 00:00:00;1966-08;14.6;Y
1966-09-01 00:00:01;1966-10-01 00:00:00;1966-09;11.5;G
1966-10-01 00:00:01;1966-11-01 00:00:00;1966-10;7.5;G
1966-11-01 00:00:01;1966-12-01 00:00:00;1966-11;3.2;Y
1966-12-01 00:00:01;1967-01-01 00:00:00;1966-12;0.3;Y
1967-01-01 00:00:01;1967-02-01 00:00:00;1967-01;-3.9;Y
1967-02-01 00:00:01;1967-03-01 00:00:00;1967-02;-0.4;Y
1967-03-01 00:00:01;1967-04-01 00:00:00;1967-03;3.4;Y
1967-04-01 00:00:01;1967-05-01 00:00:00;1967-04;4.3;Y
1967-05-01 00:00:01;1967-06-01 00:00:00;1967-05;9.5;Y
1967-06-01 00:00:01;1967-07-01 00:00:00;1967-06;13.6;Y
1967-07-01 00:00:01;1967-08-01 00:00:00;1967-07;16.7;Y
1967-08-01 00:00:01;1967-09-01 00:00:00;1967-08;16.1;Y
1967-09-01 00:00:01;1967-10-01 00:00:00;1967-09;12.9;Y
1967-10-01 00:00:01;1967-11-01 00:00:00;1967-10;9.9;Y
1967-11-01 00:00:01;1967-12-01 00:00:00;1967-11;3.8;Y
1967-12-01 00:00:01;1968-01-01 00:00:00;1967-12;-3.4;Y
1968-01-01 00:00:01;1968-02-01 00:00:00;1968-01;-4.2;Y
1968-02-01 00:00:01;1968-03-01 00:00:00;1968-02;-3.1;Y
1968-03-01 00:00:01;1968-04-01 00:00:00;1968-03;1.4;Y
1968-04-01 00:00:01;1968-05-01 00:00:00;1968-04;6.1;Y
1968-05-01 00:00:01;1968-06-01 00:00:00;1968-05;8.0;Y
1968-06-01 00:00:01;1968-07-01 00:00:00;1968-06;16.2;Y
1968-07-01 00:00:01;1968-08-01 00:00:00;1968-07;14.9;Y
1968-08-01 00:00:01;1968-09-01 00:00:00;1968-08;16.6;Y
1968-09-01 00:00:01;1968-10-01 00:00:00;1968-09;11.8;Y
1968-10-01 00:00:01;1968-11-01 00:00:00;1968-10;6.4;Y
1968-11-01 00:00:01;1968-12-01 00:00:00;1968-11;3.4;Y
1968-12-01 00:00:01;1969-01-01 00:00:00;1968-12;-0.3;Y
1969-01-01 00:00:01;1969-02-01 00:00:00;1969-01;-3.0;Y
1969-02-01 00:00:01;1969-03-01 00:00:00;1969-02;-4.4;Y
1969-03-01 00:00:01;1969-04-01 00:00:00;1969-03;-4.0;Y
1969-04-01 00:00:01;1969-05-01 00:00:00;1969-04;4.4;Y
1969-05-01 00:00:01;1969-06-01 00:00:00;1969-05;8.6;Y
1969-06-01 00:00:01;1969-07-01 00:00:00;1969-06;15.6;Y
1969-07-01 00:00:01;1969-08-01 00:00:00;1969-07;17.7;Y
1969-08-01 00:00:01;1969-09-01 00:00:00;1969-08;16.6;Y
1969-09-01 00:00:01;1969-10-01 00:00:00;1969-09;12.1;Y
1969-10-01 00:00:01;1969-11-01 00:00:00;1969-10;7.8;Y
1969-11-01 00:00:01;1969-12-01 00:00:00;1969-11;3.1;Y
1969-12-01 00:00:01;1970-01-01 00:00:00;1969-12;-3.2;Y
1970-01-01 00:00:01;1970-02-01 00:00:00;1970-01;-4.8;Y
1970-02-01 00:00:01;1970-03-01 00:00:00;1970-02;-7.3;Y
1970-03-01 00:00:01;1970-04-01 00:00:00;1970-03;-1.2;Y
1970-04-01 00:00:01;1970-05-01 00:00:00;1970-04;2.6;Y
1970-05-01 00:00:01;1970-06-01 00:00:00;1970-05;9.1;Y
1970-06-01 00:00:01;1970-07-01 00:00:00;1970-06;15.5;Y
1970-07-01 00:00:01;1970-08-01 00:00:00;1970-07;15.0;Y
1970-08-01 00:00:01;1970-09-01 00:00:00;1970-08;15.2;Y
1970-09-01 00:00:01;1970-10-01 00:00:00;1970-09;11.2;Y
1970-10-01 00:00:01;1970-11-01 00:00:00;1970-10;6.8;Y
1970-11-01 00:00:01;1970-12-01 00:00:00;1970-11;2.2;Y
1970-12-01 00:00:01;1971-01-01 00:00:00;1970-12;0.3;Y
1971-01-01 00:00:01;1971-02-01 00:00:00;1971-01;-0.5;Y
1971-02-01 00:00:01;1971-03-01 00:00:00;1971-02;-1.1;Y
1971-03-01 00:00:01;1971-04-01 00:00:00;1971-03;-1.8;Y
1971-04-01 00:00:01;1971-05-01 00:00:00;1971-04;3.9;Y
1971-05-01 00:00:01;1971-06-01 00:00:00;1971-05;10.8;Y
1971-06-01 00:00:01;1971-07-01 00:00:00;1971-06;13.1;Y
1971-07-01 00:00:01;1971-08-01 00:00:00;1971-07;16.7;Y
1971-08-01 00:00:01;1971-09-01 00:00:00;1971-08;16.1;Y
1971-09-01 00:00:01;1971-10-01 00:00:00;1971-09;10.6;Y
1971-10-01 00:00:01;1971-11-01 00:00:00;1971-10;7.5;Y
1971-11-01 00:00:01;1971-12-01 00:00:00;1971-11;1.8;Y
1971-12-01 00:00:01;1972-01-01 00:00:00;1971-12;1.9;Y
1972-01-01 00:00:01;1972-02-01 00:00:00;1972-01;-3.3;Y
1972-02-01 00:00:01;1972-03-01 00:00:00;1972-02;-0.8;Y
1972-03-01 00:00:01;1972-04-01 00:00:00;1972-03;0.8;Y
1972-04-01 00:00:01;1972-05-01 00:00:00;1972-04;4.2;Y
1972-05-01 00:00:01;1972-06-01 00:00:00;1972-05;9.0;Y
1972-06-01 00:00:01;1972-07-01 00:00:00;1972-06;15.2;Y
1972-07-01 00:00:01;1972-08-01 00:00:00;1972-07;19.0;Y
1972-08-01 00:00:01;1972-09-01 00:00:00;1972-08;15.7;Y
1972-09-01 00:00:01;1972-10-01 00:00:00;1972-09;10.5;Y
1972-10-01 00:00:01;1972-11-01 00:00:00;1972-10;6.2;Y
1972-11-01 00:00:01;1972-12-01 00:00:00;1972-11;4.0;Y
1972-12-01 00:00:01;1973-01-01 00:00:00;1972-12;3.3;Y
1973-01-01 00:00:01;1973-02-01 00:00:00;1973-01;0.5;Y
1973-02-01 00:00:01;1973-03-01 00:00:00;1973-02;0.6;Y
1973-03-01 00:00:01;1973-04-01 00:00:00;1973-03;2.9;Y
1973-04-01 00:00:01;1973-05-01 00:00:00;1973-04;3.8;Y
1973-05-01 00:00:01;1973-06-01 00:00:00;1973-05;10.4;Y
1973-06-01 00:00:01;1973-07-01 00:00:00;1973-06;16.3;Y
1973-07-01 00:00:01;1973-08-01 00:00:00;1973-07;18.8;Y
1973-08-01 00:00:01;1973-09-01 00:00:00;1973-08;15.4;Y
1973-09-01 00:00:01;1973-10-01 00:00:00;1973-09;10.3;Y
1973-10-01 00:00:01;1973-11-01 00:00:00;1973-10;4.6;Y
1973-11-01 00:00:01;1973-12-01 00:00:00;1973-11;0.8;Y
1973-12-01 00:00:01;1974-01-01 00:00:00;1973-12;-0.9;Y
1974-01-01 00:00:01;1974-02-01 00:00:00;1974-01;0.5;Y
1974-02-01 00:00:01;1974-03-01 00:00:00;1974-02;0.6;Y
1974-03-01 00:00:01;1974-04-01 00:00:00;1974-03;1.0;Y
1974-04-01 00:00:01;1974-05-01 00:00:00;1974-04;4.8;Y
1974-05-01 00:00:01;1974-06-01 00:00:00;1974-05;8.2;Y
1974-06-01 00:00:01;1974-07-01 00:00:00;1974-06;13.9;Y
1974-07-01 00:00:01;1974-08-01 00:00:00;1974-07;15.1;Y
1974-08-01 00:00:01;1974-09-01 00:00:00;1974-08;15.1;Y
1974-09-01 00:00:01;1974-10-01 00:00:00;1974-09;12.4;Y
1974-10-01 00:00:01;1974-11-01 00:00:00;1974-10;6.5;Y
1974-11-01 00:00:01;1974-12-01 00:00:00;1974-11;4.4;Y
1974-12-01 00:00:01;1975-01-01 00:00:00;1974-12;2.2;Y
1975-01-01 00:00:01;1975-02-01 00:00:00;1975-01;2.2;Y
1975-02-01 00:00:01;1975-03-01 00:00:00;1975-02;-0.3;Y
1975-03-01 00:00:01;1975-04-01 00:00:00;1975-03;1.1;Y
1975-04-01 00:00:01;1975-05-01 00:00:00;1975-04;4.2;Y
1975-05-01 00:00:01;1975-06-01 00:00:00;1975-05;10.4;Y
1975-06-01 00:00:01;1975-07-01 00:00:00;1975-06;13.8;Y
1975-07-01 00:00:01;1975-08-01 00:00:00;1975-07;17.5;Y
1975-08-01 00:00:01;1975-09-01 00:00:00;1975-08;18.3;Y
1975-09-01 00:00:01;1975-10-01 00:00:00;1975-09;14.1;Y
1975-10-01 00:00:01;1975-11-01 00:00:00;1975-10;7.9;Y
1975-11-01 00:00:01;1975-12-01 00:00:00;1975-11;3.5;Y
1975-12-01 00:00:01;1976-01-01 00:00:00;1975-12;1.9;Y
1976-01-01 00:00:01;1976-02-01 00:00:00;1976-01;-3.7;Y
1976-02-01 00:00:01;1976-03-01 00:00:00;1976-02;-1.8;Y
1976-03-01 00:00:01;1976-04-01 00:00:00;1976-03;-2.5;Y
1976-04-01 00:00:01;1976-05-01 00:00:00;1976-04;3.7;Y
1976-05-01 00:00:01;1976-06-01 00:00:00;1976-05;9.5;Y
1976-06-01 00:00:01;1976-07-01 00:00:00;1976-06;13.7;Y
1976-07-01 00:00:01;1976-08-01 00:00:00;1976-07;16.0;Y
1976-08-01 00:00:01;1976-09-01 00:00:00;1976-08;15.3;Y
1976-09-01 00:00:01;1976-10-01 00:00:00;1976-09;10.2;Y
1976-10-01 00:00:01;1976-11-01 00:00:00;1976-10;5.4;Y
1976-11-01 00:00:01;1976-12-01 00:00:00;1976-11;3.3;Y
1976-12-01 00:00:01;1977-01-01 00:00:00;1976-12;-1.5;Y
1977-01-01 00:00:01;1977-02-01 00:00:00;1977-01;-1.2;Y
1977-02-01 00:00:01;1977-03-01 00:00:00;1977-02;-2.7;Y
1977-03-01 00:00:01;1977-04-01 00:00:00;1977-03;0.4;Y
1977-04-01 00:00:01;1977-05-01 00:00:00;1977-04;3.1;Y
1977-05-01 00:00:01;1977-06-01 00:00:00;1977-05;9.0;Y
1977-06-01 00:00:01;1977-07-01 00:00:00;1977-06;15.0;Y
1977-07-01 00:00:01;1977-08-01 00:00:00;1977-07;14.5;Y
1977-08-01 00:00:01;1977-09-01 00:00:00;1977-08;14.3;Y
1977-09-01 00:00:01;1977-10-01 00:00:00;1977-09;9.4;Y
1977-10-01 00:00:01;1977-11-01 00:00:00;1977-10;7.8;Y
1977-11-01 00:00:01;1977-12-01 00:00:00;1977-11;4.5;Y
1977-12-01 00:00:01;1978-01-01 00:00:00;1977-12;0.8;Y
1978-01-01 00:00:01;1978-02-01 00:00:00;1978-01;-0.3;Y
1978-02-01 00:00:01;1978-03-01 00:00:00;1978-02;-4.3;Y
1978-03-01 00:00:01;1978-04-01 00:00:00;1978-03;0.4;Y
1978-04-01 00:00:01;1978-05-01 00:00:00;1978-04;3.0;Y
1978-05-01 00:00:01;1978-06-01 00:00:00;1978-05;9.4;Y
1978-06-01 00:00:01;1978-07-01 00:00:00;1978-06;14.4;Y
1978-07-01 00:00:01;1978-08-01 00:00:00;1978-07;15.2;Y
1978-08-01 00:00:01;1978-09-01 00:00:00;1978-08;15.1;Y
1978-09-01 00:00:01;1978-10-01 00:00:00;1978-09;9.7;Y
1978-10-01 00:00:01;1978-11-01 00:00:00;1978-10;6.7;Y
1978-11-01 00:00:01;1978-12-01 00:00:00;1978-11;5.4;Y
1978-12-01 00:00:01;1979-01-01 00:00:00;1978-12;-3.7;Y
1979-01-01 00:00:01;1979-02-01 00:00:00;1979-01;-4.6;Y
1979-02-01 00:00:01;1979-03-01 00:00:00;1979-02;-4.9;Y
1979-03-01 00:00:01;1979-04-01 00:00:00;1979-03;-0.8;Y
1979-04-01 00:00:01;1979-05-01 00:00:00;1979-04;3.1;Y
1979-05-01 00:00:01;1979-06-01 00:00:00;1979-05;10.7;Y
1979-06-01 00:00:01;1979-07-01 00:00:00;1979-06;15.9;Y
1979-07-01 00:00:01;1979-08-01 00:00:00;1979-07;14.3;Y
1979-08-01 00:00:01;1979-09-01 00:00:00;1979-08;14.6;Y
1979-09-01 00:00:01;1979-10-01 00:00:00;1979-09;11.2;Y
1979-10-01 00:00:01;1979-11-01 00:00:00;1979-10;5.1;Y
1979-11-01 00:00:01;1979-12-01 00:00:00;1979-11;3.4;Y
1979-12-01 00:00:01;1980-01-01 00:00:00;1979-12;-0.5;Y
1980-01-01 00:00:01;1980-02-01 00:00:00;1980-01;-3.6;Y
1980-02-01 00:00:01;1980-03-01 00:00:00;1980-02;-4.2;Y
1980-03-01 00:00:01;1980-04-01 00:00:00;1980-03;-3.5;Y
1980-04-01 00:00:01;1980-05-01 00:00:00;1980-04;4.7;Y
1980-05-01 00:00:01;1980-06-01 00:00:00;1980-05;7.5;Y
1980-06-01 00:00:01;1980-07-01 00:00:00;1980-06;15.0;Y
1980-07-01 00:00:01;1980-08-01 00:00:00;1980-07;16.0;Y
1980-08-01 00:00:01;1980-09-01 00:00:00;1980-08;14.9;Y
1980-10-01 00:00:01;1980-11-01 00:00:00;1980-10;6.5;Y
1980-11-01 00:00:01;1980-12-01 00:00:00;1980-11;1.0;Y
1980-12-01 00:00:01;1981-01-01 00:00:00;1980-12;0.6;Y
1981-01-01 00:00:01;1981-02-01 00:00:00;1981-01;-3.1;Y
1981-02-01 00:00:01;1981-03-01 00:00:00;1981-02;-1.2;Y
1981-03-01 00:00:01;1981-04-01 00:00:00;1981-03;-0.1;Y
1981-04-01 00:00:01;1981-05-01 00:00:00;1981-04;3.5;Y
1981-05-01 00:00:01;1981-06-01 00:00:00;1981-05;11.0;Y
1981-06-01 00:00:01;1981-07-01 00:00:00;1981-06;13.3;Y
1981-07-01 00:00:01;1981-08-01 00:00:00;1981-07;16.3;Y
1981-08-01 00:00:01;1981-09-01 00:00:00;1981-08;14.7;Y
1981-09-01 00:00:01;1981-10-01 00:00:00;1981-09;11.6;Y
1981-11-01 00:00:01;1981-12-01 00:00:00;1981-11;2.5;Y
1981-12-01 00:00:01;1982-01-01 00:00:00;1981-12;-3.8;Y
1982-01-01 00:00:01;1982-02-01 00:00:00;1982-01;-3.5;Y
1982-02-01 00:00:01;1982-03-01 00:00:00;1982-02;-2.6;Y
1982-04-01 00:00:01;1982-05-01 00:00:00;1982-04;4.3;Y
1982-05-01 00:00:01;1982-06-01 00:00:00;1982-05;9.7;Y
1982-06-01 00:00:01;1982-07-01 00:00:00;1982-06;11.9;Y
1982-07-01 00:00:01;1982-08-01 00:00:00;1982-07;17.0;Y
1982-08-01 00:00:01;1982-09-01 00:00:00;1982-08;16.6;Y
1982-09-01 00:00:01;1982-10-01 00:00:00;1982-09;11.9;Y
1982-10-01 00:00:01;1982-11-01 00:00:00;1982-10;7.6;Y
1982-11-01 00:00:01;1982-12-01 00:00:00;1982-11;5.0;Y
1982-12-01 00:00:01;1983-01-01 00:00:00;1982-12;1.3;Y
1983-01-01 00:00:01;1983-02-01 00:00:00;1983-01;2.3;Y
1983-02-01 00:00:01;1983-03-01 00:00:00;1983-02;-2.7;Y
1983-04-01 00:00:01;1983-05-01 00:00:00;1983-04;5.3;Y
1983-05-01 00:00:01;1983-06-01 00:00:00;1983-05;10.5;Y
1983-06-01 00:00:01;1983-07-01 00:00:00;1983-06;13.9;Y
1983-07-01 00:00:01;1983-08-01 00:00:00;1983-07;18.0;Y
