Från Datum Tid (UTC),Till Datum Tid (UTC),Representativ månad,Lufttemperatur,Kvalitet,Latitude,Longitude,,Tidsutsnitt:
01/02/2010 00:00,01/03/2010 00:00,2010-02,-3.4,Y,57.54361,18.42533,,
01/03/2010 00:00,01/04/2010 00:00,2010-03,-0.6,Y,57.54361,18.42533,,
01/04/2010 00:00,01/05/2010 00:00,2010-04,5,Y,57.54361,18.42533,,
01/05/2010 00:00,01/06/2010 00:00,2010-05,9.9,Y,57.54361,18.42533,,
01/06/2010 00:00,01/07/2010 00:00,2010-06,14.1,Y,57.54361,18.42533,,
01/07/2010 00:00,01/08/2010 00:00,2010-07,19.7,Y,57.54361,18.42533,,
01/10/2010 00:00,01/11/2010 00:00,2010-10,6.1,Y,57.54361,18.42533,,
01/11/2010 00:00,01/12/2010 00:00,2010-11,2.6,Y,57.54361,18.42533,,
01/12/2010 00:00,01/01/2011 00:00,2010-12,-4.2,Y,57.54361,18.42533,,
01/01/2011 00:00,01/02/2011 00:00,2011-01,-1.3,Y,57.54361,18.42533,,
01/02/2011 00:00,01/03/2011 00:00,2011-02,-3.9,Y,57.54361,18.42533,,
01/03/2011 00:00,01/04/2011 00:00,2011-03,0.9,Y,57.54361,18.42533,,
01/04/2011 00:00,01/05/2011 00:00,2011-04,7.6,Y,57.54361,18.42533,,
01/05/2011 00:00,01/06/2011 00:00,2011-05,10.8,Y,57.54361,18.42533,,
01/06/2011 00:00,01/07/2011 00:00,2011-06,16.6,Y,57.54361,18.42533,,
01/07/2011 00:00,01/08/2011 00:00,2011-07,18.5,Y,57.54361,18.42533,,
01/08/2011 00:00,01/09/2011 00:00,2011-08,16.5,Y,57.54361,18.42533,,
01/09/2011 00:00,01/10/2011 00:00,2011-09,13.5,Y,57.54361,18.42533,,
01/10/2011 00:00,01/11/2011 00:00,2011-10,8.4,Y,57.54361,18.42533,,
01/11/2011 00:00,01/12/2011 00:00,2011-11,5.4,Y,57.54361,18.42533,,
