Från Datum Tid (UTC),Till Datum Tid (UTC),Representativ månad,Lufttemperatur,Kvalitet,Latitude,Longitude,,Tidsutsnitt:
01/02/1962 00:00,01/03/1962 00:00,1962-02,-0.9,Y,57.5979,18.4507,,
01/03/1962 00:00,01/04/1962 00:00,1962-03,-3.9,Y,57.5979,18.4507,,
01/04/1962 00:00,01/05/1962 00:00,1962-04,4.9,Y,57.5979,18.4507,,
01/05/1962 00:00,01/06/1962 00:00,1962-05,7.9,Y,57.5979,18.4507,,
01/06/1962 00:00,01/07/1962 00:00,1962-06,12.7,Y,57.5979,18.4507,,
01/07/1962 00:00,01/08/1962 00:00,1962-07,14.2,Y,57.5979,18.4507,,
01/08/1962 00:00,01/09/1962 00:00,1962-08,13.8,Y,57.5979,18.4507,,
01/09/1962 00:00,01/10/1962 00:00,1962-09,10.4,Y,57.5979,18.4507,,
01/10/1962 00:00,01/11/1962 00:00,1962-10,7.9,Y,57.5979,18.4507,,
01/11/1962 00:00,01/12/1962 00:00,1962-11,3.1,Y,57.5979,18.4507,,
01/12/1962 00:00,01/01/1963 00:00,1962-12,-2.3,Y,57.5979,18.4507,,
01/01/1963 00:00,01/02/1963 00:00,1963-01,-5.7,Y,57.5979,18.4507,,
01/02/1963 00:00,01/03/1963 00:00,1963-02,-5.9,Y,57.5979,18.4507,,
01/03/1963 00:00,01/04/1963 00:00,1963-03,-3.6,Y,57.5979,18.4507,,
01/04/1963 00:00,01/05/1963 00:00,1963-04,3.5,Y,57.5979,18.4507,,
01/05/1963 00:00,01/06/1963 00:00,1963-05,11.8,Y,57.5979,18.4507,,
01/06/1963 00:00,01/07/1963 00:00,1963-06,14.6,Y,57.5979,18.4507,,
01/07/1963 00:00,01/08/1963 00:00,1963-07,16.7,Y,57.5979,18.4507,,
01/08/1963 00:00,01/09/1963 00:00,1963-08,16.2,Y,57.5979,18.4507,,
01/09/1963 00:00,01/10/1963 00:00,1963-09,13,Y,57.5979,18.4507,,
01/10/1963 00:00,01/11/1963 00:00,1963-10,7.1,Y,57.5979,18.4507,,
01/11/1963 00:00,01/12/1963 00:00,1963-11,4.1,Y,57.5979,18.4507,,
01/12/1963 00:00,01/01/1964 00:00,1963-12,-0.7,Y,57.5979,18.4507,,
01/01/1964 00:00,01/02/1964 00:00,1964-01,-0.4,Y,57.5979,18.4507,,
01/02/1964 00:00,01/03/1964 00:00,1964-02,-3,Y,57.5979,18.4507,,
01/03/1964 00:00,01/04/1964 00:00,1964-03,-1.6,Y,57.5979,18.4507,,
01/10/1964 00:00,01/11/1964 00:00,1964-10,7.1,Y,57.5979,18.4507,,
01/11/1964 00:00,01/12/1964 00:00,1964-11,3.2,Y,57.5979,18.4507,,
01/12/1964 00:00,01/01/1965 00:00,1964-12,0.4,Y,57.5979,18.4507,,
01/01/1965 00:00,01/02/1965 00:00,1965-01,-0.6,Y,57.5979,18.4507,,
01/02/1965 00:00,01/03/1965 00:00,1965-02,-3.4,Y,57.5979,18.4507,,
01/03/1965 00:00,01/04/1965 00:00,1965-03,-1.1,Y,57.5979,18.4507,,
01/10/1965 00:00,01/11/1965 00:00,1965-10,8.6,Y,57.5979,18.4507,,
01/11/1965 00:00,01/12/1965 00:00,1965-11,0.1,Y,57.5979,18.4507,,
01/12/1965 00:00,01/01/1966 00:00,1965-12,-0.5,Y,57.5979,18.4507,,
01/01/1966 00:00,01/02/1966 00:00,1966-01,-3.9,Y,57.5979,18.4507,,
01/02/1966 00:00,01/03/1966 00:00,1966-02,-6.8,Y,57.5979,18.4507,,
01/03/1966 00:00,01/04/1966 00:00,1966-03,0,Y,57.5979,18.4507,,
01/10/1966 00:00,01/11/1966 00:00,1966-10,7.5,Y,57.5979,18.4507,,
01/11/1966 00:00,01/12/1966 00:00,1966-11,3.2,Y,57.5979,18.4507,,
01/12/1966 00:00,01/01/1967 00:00,1966-12,0.5,Y,57.5979,18.4507,,
01/01/1967 00:00,01/02/1967 00:00,1967-01,-3.4,Y,57.5979,18.4507,,
01/02/1967 00:00,01/03/1967 00:00,1967-02,-0.2,Y,57.5979,18.4507,,
01/03/1967 00:00,01/04/1967 00:00,1967-03,3.6,Y,57.5979,18.4507,,
01/10/1967 00:00,01/11/1967 00:00,1967-10,10.2,Y,57.5979,18.4507,,
01/11/1967 00:00,01/12/1967 00:00,1967-11,4.3,Y,57.5979,18.4507,,
01/12/1967 00:00,01/01/1968 00:00,1967-12,-2,Y,57.5979,18.4507,,
01/01/1968 00:00,01/02/1968 00:00,1968-01,-3.2,Y,57.5979,18.4507,,
01/02/1968 00:00,01/03/1968 00:00,1968-02,-2.9,Y,57.5979,18.4507,,
01/03/1968 00:00,01/04/1968 00:00,1968-03,1.8,Y,57.5979,18.4507,,
01/10/1968 00:00,01/11/1968 00:00,1968-10,7.5,Y,57.5979,18.4507,,
01/11/1968 00:00,01/12/1968 00:00,1968-11,4.1,Y,57.5979,18.4507,,
01/12/1968 00:00,01/01/1969 00:00,1968-12,0.5,Y,57.5979,18.4507,,
01/01/1969 00:00,01/02/1969 00:00,1969-01,-2.6,Y,57.5979,18.4507,,
01/02/1969 00:00,01/03/1969 00:00,1969-02,-4,Y,57.5979,18.4507,,
01/03/1969 00:00,01/04/1969 00:00,1969-03,-3.3,Y,57.5979,18.4507,,
01/10/1969 00:00,01/11/1969 00:00,1969-10,8.5,Y,57.5979,18.4507,,
01/11/1969 00:00,01/12/1969 00:00,1969-11,3.8,Y,57.5979,18.4507,,
01/12/1969 00:00,01/01/1970 00:00,1969-12,-2.5,Y,57.5979,18.4507,,
01/01/1970 00:00,01/02/1970 00:00,1970-01,-3.9,Y,57.5979,18.4507,,
01/02/1970 00:00,01/03/1970 00:00,1970-02,-6.6,Y,57.5979,18.4507,,
01/03/1970 00:00,01/04/1970 00:00,1970-03,-0.9,Y,57.5979,18.4507,,
01/10/1970 00:00,01/11/1970 00:00,1970-10,7.7,Y,57.5979,18.4507,,
01/11/1970 00:00,01/12/1970 00:00,1970-11,3.1,Y,57.5979,18.4507,,
01/12/1970 00:00,01/01/1971 00:00,1970-12,1,Y,57.5979,18.4507,,
01/01/1971 00:00,01/02/1971 00:00,1971-01,0.3,Y,57.5979,18.4507,,
01/02/1971 00:00,01/03/1971 00:00,1971-02,-0.2,Y,57.5979,18.4507,,
01/03/1971 00:00,01/04/1971 00:00,1971-03,-2.4,Y,57.5979,18.4507,,
01/10/1971 00:00,01/11/1971 00:00,1971-10,6.9,Y,57.5979,18.4507,,
01/11/1971 00:00,01/12/1971 00:00,1971-11,1.4,Y,57.5979,18.4507,,
01/12/1971 00:00,01/01/1972 00:00,1971-12,1.2,Y,57.5979,18.4507,,
01/01/1972 00:00,01/02/1972 00:00,1972-01,-4,Y,57.5979,18.4507,,
01/02/1972 00:00,01/03/1972 00:00,1972-02,-1.7,Y,57.5979,18.4507,,
01/03/1972 00:00,01/04/1972 00:00,1972-03,0.4,Y,57.5979,18.4507,,
01/10/1972 00:00,01/11/1972 00:00,1972-10,5.9,Y,57.5979,18.4507,,
01/11/1972 00:00,01/12/1972 00:00,1972-11,3.6,Y,57.5979,18.4507,,
01/12/1972 00:00,01/01/1973 00:00,1972-12,2.7,Y,57.5979,18.4507,,
01/01/1973 00:00,01/02/1973 00:00,1973-01,0.7,Y,57.5979,18.4507,,
01/02/1973 00:00,01/03/1973 00:00,1973-02,1.1,Y,57.5979,18.4507,,
01/03/1973 00:00,01/04/1973 00:00,1973-03,3.1,Y,57.5979,18.4507,,
01/10/1973 00:00,01/11/1973 00:00,1973-10,5.3,Y,57.5979,18.4507,,
01/11/1973 00:00,01/12/1973 00:00,1973-11,1.6,Y,57.5979,18.4507,,
01/12/1973 00:00,01/01/1974 00:00,1973-12,-0.3,Y,57.5979,18.4507,,
01/01/1974 00:00,01/02/1974 00:00,1974-01,0.6,Y,57.5979,18.4507,,
01/02/1974 00:00,01/03/1974 00:00,1974-02,0.6,Y,57.5979,18.4507,,
01/03/1974 00:00,01/04/1974 00:00,1974-03,1.7,Y,57.5979,18.4507,,
