Från Datum Tid (UTC),Till Datum Tid (UTC),Representativ månad,Lufttemperatur,Kvalitet,Latitude,Longitude,,Tidsutsnitt:
01/07/2007 00:00,01/08/2007 00:00,2007-07,16.4,Y,57.916537,18.953317,,
01/08/2007 00:00,01/09/2007 00:00,2007-08,17.5,Y,57.916537,18.953317,,
01/09/2007 00:00,01/10/2007 00:00,2007-09,13.1,Y,57.916537,18.953317,,
01/10/2007 00:00,01/11/2007 00:00,2007-10,8.8,Y,57.916537,18.953317,,
01/11/2007 00:00,01/12/2007 00:00,2007-11,4.4,Y,57.916537,18.953317,,
01/12/2007 00:00,01/01/2008 00:00,2007-12,3.7,Y,57.916537,18.953317,,
01/01/2008 00:00,01/02/2008 00:00,2008-01,2.8,Y,57.916537,18.953317,,
01/02/2008 00:00,01/03/2008 00:00,2008-02,3.6,Y,57.916537,18.953317,,
01/03/2008 00:00,01/04/2008 00:00,2008-03,2.5,Y,57.916537,18.953317,,
01/04/2008 00:00,01/05/2008 00:00,2008-04,5.9,Y,57.916537,18.953317,,
01/05/2008 00:00,01/06/2008 00:00,2008-05,10.2,Y,57.916537,18.953317,,
01/06/2008 00:00,01/07/2008 00:00,2008-06,15.4,Y,57.916537,18.953317,,
01/07/2008 00:00,01/08/2008 00:00,2008-07,17.8,Y,57.916537,18.953317,,
01/08/2008 00:00,01/09/2008 00:00,2008-08,17.1,Y,57.916537,18.953317,,
01/09/2008 00:00,01/10/2008 00:00,2008-09,12.4,Y,57.916537,18.953317,,
01/10/2008 00:00,01/11/2008 00:00,2008-10,9.6,Y,57.916537,18.953317,,
01/12/2008 00:00,01/01/2009 00:00,2008-12,3,Y,57.916537,18.953317,,
01/01/2009 00:00,01/02/2009 00:00,2009-01,0.9,Y,57.916537,18.953317,,
01/02/2009 00:00,01/03/2009 00:00,2009-02,-0.2,Y,57.916537,18.953317,,
01/03/2009 00:00,01/04/2009 00:00,2009-03,1.6,Y,57.916537,18.953317,,
01/04/2009 00:00,01/05/2009 00:00,2009-04,6.6,Y,57.916537,18.953317,,
01/06/2009 00:00,01/07/2009 00:00,2009-06,12.3,Y,57.916537,18.953317,,
01/07/2009 00:00,01/08/2009 00:00,2009-07,17.6,Y,57.916537,18.953317,,
01/08/2009 00:00,01/09/2009 00:00,2009-08,17.5,Y,57.916537,18.953317,,
01/09/2009 00:00,01/10/2009 00:00,2009-09,14.7,Y,57.916537,18.953317,,
01/10/2009 00:00,01/11/2009 00:00,2009-10,7.4,Y,57.916537,18.953317,,
01/11/2009 00:00,01/12/2009 00:00,2009-11,6.1,Y,57.916537,18.953317,,
01/12/2009 00:00,01/01/2010 00:00,2009-12,1.1,Y,57.916537,18.953317,,
01/01/2010 00:00,01/02/2010 00:00,2010-01,-3.2,Y,57.916537,18.953317,,
01/02/2010 00:00,01/03/2010 00:00,2010-02,-2.5,Y,57.916537,18.953317,,
01/03/2010 00:00,01/04/2010 00:00,2010-03,0.6,Y,57.916537,18.953317,,
01/04/2010 00:00,01/05/2010 00:00,2010-04,4.4,Y,57.916537,18.953317,,
01/05/2010 00:00,01/06/2010 00:00,2010-05,8.1,Y,57.916537,18.953317,,
01/06/2010 00:00,01/07/2010 00:00,2010-06,13.7,Y,57.916537,18.953317,,
01/07/2010 00:00,01/08/2010 00:00,2010-07,20.5,Y,57.916537,18.953317,,
01/08/2010 00:00,01/09/2010 00:00,2010-08,17.9,Y,57.916537,18.953317,,
01/09/2010 00:00,01/10/2010 00:00,2010-09,12.8,Y,57.916537,18.953317,,
01/10/2010 00:00,01/11/2010 00:00,2010-10,7.5,Y,57.916537,18.953317,,
01/11/2010 00:00,01/12/2010 00:00,2010-11,3.8,Y,57.916537,18.953317,,
01/12/2010 00:00,01/01/2011 00:00,2010-12,-2,Y,57.916537,18.953317,,
01/01/2011 00:00,01/02/2011 00:00,2011-01,-0.3,Y,57.916537,18.953317,,
01/02/2011 00:00,01/03/2011 00:00,2011-02,-2.9,Y,57.916537,18.953317,,
01/03/2011 00:00,01/04/2011 00:00,2011-03,1,Y,57.916537,18.953317,,
01/04/2011 00:00,01/05/2011 00:00,2011-04,5.8,Y,57.916537,18.953317,,
01/05/2011 00:00,01/06/2011 00:00,2011-05,10.5,Y,57.916537,18.953317,,
01/06/2011 00:00,01/07/2011 00:00,2011-06,16.5,Y,57.916537,18.953317,,
01/07/2011 00:00,01/08/2011 00:00,2011-07,18,Y,57.916537,18.953317,,
01/08/2011 00:00,01/09/2011 00:00,2011-08,17.3,Y,57.916537,18.953317,,
01/09/2011 00:00,01/10/2011 00:00,2011-09,14.4,Y,57.916537,18.953317,,
01/10/2011 00:00,01/11/2011 00:00,2011-10,9.5,Y,57.916537,18.953317,,
01/11/2011 00:00,01/12/2011 00:00,2011-11,6.7,Y,57.916537,18.953317,,
01/12/2011 00:00,01/01/2012 00:00,2011-12,3.5,Y,57.916537,18.953317,,
01/01/2012 00:00,01/02/2012 00:00,2012-01,1,Y,57.916537,18.953317,,
01/02/2012 00:00,01/03/2012 00:00,2012-02,-1.7,Y,57.916537,18.953317,,
01/03/2012 00:00,01/04/2012 00:00,2012-03,3.8,Y,57.916537,18.953317,,
01/04/2012 00:00,01/05/2012 00:00,2012-04,4.7,Y,57.916537,18.953317,,
01/05/2012 00:00,01/06/2012 00:00,2012-05,10.1,Y,57.916537,18.953317,,
01/06/2012 00:00,01/07/2012 00:00,2012-06,13.2,Y,57.916537,18.953317,,
01/07/2012 00:00,01/08/2012 00:00,2012-07,17.3,Y,57.916537,18.953317,,
01/08/2012 00:00,01/09/2012 00:00,2012-08,16.9,Y,57.916537,18.953317,,
01/09/2012 00:00,01/10/2012 00:00,2012-09,13.4,Y,57.916537,18.953317,,
01/10/2012 00:00,01/11/2012 00:00,2012-10,8.5,Y,57.916537,18.953317,,
01/11/2012 00:00,01/12/2012 00:00,2012-11,5.8,Y,57.916537,18.953317,,
01/12/2012 00:00,01/01/2013 00:00,2012-12,-0.7,Y,57.916537,18.953317,,
01/01/2013 00:00,01/02/2013 00:00,2013-01,-0.4,Y,57.916537,18.953317,,
01/02/2013 00:00,01/03/2013 00:00,2013-02,-0.1,Y,57.916537,18.953317,,
01/04/2013 00:00,01/05/2013 00:00,2013-04,4.5,Y,57.916537,18.953317,,
01/05/2013 00:00,01/06/2013 00:00,2013-05,10.6,Y,57.916537,18.953317,,
01/06/2013 00:00,01/07/2013 00:00,2013-06,15,Y,57.916537,18.953317,,
01/07/2013 00:00,01/08/2013 00:00,2013-07,17.3,Y,57.916537,18.953317,,
01/08/2013 00:00,01/09/2013 00:00,2013-08,17.7,Y,57.916537,18.953317,,
01/09/2013 00:00,01/10/2013 00:00,2013-09,14,Y,57.916537,18.953317,,
01/10/2013 00:00,01/11/2013 00:00,2013-10,10.1,Y,57.916537,18.953317,,
01/11/2013 00:00,01/12/2013 00:00,2013-11,6.2,Y,57.916537,18.953317,,
01/12/2013 00:00,01/01/2014 00:00,2013-12,4.3,Y,57.916537,18.953317,,
01/01/2014 00:00,01/02/2014 00:00,2014-01,-0.4,Y,57.916537,18.953317,,
01/02/2014 00:00,01/03/2014 00:00,2014-02,2.2,Y,57.916537,18.953317,,
01/03/2014 00:00,01/04/2014 00:00,2014-03,4.2,Y,57.916537,18.953317,,
01/04/2014 00:00,01/05/2014 00:00,2014-04,6,Y,57.916537,18.953317,,
