Från Datum Tid (UTC),Till Datum Tid (UTC),Representativ månad,Lufttemperatur,Kvalitet,Latitude,Longitude,,Tidsutsnitt:
01/03/1913 00:00,01/04/1913 00:00,1913-03,2.6,G,57.243655,18.378776,,
01/04/1913 00:00,01/05/1913 00:00,1913-04,5.1,G,57.243655,18.378776,,
01/05/1913 00:00,01/06/1913 00:00,1913-05,9.8,G,57.243655,18.378776,,
01/06/1913 00:00,01/07/1913 00:00,1913-06,13.7,G,57.243655,18.378776,,
01/07/1913 00:00,01/08/1913 00:00,1913-07,16.2,G,57.243655,18.378776,,
01/08/1913 00:00,01/09/1913 00:00,1913-08,15.6,G,57.243655,18.378776,,
01/09/1913 00:00,01/10/1913 00:00,1913-09,12.3,G,57.243655,18.378776,,
01/10/1913 00:00,01/11/1913 00:00,1913-10,7.3,G,57.243655,18.378776,,
01/11/1913 00:00,01/12/1913 00:00,1913-11,5.9,G,57.243655,18.378776,,
01/12/1913 00:00,01/01/1914 00:00,1913-12,0.6,G,57.243655,18.378776,,
01/01/1914 00:00,01/02/1914 00:00,1914-01,-0.9,G,57.243655,18.378776,,
01/02/1914 00:00,01/03/1914 00:00,1914-02,1.7,G,57.243655,18.378776,,
01/03/1914 00:00,01/04/1914 00:00,1914-03,1.1,G,57.243655,18.378776,,
01/04/1914 00:00,01/05/1914 00:00,1914-04,6.1,G,57.243655,18.378776,,
01/05/1914 00:00,01/06/1914 00:00,1914-05,9.5,G,57.243655,18.378776,,
01/06/1914 00:00,01/07/1914 00:00,1914-06,14.6,G,57.243655,18.378776,,
01/07/1914 00:00,01/08/1914 00:00,1914-07,20.6,G,57.243655,18.378776,,
01/08/1914 00:00,01/09/1914 00:00,1914-08,15.6,G,57.243655,18.378776,,
01/09/1914 00:00,01/10/1914 00:00,1914-09,12,G,57.243655,18.378776,,
01/10/1914 00:00,01/11/1914 00:00,1914-10,6.7,G,57.243655,18.378776,,
01/11/1914 00:00,01/12/1914 00:00,1914-11,3.1,G,57.243655,18.378776,,
01/12/1914 00:00,01/01/1915 00:00,1914-12,3.5,G,57.243655,18.378776,,
01/01/1915 00:00,01/02/1915 00:00,1915-01,-2,G,57.243655,18.378776,,
01/02/1915 00:00,01/03/1915 00:00,1915-02,-0.6,G,57.243655,18.378776,,
01/03/1915 00:00,01/04/1915 00:00,1915-03,-2.1,G,57.243655,18.378776,,
01/04/1915 00:00,01/05/1915 00:00,1915-04,4.3,G,57.243655,18.378776,,
01/05/1915 00:00,01/06/1915 00:00,1915-05,7.8,G,57.243655,18.378776,,
01/06/1915 00:00,01/07/1915 00:00,1915-06,12.5,G,57.243655,18.378776,,
01/07/1915 00:00,01/08/1915 00:00,1915-07,16.2,G,57.243655,18.378776,,
01/08/1915 00:00,01/09/1915 00:00,1915-08,15.2,G,57.243655,18.378776,,
01/09/1915 00:00,01/10/1915 00:00,1915-09,11.4,G,57.243655,18.378776,,
01/10/1915 00:00,01/11/1915 00:00,1915-10,5.1,G,57.243655,18.378776,,
01/11/1915 00:00,01/12/1915 00:00,1915-11,2.3,G,57.243655,18.378776,,
01/12/1915 00:00,01/01/1916 00:00,1915-12,-1.9,G,57.243655,18.378776,,
01/01/1916 00:00,01/02/1916 00:00,1916-01,-0.4,G,57.243655,18.378776,,
01/02/1916 00:00,01/03/1916 00:00,1916-02,-0.6,G,57.243655,18.378776,,
