Från Datum Tid (UTC),Till Datum Tid (UTC),Representativ månad,Lufttemperatur,Kvalitet,Latitude,Longitude,,Tidsutsnitt:
01/11/1923 00:00,01/12/1923 00:00,1923-11,2.6,G,57.5069,18.4539,,
01/12/1923 00:00,01/01/1924 00:00,1923-12,-1.5,G,57.5069,18.4539,,
01/01/1924 00:00,01/02/1924 00:00,1924-01,-3.2,G,57.5069,18.4539,,
01/02/1924 00:00,01/03/1924 00:00,1924-02,-5.2,G,57.5069,18.4539,,
01/03/1924 00:00,01/04/1924 00:00,1924-03,-2.2,G,57.5069,18.4539,,
01/04/1924 00:00,01/05/1924 00:00,1924-04,1.7,G,57.5069,18.4539,,
01/05/1924 00:00,01/06/1924 00:00,1924-05,9.8,G,57.5069,18.4539,,
01/06/1924 00:00,01/07/1924 00:00,1924-06,13.6,G,57.5069,18.4539,,
01/07/1924 00:00,01/08/1924 00:00,1924-07,15.8,G,57.5069,18.4539,,
01/08/1924 00:00,01/09/1924 00:00,1924-08,15.8,G,57.5069,18.4539,,
01/09/1924 00:00,01/10/1924 00:00,1924-09,12.9,G,57.5069,18.4539,,
01/10/1924 00:00,01/11/1924 00:00,1924-10,8.4,G,57.5069,18.4539,,
01/11/1924 00:00,01/12/1924 00:00,1924-11,4.4,G,57.5069,18.4539,,
01/12/1924 00:00,01/01/1925 00:00,1924-12,2.5,G,57.5069,18.4539,,
01/01/1925 00:00,01/02/1925 00:00,1925-01,1.3,G,57.5069,18.4539,,
01/02/1925 00:00,01/03/1925 00:00,1925-02,1.8,G,57.5069,18.4539,,
01/03/1925 00:00,01/04/1925 00:00,1925-03,-0.9,G,57.5069,18.4539,,
01/04/1925 00:00,01/05/1925 00:00,1925-04,5.2,G,57.5069,18.4539,,
01/05/1925 00:00,01/06/1925 00:00,1925-05,10.6,G,57.5069,18.4539,,
01/06/1925 00:00,01/07/1925 00:00,1925-06,13.4,G,57.5069,18.4539,,
01/07/1925 00:00,01/08/1925 00:00,1925-07,18.5,G,57.5069,18.4539,,
01/08/1925 00:00,01/09/1925 00:00,1925-08,16.2,G,57.5069,18.4539,,
01/09/1925 00:00,01/10/1925 00:00,1925-09,11.8,G,57.5069,18.4539,,
01/10/1925 00:00,01/11/1925 00:00,1925-10,5.8,G,57.5069,18.4539,,
01/11/1925 00:00,01/12/1925 00:00,1925-11,0.4,G,57.5069,18.4539,,
01/12/1925 00:00,01/01/1926 00:00,1925-12,-2,G,57.5069,18.4539,,
01/01/1926 00:00,01/02/1926 00:00,1926-01,-1.8,G,57.5069,18.4539,,
01/02/1926 00:00,01/03/1926 00:00,1926-02,-1.7,G,57.5069,18.4539,,
01/03/1926 00:00,01/04/1926 00:00,1926-03,0.4,G,57.5069,18.4539,,
01/04/1926 00:00,01/05/1926 00:00,1926-04,4.5,G,57.5069,18.4539,,
01/05/1926 00:00,01/06/1926 00:00,1926-05,8.7,G,57.5069,18.4539,,
01/06/1926 00:00,01/07/1926 00:00,1926-06,14.1,G,57.5069,18.4539,,
01/07/1926 00:00,01/08/1926 00:00,1926-07,18.2,G,57.5069,18.4539,,
01/08/1926 00:00,01/09/1926 00:00,1926-08,15,G,57.5069,18.4539,,
01/09/1926 00:00,01/10/1926 00:00,1926-09,11.7,G,57.5069,18.4539,,
01/10/1926 00:00,01/11/1926 00:00,1926-10,5,G,57.5069,18.4539,,
01/11/1926 00:00,01/12/1926 00:00,1926-11,4.6,G,57.5069,18.4539,,
01/12/1926 00:00,01/01/1927 00:00,1926-12,-0.8,G,57.5069,18.4539,,
01/01/1927 00:00,01/02/1927 00:00,1927-01,-0.6,G,57.5069,18.4539,,
01/02/1927 00:00,01/03/1927 00:00,1927-02,-0.8,G,57.5069,18.4539,,
01/03/1927 00:00,01/04/1927 00:00,1927-03,2.8,G,57.5069,18.4539,,
01/04/1927 00:00,01/05/1927 00:00,1927-04,3.6,G,57.5069,18.4539,,
01/05/1927 00:00,01/06/1927 00:00,1927-05,6.5,G,57.5069,18.4539,,
01/06/1927 00:00,01/07/1927 00:00,1927-06,12.6,G,57.5069,18.4539,,
01/07/1927 00:00,01/08/1927 00:00,1927-07,18.8,G,57.5069,18.4539,,
01/08/1927 00:00,01/09/1927 00:00,1927-08,17.2,G,57.5069,18.4539,,
01/09/1927 00:00,01/10/1927 00:00,1927-09,11.9,G,57.5069,18.4539,,
01/10/1927 00:00,01/11/1927 00:00,1927-10,7,G,57.5069,18.4539,,
01/11/1927 00:00,01/12/1927 00:00,1927-11,0.8,G,57.5069,18.4539,,
01/12/1927 00:00,01/01/1928 00:00,1927-12,-3.4,G,57.5069,18.4539,,
01/01/1928 00:00,01/02/1928 00:00,1928-01,-0.7,G,57.5069,18.4539,,
01/02/1928 00:00,01/03/1928 00:00,1928-02,-1,G,57.5069,18.4539,,
01/03/1928 00:00,01/04/1928 00:00,1928-03,-0.8,G,57.5069,18.4539,,
01/04/1928 00:00,01/05/1928 00:00,1928-04,4,G,57.5069,18.4539,,
01/05/1928 00:00,01/06/1928 00:00,1928-05,9,G,57.5069,18.4539,,
01/06/1928 00:00,01/07/1928 00:00,1928-06,10.9,G,57.5069,18.4539,,
01/07/1928 00:00,01/08/1928 00:00,1928-07,15.1,G,57.5069,18.4539,,
01/08/1928 00:00,01/09/1928 00:00,1928-08,14.1,G,57.5069,18.4539,,
01/09/1928 00:00,01/10/1928 00:00,1928-09,11.2,G,57.5069,18.4539,,
01/10/1928 00:00,01/11/1928 00:00,1928-10,7.3,G,57.5069,18.4539,,
01/11/1928 00:00,01/12/1928 00:00,1928-11,5,G,57.5069,18.4539,,
01/12/1928 00:00,01/01/1929 00:00,1928-12,-0.2,G,57.5069,18.4539,,
01/01/1929 00:00,01/02/1929 00:00,1929-01,-4,G,57.5069,18.4539,,
01/02/1929 00:00,01/03/1929 00:00,1929-02,-6.7,G,57.5069,18.4539,,
01/03/1929 00:00,01/04/1929 00:00,1929-03,0.6,G,57.5069,18.4539,,
01/04/1929 00:00,01/05/1929 00:00,1929-04,1.1,G,57.5069,18.4539,,
01/05/1929 00:00,01/06/1929 00:00,1929-05,10.2,G,57.5069,18.4539,,
01/06/1929 00:00,01/07/1929 00:00,1929-06,12.4,G,57.5069,18.4539,,
01/07/1929 00:00,01/08/1929 00:00,1929-07,15.5,G,57.5069,18.4539,,
01/08/1929 00:00,01/09/1929 00:00,1929-08,15,G,57.5069,18.4539,,
01/09/1929 00:00,01/10/1929 00:00,1929-09,12.8,G,57.5069,18.4539,,
01/10/1929 00:00,01/11/1929 00:00,1929-10,8.8,G,57.5069,18.4539,,
01/11/1929 00:00,01/12/1929 00:00,1929-11,4.6,G,57.5069,18.4539,,
01/12/1929 00:00,01/01/1930 00:00,1929-12,3.4,G,57.5069,18.4539,,
01/01/1930 00:00,01/02/1930 00:00,1930-01,2.1,G,57.5069,18.4539,,
01/02/1930 00:00,01/03/1930 00:00,1930-02,-0.6,G,57.5069,18.4539,,
01/03/1930 00:00,01/04/1930 00:00,1930-03,1.7,G,57.5069,18.4539,,
01/04/1930 00:00,01/05/1930 00:00,1930-04,6.1,G,57.5069,18.4539,,
01/05/1930 00:00,01/06/1930 00:00,1930-05,10.7,G,57.5069,18.4539,,
01/06/1930 00:00,01/07/1930 00:00,1930-06,15.7,G,57.5069,18.4539,,
01/07/1930 00:00,01/08/1930 00:00,1930-07,16.9,G,57.5069,18.4539,,
01/08/1930 00:00,01/09/1930 00:00,1930-08,16.2,G,57.5069,18.4539,,
01/09/1930 00:00,01/10/1930 00:00,1930-09,10.6,G,57.5069,18.4539,,
01/10/1930 00:00,01/11/1930 00:00,1930-10,8.5,G,57.5069,18.4539,,
01/11/1930 00:00,01/12/1930 00:00,1930-11,3.4,G,57.5069,18.4539,,
01/12/1930 00:00,01/01/1931 00:00,1930-12,0.7,G,57.5069,18.4539,,
01/01/1931 00:00,01/02/1931 00:00,1931-01,-1.2,G,57.5069,18.4539,,
01/02/1931 00:00,01/03/1931 00:00,1931-02,-1.9,G,57.5069,18.4539,,
01/03/1931 00:00,01/04/1931 00:00,1931-03,-3.5,G,57.5069,18.4539,,
01/04/1931 00:00,01/05/1931 00:00,1931-04,2.6,G,57.5069,18.4539,,
01/05/1931 00:00,01/06/1931 00:00,1931-05,11,G,57.5069,18.4539,,
01/06/1931 00:00,01/07/1931 00:00,1931-06,12.6,G,57.5069,18.4539,,
01/07/1931 00:00,01/08/1931 00:00,1931-07,15.6,G,57.5069,18.4539,,
01/08/1931 00:00,01/09/1931 00:00,1931-08,14.6,G,57.5069,18.4539,,
01/09/1931 00:00,01/10/1931 00:00,1931-09,9.3,G,57.5069,18.4539,,
01/10/1931 00:00,01/11/1931 00:00,1931-10,6.4,G,57.5069,18.4539,,
01/11/1931 00:00,01/12/1931 00:00,1931-11,3.8,G,57.5069,18.4539,,
01/12/1931 00:00,01/01/1932 00:00,1931-12,-0.2,G,57.5069,18.4539,,
01/01/1932 00:00,01/02/1932 00:00,1932-01,1.6,G,57.5069,18.4539,,
01/02/1932 00:00,01/03/1932 00:00,1932-02,-1.9,G,57.5069,18.4539,,
01/03/1932 00:00,01/04/1932 00:00,1932-03,-2,G,57.5069,18.4539,,
01/04/1932 00:00,01/05/1932 00:00,1932-04,4.4,G,57.5069,18.4539,,
01/05/1932 00:00,01/06/1932 00:00,1932-05,9.5,G,57.5069,18.4539,,
01/06/1932 00:00,01/07/1932 00:00,1932-06,12.2,G,57.5069,18.4539,,
01/07/1932 00:00,01/08/1932 00:00,1932-07,18.5,G,57.5069,18.4539,,
01/08/1932 00:00,01/09/1932 00:00,1932-08,15.4,G,57.5069,18.4539,,
01/09/1932 00:00,01/10/1932 00:00,1932-09,12.2,G,57.5069,18.4539,,
01/10/1932 00:00,01/11/1932 00:00,1932-10,6,G,57.5069,18.4539,,
01/11/1932 00:00,01/12/1932 00:00,1932-11,3.2,G,57.5069,18.4539,,
01/12/1932 00:00,01/01/1933 00:00,1932-12,2.4,G,57.5069,18.4539,,
01/01/1933 00:00,01/02/1933 00:00,1933-01,-1.8,G,57.5069,18.4539,,
01/02/1933 00:00,01/03/1933 00:00,1933-02,-2.2,G,57.5069,18.4539,,
01/03/1933 00:00,01/04/1933 00:00,1933-03,1.9,G,57.5069,18.4539,,
01/04/1933 00:00,01/05/1933 00:00,1933-04,3.1,G,57.5069,18.4539,,
01/05/1933 00:00,01/06/1933 00:00,1933-05,8.2,G,57.5069,18.4539,,
01/06/1933 00:00,01/07/1933 00:00,1933-06,14.4,G,57.5069,18.4539,,
01/07/1933 00:00,01/08/1933 00:00,1933-07,17.3,G,57.5069,18.4539,,
01/08/1933 00:00,01/09/1933 00:00,1933-08,15.2,G,57.5069,18.4539,,
01/09/1933 00:00,01/10/1933 00:00,1933-09,11.4,G,57.5069,18.4539,,
01/10/1933 00:00,01/11/1933 00:00,1933-10,7.9,G,57.5069,18.4539,,
01/11/1933 00:00,01/12/1933 00:00,1933-11,2,G,57.5069,18.4539,,
01/12/1933 00:00,01/01/1934 00:00,1933-12,-1.5,G,57.5069,18.4539,,
01/01/1934 00:00,01/02/1934 00:00,1934-01,0.5,G,57.5069,18.4539,,
01/02/1934 00:00,01/03/1934 00:00,1934-02,1.1,G,57.5069,18.4539,,
01/03/1934 00:00,01/04/1934 00:00,1934-03,1.6,G,57.5069,18.4539,,
01/04/1934 00:00,01/05/1934 00:00,1934-04,5.4,G,57.5069,18.4539,,
01/05/1934 00:00,01/06/1934 00:00,1934-05,11.7,G,57.5069,18.4539,,
01/06/1934 00:00,01/07/1934 00:00,1934-06,14.2,G,57.5069,18.4539,,
01/07/1934 00:00,01/08/1934 00:00,1934-07,15.9,G,57.5069,18.4539,,
01/08/1934 00:00,01/09/1934 00:00,1934-08,16.4,G,57.5069,18.4539,,
01/09/1934 00:00,01/10/1934 00:00,1934-09,14.2,G,57.5069,18.4539,,
01/10/1934 00:00,01/11/1934 00:00,1934-10,9.3,G,57.5069,18.4539,,
01/11/1934 00:00,01/12/1934 00:00,1934-11,4.6,G,57.5069,18.4539,,
01/12/1934 00:00,01/01/1935 00:00,1934-12,2.5,G,57.5069,18.4539,,
01/01/1935 00:00,01/02/1935 00:00,1935-01,-1.9,G,57.5069,18.4539,,
01/02/1935 00:00,01/03/1935 00:00,1935-02,-0.2,G,57.5069,18.4539,,
01/03/1935 00:00,01/04/1935 00:00,1935-03,0.1,G,57.5069,18.4539,,
01/04/1935 00:00,01/05/1935 00:00,1935-04,4.8,G,57.5069,18.4539,,
01/05/1935 00:00,01/06/1935 00:00,1935-05,7.5,G,57.5069,18.4539,,
01/06/1935 00:00,01/07/1935 00:00,1935-06,14.8,G,57.5069,18.4539,,
01/07/1935 00:00,01/08/1935 00:00,1935-07,16.3,G,57.5069,18.4539,,
01/08/1935 00:00,01/09/1935 00:00,1935-08,15.3,G,57.5069,18.4539,,
01/09/1935 00:00,01/10/1935 00:00,1935-09,12.2,G,57.5069,18.4539,,
01/10/1935 00:00,01/11/1935 00:00,1935-10,8.1,G,57.5069,18.4539,,
01/11/1935 00:00,01/12/1935 00:00,1935-11,4.4,G,57.5069,18.4539,,
01/12/1935 00:00,01/01/1936 00:00,1935-12,1.4,G,57.5069,18.4539,,
01/01/1936 00:00,01/02/1936 00:00,1936-01,0.7,G,57.5069,18.4539,,
01/02/1936 00:00,01/03/1936 00:00,1936-02,-3,G,57.5069,18.4539,,
01/03/1936 00:00,01/04/1936 00:00,1936-03,1.1,G,57.5069,18.4539,,
01/04/1936 00:00,01/05/1936 00:00,1936-04,4,G,57.5069,18.4539,,
01/05/1936 00:00,01/06/1936 00:00,1936-05,9.5,G,57.5069,18.4539,,
01/06/1936 00:00,01/07/1936 00:00,1936-06,16.6,G,57.5069,18.4539,,
01/07/1936 00:00,01/08/1936 00:00,1936-07,18,G,57.5069,18.4539,,
01/08/1936 00:00,01/09/1936 00:00,1936-08,15.6,G,57.5069,18.4539,,
01/09/1936 00:00,01/10/1936 00:00,1936-09,10.3,G,57.5069,18.4539,,
01/10/1936 00:00,01/11/1936 00:00,1936-10,5,G,57.5069,18.4539,,
01/11/1936 00:00,01/12/1936 00:00,1936-11,4.2,G,57.5069,18.4539,,
01/12/1936 00:00,01/01/1937 00:00,1936-12,3,G,57.5069,18.4539,,
01/01/1937 00:00,01/02/1937 00:00,1937-01,-2.3,G,57.5069,18.4539,,
01/02/1937 00:00,01/03/1937 00:00,1937-02,-1.5,G,57.5069,18.4539,,
01/03/1937 00:00,01/04/1937 00:00,1937-03,-0.6,G,57.5069,18.4539,,
01/04/1937 00:00,01/05/1937 00:00,1937-04,6,G,57.5069,18.4539,,
01/05/1937 00:00,01/06/1937 00:00,1937-05,12.2,G,57.5069,18.4539,,
01/06/1937 00:00,01/07/1937 00:00,1937-06,15.1,G,57.5069,18.4539,,
01/07/1937 00:00,01/08/1937 00:00,1937-07,17.6,G,57.5069,18.4539,,
01/08/1937 00:00,01/09/1937 00:00,1937-08,17.7,G,57.5069,18.4539,,
01/09/1937 00:00,01/10/1937 00:00,1937-09,12.8,G,57.5069,18.4539,,
01/10/1937 00:00,01/11/1937 00:00,1937-10,8.3,G,57.5069,18.4539,,
01/11/1937 00:00,01/12/1937 00:00,1937-11,3.4,G,57.5069,18.4539,,
01/12/1937 00:00,01/01/1938 00:00,1937-12,-1.4,G,57.5069,18.4539,,
01/01/1938 00:00,01/02/1938 00:00,1938-01,-0.5,G,57.5069,18.4539,,
01/02/1938 00:00,01/03/1938 00:00,1938-02,0.9,G,57.5069,18.4539,,
01/03/1938 00:00,01/04/1938 00:00,1938-03,4.3,G,57.5069,18.4539,,
01/04/1938 00:00,01/05/1938 00:00,1938-04,4.5,G,57.5069,18.4539,,
01/05/1938 00:00,01/06/1938 00:00,1938-05,8.8,G,57.5069,18.4539,,
01/06/1938 00:00,01/07/1938 00:00,1938-06,14.2,G,57.5069,18.4539,,
01/07/1938 00:00,01/08/1938 00:00,1938-07,16.9,G,57.5069,18.4539,,
01/08/1938 00:00,01/09/1938 00:00,1938-08,17.6,G,57.5069,18.4539,,
01/09/1938 00:00,01/10/1938 00:00,1938-09,13.3,G,57.5069,18.4539,,
01/10/1938 00:00,01/11/1938 00:00,1938-10,9.2,G,57.5069,18.4539,,
01/11/1938 00:00,01/12/1938 00:00,1938-11,5.5,G,57.5069,18.4539,,
01/12/1938 00:00,01/01/1939 00:00,1938-12,-1,G,57.5069,18.4539,,
01/01/1939 00:00,01/02/1939 00:00,1939-01,0.2,G,57.5069,18.4539,,
01/02/1939 00:00,01/03/1939 00:00,1939-02,2.5,G,57.5069,18.4539,,
01/03/1939 00:00,01/04/1939 00:00,1939-03,0.4,G,57.5069,18.4539,,
01/04/1939 00:00,01/05/1939 00:00,1939-04,4.9,G,57.5069,18.4539,,
01/05/1939 00:00,01/06/1939 00:00,1939-05,9.1,G,57.5069,18.4539,,
01/06/1939 00:00,01/07/1939 00:00,1939-06,15,G,57.5069,18.4539,,
01/07/1939 00:00,01/08/1939 00:00,1939-07,17.9,G,57.5069,18.4539,,
01/08/1939 00:00,01/09/1939 00:00,1939-08,19.4,G,57.5069,18.4539,,
01/09/1939 00:00,01/10/1939 00:00,1939-09,12.4,G,57.5069,18.4539,,
01/10/1939 00:00,01/11/1939 00:00,1939-10,3.7,G,57.5069,18.4539,,
01/11/1939 00:00,01/12/1939 00:00,1939-11,3.8,G,57.5069,18.4539,,
01/12/1939 00:00,01/01/1940 00:00,1939-12,-0.7,G,57.5069,18.4539,,
01/01/1940 00:00,01/02/1940 00:00,1940-01,-6.1,G,57.5069,18.4539,,
01/02/1940 00:00,01/03/1940 00:00,1940-02,-8.8,G,57.5069,18.4539,,
01/03/1940 00:00,01/04/1940 00:00,1940-03,-4.4,G,57.5069,18.4539,,
01/04/1940 00:00,01/05/1940 00:00,1940-04,2.2,G,57.5069,18.4539,,
01/05/1940 00:00,01/06/1940 00:00,1940-05,10.3,G,57.5069,18.4539,,
01/06/1940 00:00,01/07/1940 00:00,1940-06,15.1,G,57.5069,18.4539,,
01/07/1940 00:00,01/08/1940 00:00,1940-07,17.7,G,57.5069,18.4539,,
01/08/1940 00:00,01/09/1940 00:00,1940-08,14.4,G,57.5069,18.4539,,
01/09/1940 00:00,01/10/1940 00:00,1940-09,10.4,G,57.5069,18.4539,,
01/10/1940 00:00,01/11/1940 00:00,1940-10,6.3,G,57.5069,18.4539,,
01/11/1940 00:00,01/12/1940 00:00,1940-11,4,G,57.5069,18.4539,,
01/12/1940 00:00,01/01/1941 00:00,1940-12,-1,G,57.5069,18.4539,,
01/01/1941 00:00,01/02/1941 00:00,1941-01,-8.2,G,57.5069,18.4539,,
01/02/1941 00:00,01/03/1941 00:00,1941-02,-4,G,57.5069,18.4539,,
01/03/1941 00:00,01/04/1941 00:00,1941-03,-2.4,G,57.5069,18.4539,,
01/04/1941 00:00,01/05/1941 00:00,1941-04,1.1,G,57.5069,18.4539,,
01/05/1941 00:00,01/06/1941 00:00,1941-05,7.3,G,57.5069,18.4539,,
01/06/1941 00:00,01/07/1941 00:00,1941-06,13.4,G,57.5069,18.4539,,
01/07/1941 00:00,01/08/1941 00:00,1941-07,19,G,57.5069,18.4539,,
01/08/1941 00:00,01/09/1941 00:00,1941-08,15,G,57.5069,18.4539,,
01/09/1941 00:00,01/10/1941 00:00,1941-09,10.5,G,57.5069,18.4539,,
01/10/1941 00:00,01/11/1941 00:00,1941-10,5.8,G,57.5069,18.4539,,
01/11/1941 00:00,01/12/1941 00:00,1941-11,1.2,G,57.5069,18.4539,,
01/12/1941 00:00,01/01/1942 00:00,1941-12,0,G,57.5069,18.4539,,
01/01/1942 00:00,01/02/1942 00:00,1942-01,-8.8,G,57.5069,18.4539,,
01/02/1942 00:00,01/03/1942 00:00,1942-02,-9.3,G,57.5069,18.4539,,
01/03/1942 00:00,01/04/1942 00:00,1942-03,-7.8,G,57.5069,18.4539,,
01/04/1942 00:00,01/05/1942 00:00,1942-04,3,G,57.5069,18.4539,,
01/05/1942 00:00,01/06/1942 00:00,1942-05,7.6,G,57.5069,18.4539,,
01/06/1942 00:00,01/07/1942 00:00,1942-06,12.6,G,57.5069,18.4539,,
01/07/1942 00:00,01/08/1942 00:00,1942-07,15.5,G,57.5069,18.4539,,
01/08/1942 00:00,01/09/1942 00:00,1942-08,16.3,G,57.5069,18.4539,,
01/09/1942 00:00,01/10/1942 00:00,1942-09,12.3,G,57.5069,18.4539,,
01/10/1942 00:00,01/11/1942 00:00,1942-10,8.3,G,57.5069,18.4539,,
01/11/1942 00:00,01/12/1942 00:00,1942-11,2.9,G,57.5069,18.4539,,
01/12/1942 00:00,01/01/1943 00:00,1942-12,1.2,G,57.5069,18.4539,,
01/01/1943 00:00,01/02/1943 00:00,1943-01,-1.8,G,57.5069,18.4539,,
01/02/1943 00:00,01/03/1943 00:00,1943-02,2.2,G,57.5069,18.4539,,
01/03/1943 00:00,01/04/1943 00:00,1943-03,2.3,G,57.5069,18.4539,,
01/04/1943 00:00,01/05/1943 00:00,1943-04,6.6,G,57.5069,18.4539,,
01/05/1943 00:00,01/06/1943 00:00,1943-05,10,G,57.5069,18.4539,,
01/06/1943 00:00,01/07/1943 00:00,1943-06,14.9,G,57.5069,18.4539,,
01/07/1943 00:00,01/08/1943 00:00,1943-07,16.6,G,57.5069,18.4539,,
