Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Fårö D;79580;2.0

Parameternamn;Beskrivning;Enhet
Nederbördsmängd;summa, 1 gång per månad;millimetre

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1881-12-01 00:00:00;1996-01-01 23:59:59;8.0;57.8987;19.1592
2017-08-01 00:00:00;2017-09-01 23:59:59;4.0;57.95481;19.2459

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativ månad;Nederbördsmängd;Kvalitet;;Tidsutsnitt:
1910-02-01 07:00:01;1910-03-01 07:00:00;1910-02;46.0;G
1910-03-01 07:00:01;1910-04-01 07:00:00;1910-03;25.0;G
1910-04-01 07:00:01;1910-05-01 07:00:00;1910-04;30.0;G
1910-05-01 07:00:01;1910-06-01 07:00:00;1910-05;43.0;G
1910-06-01 07:00:01;1910-07-01 07:00:00;1910-06;8.0;G
1910-07-01 07:00:01;1910-08-01 07:00:00;1910-07;57.0;G
1910-08-01 07:00:01;1910-09-01 07:00:00;1910-08;77.0;G
1910-09-01 07:00:01;1910-10-01 07:00:00;1910-09;63.0;G
1910-10-01 07:00:01;1910-11-01 07:00:00;1910-10;15.0;G
1910-11-01 07:00:01;1910-12-01 07:00:00;1910-11;101.0;G
1910-12-01 07:00:01;1911-01-01 07:00:00;1910-12;49.0;G
1911-01-01 07:00:01;1911-02-01 07:00:00;1911-01;33.0;G
1911-02-01 07:00:01;1911-03-01 07:00:00;1911-02;30.0;G
1911-03-01 07:00:01;1911-04-01 07:00:00;1911-03;16.0;G
1911-04-01 07:00:01;1911-05-01 07:00:00;1911-04;21.0;G
1911-05-01 07:00:01;1911-06-01 07:00:00;1911-05;3.0;G
1911-06-01 07:00:01;1911-07-01 07:00:00;1911-06;22.0;G
1911-07-01 07:00:01;1911-08-01 07:00:00;1911-07;58.0;G
1911-08-01 07:00:01;1911-09-01 07:00:00;1911-08;77.0;G
1911-09-01 07:00:01;1911-10-01 07:00:00;1911-09;16.0;G
1911-10-01 07:00:01;1911-11-01 07:00:00;1911-10;39.0;G
1911-11-01 07:00:01;1911-12-01 07:00:00;1911-11;56.0;G
1911-12-01 07:00:01;1912-01-01 07:00:00;1911-12;43.0;G
1912-01-01 07:00:01;1912-02-01 07:00:00;1912-01;19.0;G
1912-02-01 07:00:01;1912-03-01 07:00:00;1912-02;24.0;G
1912-03-01 07:00:01;1912-04-01 07:00:00;1912-03;28.0;G
1912-04-01 07:00:01;1912-05-01 07:00:00;1912-04;20.0;G
1912-05-01 07:00:01;1912-06-01 07:00:00;1912-05;65.0;G
1912-06-01 07:00:01;1912-07-01 07:00:00;1912-06;39.0;G
1912-07-01 07:00:01;1912-08-01 07:00:00;1912-07;6.0;G
1912-08-01 07:00:01;1912-09-01 07:00:00;1912-08;89.0;G
1912-09-01 07:00:01;1912-10-01 07:00:00;1912-09;59.0;G
1912-10-01 07:00:01;1912-11-01 07:00:00;1912-10;73.0;G
1912-11-01 07:00:01;1912-12-01 07:00:00;1912-11;47.0;G
1912-12-01 07:00:01;1913-01-01 07:00:00;1912-12;69.0;G
1913-01-01 07:00:01;1913-02-01 07:00:00;1913-01;14.0;G
1913-02-01 07:00:01;1913-03-01 07:00:00;1913-02;20.0;G
1913-03-01 07:00:01;1913-04-01 07:00:00;1913-03;42.0;G
1913-04-01 07:00:01;1913-05-01 07:00:00;1913-04;28.0;G
1913-05-01 07:00:01;1913-06-01 07:00:00;1913-05;6.0;G
1913-06-01 07:00:01;1913-07-01 07:00:00;1913-06;10.0;G
1913-07-01 07:00:01;1913-08-01 07:00:00;1913-07;108.0;G
1913-08-01 07:00:01;1913-09-01 07:00:00;1913-08;73.0;G
1913-09-01 07:00:01;1913-10-01 07:00:00;1913-09;26.0;G
1913-10-01 07:00:01;1913-11-01 07:00:00;1913-10;66.0;G
1913-11-01 07:00:01;1913-12-01 07:00:00;1913-11;54.0;G
1913-12-01 07:00:01;1914-01-01 07:00:00;1913-12;29.0;G
1914-01-01 07:00:01;1914-02-01 07:00:00;1914-01;29.0;G
1914-02-01 07:00:01;1914-03-01 07:00:00;1914-02;18.0;G
1914-03-01 07:00:01;1914-04-01 07:00:00;1914-03;27.0;G
1914-04-01 07:00:01;1914-05-01 07:00:00;1914-04;33.0;G
1914-05-01 07:00:01;1914-06-01 07:00:00;1914-05;31.0;G
1914-06-01 07:00:01;1914-07-01 07:00:00;1914-06;13.0;G
1914-07-01 07:00:01;1914-08-01 07:00:00;1914-07;56.0;G
1914-08-01 07:00:01;1914-09-01 07:00:00;1914-08;57.0;G
1914-09-01 07:00:01;1914-10-01 07:00:00;1914-09;81.0;G
1914-10-01 07:00:01;1914-11-01 07:00:00;1914-10;24.0;G
1914-11-01 07:00:01;1914-12-01 07:00:00;1914-11;35.0;G
1914-12-01 07:00:01;1915-01-01 07:00:00;1914-12;52.0;G
1915-01-01 07:00:01;1915-02-01 07:00:00;1915-01;31.0;G
1915-02-01 07:00:01;1915-03-01 07:00:00;1915-02;16.0;G
1915-03-01 07:00:01;1915-04-01 07:00:00;1915-03;19.0;G
1915-04-01 07:00:01;1915-05-01 07:00:00;1915-04;30.0;G
1915-05-01 07:00:01;1915-06-01 07:00:00;1915-05;46.0;G
1915-06-01 07:00:01;1915-07-01 07:00:00;1915-06;21.0;G
1915-07-01 07:00:01;1915-08-01 07:00:00;1915-07;36.0;G
1915-08-01 07:00:01;1915-09-01 07:00:00;1915-08;86.0;G
1915-09-01 07:00:01;1915-10-01 07:00:00;1915-09;33.0;G
1915-10-01 07:00:01;1915-11-01 07:00:00;1915-10;23.0;G
1915-11-01 07:00:01;1915-12-01 07:00:00;1915-11;62.0;G
1915-12-01 07:00:01;1916-01-01 07:00:00;1915-12;46.0;G
1916-01-01 07:00:01;1916-02-01 07:00:00;1916-01;38.0;G
1916-02-01 07:00:01;1916-03-01 07:00:00;1916-02;30.0;G
1916-03-01 07:00:01;1916-04-01 07:00:00;1916-03;17.0;G
1916-04-01 07:00:01;1916-05-01 07:00:00;1916-04;27.0;G
1916-05-01 07:00:01;1916-06-01 07:00:00;1916-05;14.0;G
1916-06-01 07:00:01;1916-07-01 07:00:00;1916-06;122.0;G
1916-07-01 07:00:01;1916-08-01 07:00:00;1916-07;73.0;G
1916-08-01 07:00:01;1916-09-01 07:00:00;1916-08;50.0;G
1916-09-01 07:00:01;1916-10-01 07:00:00;1916-09;23.0;G
1916-10-01 07:00:01;1916-11-01 07:00:00;1916-10;94.0;G
1916-11-01 07:00:01;1916-12-01 07:00:00;1916-11;51.0;G
1916-12-01 07:00:01;1917-01-01 07:00:00;1916-12;49.0;G
1917-01-01 07:00:01;1917-02-01 07:00:00;1917-01;27.0;G
1917-02-01 07:00:01;1917-03-01 07:00:00;1917-02;4.0;G
1917-03-01 07:00:01;1917-04-01 07:00:00;1917-03;11.0;G
1917-04-01 07:00:01;1917-05-01 07:00:00;1917-04;68.0;G
1917-05-01 07:00:01;1917-06-01 07:00:00;1917-05;13.0;G
1917-06-01 07:00:01;1917-07-01 07:00:00;1917-06;11.0;G
1917-07-01 07:00:01;1917-08-01 07:00:00;1917-07;26.0;G
1917-08-01 07:00:01;1917-09-01 07:00:00;1917-08;31.0;G
1917-09-01 07:00:01;1917-10-01 07:00:00;1917-09;57.0;G
1917-10-01 07:00:01;1917-11-01 07:00:00;1917-10;42.0;G
1917-11-01 07:00:01;1917-12-01 07:00:00;1917-11;54.0;G
1917-12-01 07:00:01;1918-01-01 07:00:00;1917-12;34.0;G
1918-01-01 07:00:01;1918-02-01 07:00:00;1918-01;38.0;G
1918-02-01 07:00:01;1918-03-01 07:00:00;1918-02;15.0;G
1918-03-01 07:00:01;1918-04-01 07:00:00;1918-03;1.0;G
1918-04-01 07:00:01;1918-05-01 07:00:00;1918-04;12.0;G
1918-05-01 07:00:01;1918-06-01 07:00:00;1918-05;9.0;G
1918-06-01 07:00:01;1918-07-01 07:00:00;1918-06;26.0;G
1918-07-01 07:00:01;1918-08-01 07:00:00;1918-07;25.0;G
1918-08-01 07:00:01;1918-09-01 07:00:00;1918-08;15.0;G
1918-09-01 07:00:01;1918-10-01 07:00:00;1918-09;73.0;G
1918-10-01 07:00:01;1918-11-01 07:00:00;1918-10;40.0;G
1918-11-01 07:00:01;1918-12-01 07:00:00;1918-11;26.0;G
1918-12-01 07:00:01;1919-01-01 07:00:00;1918-12;50.0;G
1919-01-01 07:00:01;1919-02-01 07:00:00;1919-01;44.0;G
1919-02-01 07:00:01;1919-03-01 07:00:00;1919-02;17.0;G
1919-03-01 07:00:01;1919-04-01 07:00:00;1919-03;11.0;G
1919-04-01 07:00:01;1919-05-01 07:00:00;1919-04;27.0;G
1919-05-01 07:00:01;1919-06-01 07:00:00;1919-05;30.0;G
1919-06-01 07:00:01;1919-07-01 07:00:00;1919-06;40.0;G
1919-07-01 07:00:01;1919-08-01 07:00:00;1919-07;19.0;G
1919-08-01 07:00:01;1919-09-01 07:00:00;1919-08;90.0;G
1919-09-01 07:00:01;1919-10-01 07:00:00;1919-09;49.0;G
1919-10-01 07:00:01;1919-11-01 07:00:00;1919-10;39.0;G
1919-11-01 07:00:01;1919-12-01 07:00:00;1919-11;54.0;G
1919-12-01 07:00:01;1920-01-01 07:00:00;1919-12;18.0;G
1920-01-01 07:00:01;1920-02-01 07:00:00;1920-01;29.0;G
1920-02-01 07:00:01;1920-03-01 07:00:00;1920-02;13.0;G
1920-03-01 07:00:01;1920-04-01 07:00:00;1920-03;17.0;G
1920-04-01 07:00:01;1920-05-01 07:00:00;1920-04;61.0;G
1920-05-01 07:00:01;1920-06-01 07:00:00;1920-05;37.0;G
1920-06-01 07:00:01;1920-07-01 07:00:00;1920-06;36.0;G
1920-07-01 07:00:01;1920-08-01 07:00:00;1920-07;63.0;G
1920-08-01 07:00:01;1920-09-01 07:00:00;1920-08;63.0;G
1920-09-01 07:00:01;1920-10-01 07:00:00;1920-09;25.0;G
1920-10-01 07:00:01;1920-11-01 07:00:00;1920-10;18.0;G
1920-11-01 07:00:01;1920-12-01 07:00:00;1920-11;20.0;G
1920-12-01 07:00:01;1921-01-01 07:00:00;1920-12;16.0;G
1921-01-01 07:00:01;1921-02-01 07:00:00;1921-01;57.0;G
1921-02-01 07:00:01;1921-03-01 07:00:00;1921-02;2.0;G
1921-03-01 07:00:01;1921-04-01 07:00:00;1921-03;16.0;G
1921-04-01 07:00:01;1921-05-01 07:00:00;1921-04;22.0;G
1921-05-01 07:00:01;1921-06-01 07:00:00;1921-05;6.0;G
1921-06-01 07:00:01;1921-07-01 07:00:00;1921-06;18.0;G
1921-07-01 07:00:01;1921-08-01 07:00:00;1921-07;52.0;G
1921-08-01 07:00:01;1921-09-01 07:00:00;1921-08;24.0;G
1921-09-01 07:00:01;1921-10-01 07:00:00;1921-09;27.0;G
1921-10-01 07:00:01;1921-11-01 07:00:00;1921-10;37.0;G
1921-11-01 07:00:01;1921-12-01 07:00:00;1921-11;19.0;G
1921-12-01 07:00:01;1922-01-01 07:00:00;1921-12;49.0;G
1922-01-01 07:00:01;1922-02-01 07:00:00;1922-01;19.0;G
1922-02-01 07:00:01;1922-03-01 07:00:00;1922-02;24.0;G
1922-03-01 07:00:01;1922-04-01 07:00:00;1922-03;19.0;G
1922-04-01 07:00:01;1922-05-01 07:00:00;1922-04;33.0;G
1922-05-01 07:00:01;1922-06-01 07:00:00;1922-05;26.0;G
1922-06-01 07:00:01;1922-07-01 07:00:00;1922-06;13.0;G
1922-07-01 07:00:01;1922-08-01 07:00:00;1922-07;29.0;G
1922-08-01 07:00:01;1922-09-01 07:00:00;1922-08;104.0;G
1922-09-01 07:00:01;1922-10-01 07:00:00;1922-09;61.0;G
1922-10-01 07:00:01;1922-11-01 07:00:00;1922-10;32.0;G
1922-11-01 07:00:01;1922-12-01 07:00:00;1922-11;48.0;G
1922-12-01 07:00:01;1923-01-01 07:00:00;1922-12;36.0;G
1923-01-01 07:00:01;1923-02-01 07:00:00;1923-01;28.0;G
1923-02-01 07:00:01;1923-03-01 07:00:00;1923-02;12.0;G
1923-03-01 07:00:01;1923-04-01 07:00:00;1923-03;1.0;G
1923-04-01 07:00:01;1923-05-01 07:00:00;1923-04;34.0;G
1923-05-01 07:00:01;1923-06-01 07:00:00;1923-05;45.0;G
1923-06-01 07:00:01;1923-07-01 07:00:00;1923-06;38.0;G
1923-07-01 07:00:01;1923-08-01 07:00:00;1923-07;38.0;G
1923-08-01 07:00:01;1923-09-01 07:00:00;1923-08;82.0;G
1923-09-01 07:00:01;1923-10-01 07:00:00;1923-09;37.0;G
1923-10-01 07:00:01;1923-11-01 07:00:00;1923-10;43.0;G
1923-11-01 07:00:01;1923-12-01 07:00:00;1923-11;94.0;G
1923-12-01 07:00:01;1924-01-01 07:00:00;1923-12;80.0;G
1924-01-01 07:00:01;1924-02-01 07:00:00;1924-01;27.0;G
1924-02-01 07:00:01;1924-03-01 07:00:00;1924-02;32.0;G
1924-03-01 07:00:01;1924-04-01 07:00:00;1924-03;31.0;G
1924-04-01 07:00:01;1924-05-01 07:00:00;1924-04;14.0;G
1924-05-01 07:00:01;1924-06-01 07:00:00;1924-05;31.0;G
1924-06-01 07:00:01;1924-07-01 07:00:00;1924-06;45.0;G
1924-07-01 07:00:01;1924-08-01 07:00:00;1924-07;49.0;G
1924-08-01 07:00:01;1924-09-01 07:00:00;1924-08;49.0;G
1924-09-01 07:00:01;1924-10-01 07:00:00;1924-09;83.0;G
1924-10-01 07:00:01;1924-11-01 07:00:00;1924-10;16.0;G
1924-11-01 07:00:01;1924-12-01 07:00:00;1924-11;18.0;G
1924-12-01 07:00:01;1925-01-01 07:00:00;1924-12;9.0;G
1925-01-01 07:00:01;1925-02-01 07:00:00;1925-01;32.0;G
1925-02-01 07:00:01;1925-03-01 07:00:00;1925-02;30.0;G
1925-03-01 07:00:01;1925-04-01 07:00:00;1925-03;24.0;G
1925-04-01 07:00:01;1925-05-01 07:00:00;1925-04;52.0;G
1925-05-01 07:00:01;1925-06-01 07:00:00;1925-05;31.0;G
1925-06-01 07:00:01;1925-07-01 07:00:00;1925-06;81.0;G
1925-07-01 07:00:01;1925-08-01 07:00:00;1925-07;11.0;G
1925-08-01 07:00:01;1925-09-01 07:00:00;1925-08;23.0;G
1925-09-01 07:00:01;1925-10-01 07:00:00;1925-09;102.0;G
1925-10-01 07:00:01;1925-11-01 07:00:00;1925-10;70.0;G
1925-11-01 07:00:01;1925-12-01 07:00:00;1925-11;37.0;G
1925-12-01 07:00:01;1926-01-01 07:00:00;1925-12;34.0;G
1926-01-01 07:00:01;1926-02-01 07:00:00;1926-01;16.0;G
1926-02-01 07:00:01;1926-03-01 07:00:00;1926-02;37.0;G
1926-03-01 07:00:01;1926-04-01 07:00:00;1926-03;24.0;G
1926-04-01 07:00:01;1926-05-01 07:00:00;1926-04;14.0;G
1926-05-01 07:00:01;1926-06-01 07:00:00;1926-05;54.0;G
1926-06-01 07:00:01;1926-07-01 07:00:00;1926-06;7.0;G
1926-07-01 07:00:01;1926-08-01 07:00:00;1926-07;66.0;G
1926-08-01 07:00:01;1926-09-01 07:00:00;1926-08;38.0;G
1926-09-01 07:00:01;1926-10-01 07:00:00;1926-09;34.0;G
1926-10-01 07:00:01;1926-11-01 07:00:00;1926-10;86.0;G
1926-11-01 07:00:01;1926-12-01 07:00:00;1926-11;17.0;G
1926-12-01 07:00:01;1927-01-01 07:00:00;1926-12;27.0;G
1927-01-01 07:00:01;1927-02-01 07:00:00;1927-01;10.0;G
1927-02-01 07:00:01;1927-03-01 07:00:00;1927-02;16.0;G
1927-03-01 07:00:01;1927-04-01 07:00:00;1927-03;29.0;G
1927-04-01 07:00:01;1927-05-01 07:00:00;1927-04;42.0;G
1927-05-01 07:00:01;1927-06-01 07:00:00;1927-05;54.0;G
1927-06-01 07:00:01;1927-07-01 07:00:00;1927-06;37.0;G
1927-07-01 07:00:01;1927-08-01 07:00:00;1927-07;34.0;G
1927-08-01 07:00:01;1927-09-01 07:00:00;1927-08;86.0;G
1927-09-01 07:00:01;1927-10-01 07:00:00;1927-09;72.0;G
1927-10-01 07:00:01;1927-11-01 07:00:00;1927-10;61.0;G
1927-11-01 07:00:01;1927-12-01 07:00:00;1927-11;31.0;G
1927-12-01 07:00:01;1928-01-01 07:00:00;1927-12;34.0;G
1928-01-01 07:00:01;1928-02-01 07:00:00;1928-01;29.0;G
1928-02-01 07:00:01;1928-03-01 07:00:00;1928-02;15.0;G
1928-03-01 07:00:01;1928-04-01 07:00:00;1928-03;11.0;G
1928-04-01 07:00:01;1928-05-01 07:00:00;1928-04;49.0;G
1928-05-01 07:00:01;1928-06-01 07:00:00;1928-05;15.0;G
1928-06-01 07:00:01;1928-07-01 07:00:00;1928-06;47.0;G
1928-07-01 07:00:01;1928-08-01 07:00:00;1928-07;62.0;G
1928-08-01 07:00:01;1928-09-01 07:00:00;1928-08;128.0;G
1928-09-01 07:00:01;1928-10-01 07:00:00;1928-09;40.0;G
1928-10-01 07:00:01;1928-11-01 07:00:00;1928-10;60.0;G
1928-11-01 07:00:01;1928-12-01 07:00:00;1928-11;102.0;G
1928-12-01 07:00:01;1929-01-01 07:00:00;1928-12;22.0;G
1929-01-01 07:00:01;1929-02-01 07:00:00;1929-01;30.0;G
1929-02-01 07:00:01;1929-03-01 07:00:00;1929-02;16.0;G
1929-03-01 07:00:01;1929-04-01 07:00:00;1929-03;10.0;G
1929-04-01 07:00:01;1929-05-01 07:00:00;1929-04;21.0;G
1929-05-01 07:00:01;1929-06-01 07:00:00;1929-05;55.0;G
1929-06-01 07:00:01;1929-07-01 07:00:00;1929-06;32.0;G
1929-07-01 07:00:01;1929-08-01 07:00:00;1929-07;82.0;G
1929-08-01 07:00:01;1929-09-01 07:00:00;1929-08;9.0;G
1929-09-01 07:00:01;1929-10-01 07:00:00;1929-09;30.0;G
1929-10-01 07:00:01;1929-11-01 07:00:00;1929-10;79.0;G
1929-11-01 07:00:01;1929-12-01 07:00:00;1929-11;54.0;G
1929-12-01 07:00:01;1930-01-01 07:00:00;1929-12;29.0;G
1930-01-01 07:00:01;1930-02-01 07:00:00;1930-01;13.0;G
1930-02-01 07:00:01;1930-03-01 07:00:00;1930-02;17.0;G
1930-03-01 07:00:01;1930-04-01 07:00:00;1930-03;32.0;G
1930-04-01 07:00:01;1930-05-01 07:00:00;1930-04;14.0;G
1930-05-01 07:00:01;1930-06-01 07:00:00;1930-05;8.0;G
1930-06-01 07:00:01;1930-07-01 07:00:00;1930-06;16.0;G
1930-07-01 07:00:01;1930-08-01 07:00:00;1930-07;48.0;G
1930-08-01 07:00:01;1930-09-01 07:00:00;1930-08;163.0;G
1930-09-01 07:00:01;1930-10-01 07:00:00;1930-09;90.0;G
1930-10-01 07:00:01;1930-11-01 07:00:00;1930-10;75.0;G
1930-11-01 07:00:01;1930-12-01 07:00:00;1930-11;49.0;G
1930-12-01 07:00:01;1931-01-01 07:00:00;1930-12;18.0;G
1931-01-01 07:00:01;1931-02-01 07:00:00;1931-01;47.0;G
1931-02-01 07:00:01;1931-03-01 07:00:00;1931-02;14.0;G
1931-03-01 07:00:01;1931-04-01 07:00:00;1931-03;25.0;G
1931-04-01 07:00:01;1931-05-01 07:00:00;1931-04;26.0;G
1931-05-01 07:00:01;1931-06-01 07:00:00;1931-05;34.0;G
1931-06-01 07:00:01;1931-07-01 07:00:00;1931-06;7.0;G
1931-07-01 07:00:01;1931-08-01 07:00:00;1931-07;56.0;G
1931-08-01 07:00:01;1931-09-01 07:00:00;1931-08;48.0;G
1931-09-01 07:00:01;1931-10-01 07:00:00;1931-09;39.0;G
1931-10-01 07:00:01;1931-11-01 07:00:00;1931-10;46.0;G
1931-11-01 07:00:01;1931-12-01 07:00:00;1931-11;30.0;G
1931-12-01 07:00:01;1932-01-01 07:00:00;1931-12;71.0;G
1932-01-01 07:00:01;1932-02-01 07:00:00;1932-01;35.0;G
1932-02-01 07:00:01;1932-03-01 07:00:00;1932-02;18.0;G
1932-03-01 07:00:01;1932-04-01 07:00:00;1932-03;14.0;G
1932-04-01 07:00:01;1932-05-01 07:00:00;1932-04;39.0;G
1932-05-01 07:00:01;1932-06-01 07:00:00;1932-05;93.0;G
1932-06-01 07:00:01;1932-07-01 07:00:00;1932-06;22.0;G
1932-07-01 07:00:01;1932-08-01 07:00:00;1932-07;27.0;G
1932-08-01 07:00:01;1932-09-01 07:00:00;1932-08;74.0;G
1932-09-01 07:00:01;1932-10-01 07:00:00;1932-09;46.0;G
1932-10-01 07:00:01;1932-11-01 07:00:00;1932-10;79.0;G
1932-11-01 07:00:01;1932-12-01 07:00:00;1932-11;26.0;G
1932-12-01 07:00:01;1933-01-01 07:00:00;1932-12;25.0;G
1933-01-01 07:00:01;1933-02-01 07:00:00;1933-01;18.0;G
1933-02-01 07:00:01;1933-03-01 07:00:00;1933-02;26.0;G
1933-03-01 07:00:01;1933-04-01 07:00:00;1933-03;22.0;G
1933-04-01 07:00:01;1933-05-01 07:00:00;1933-04;41.0;G
1933-05-01 07:00:01;1933-06-01 07:00:00;1933-05;41.0;G
1933-06-01 07:00:01;1933-07-01 07:00:00;1933-06;34.0;G
1933-07-01 07:00:01;1933-08-01 07:00:00;1933-07;39.0;G
1933-08-01 07:00:01;1933-09-01 07:00:00;1933-08;18.0;G
1933-09-01 07:00:01;1933-10-01 07:00:00;1933-09;46.0;G
1933-10-01 07:00:01;1933-11-01 07:00:00;1933-10;48.0;G
1933-11-01 07:00:01;1933-12-01 07:00:00;1933-11;24.0;G
1933-12-01 07:00:01;1934-01-01 07:00:00;1933-12;16.0;G
1934-01-01 07:00:01;1934-02-01 07:00:00;1934-01;13.0;G
1934-02-01 07:00:01;1934-03-01 07:00:00;1934-02;27.0;G
1934-03-01 07:00:01;1934-04-01 07:00:00;1934-03;43.0;G
1934-04-01 07:00:01;1934-05-01 07:00:00;1934-04;10.0;G
1934-05-01 07:00:01;1934-06-01 07:00:00;1934-05;24.0;G
1934-06-01 07:00:01;1934-07-01 07:00:00;1934-06;22.0;G
1934-07-01 07:00:01;1934-08-01 07:00:00;1934-07;62.0;G
1934-08-01 07:00:01;1934-09-01 07:00:00;1934-08;23.0;G
1934-09-01 07:00:01;1934-10-01 07:00:00;1934-09;41.0;G
1934-10-01 07:00:01;1934-11-01 07:00:00;1934-10;63.0;G
1934-11-01 07:00:01;1934-12-01 07:00:00;1934-11;40.0;G
1934-12-01 07:00:01;1935-01-01 07:00:00;1934-12;18.0;G
1935-01-01 07:00:01;1935-02-01 07:00:00;1935-01;22.0;G
1935-02-01 07:00:01;1935-03-01 07:00:00;1935-02;37.0;G
1935-03-01 07:00:01;1935-04-01 07:00:00;1935-03;27.0;G
1935-04-01 07:00:01;1935-05-01 07:00:00;1935-04;38.0;G
1935-05-01 07:00:01;1935-06-01 07:00:00;1935-05;26.0;G
1935-06-01 07:00:01;1935-07-01 07:00:00;1935-06;66.0;G
1935-07-01 07:00:01;1935-08-01 07:00:00;1935-07;111.0;G
1935-08-01 07:00:01;1935-09-01 07:00:00;1935-08;41.0;G
1935-09-01 07:00:01;1935-10-01 07:00:00;1935-09;112.0;G
1935-10-01 07:00:01;1935-11-01 07:00:00;1935-10;99.0;G
1935-11-01 07:00:01;1935-12-01 07:00:00;1935-11;40.0;G
1935-12-01 07:00:01;1936-01-01 07:00:00;1935-12;52.0;G
1936-01-01 07:00:01;1936-02-01 07:00:00;1936-01;30.0;G
1936-02-01 07:00:01;1936-03-01 07:00:00;1936-02;45.0;G
1936-03-01 07:00:01;1936-04-01 07:00:00;1936-03;48.0;G
1936-04-01 07:00:01;1936-05-01 07:00:00;1936-04;91.0;G
1936-05-01 07:00:01;1936-06-01 07:00:00;1936-05;27.0;G
1936-06-01 07:00:01;1936-07-01 07:00:00;1936-06;30.0;G
1936-07-01 07:00:01;1936-08-01 07:00:00;1936-07;81.0;G
1936-08-01 07:00:01;1936-09-01 07:00:00;1936-08;83.0;G
1936-09-01 07:00:01;1936-10-01 07:00:00;1936-09;44.0;G
1936-10-01 07:00:01;1936-11-01 07:00:00;1936-10;96.0;G
1936-11-01 07:00:01;1936-12-01 07:00:00;1936-11;34.0;G
1936-12-01 07:00:01;1937-01-01 07:00:00;1936-12;11.0;G
1937-01-01 07:00:01;1937-02-01 07:00:00;1937-01;22.0;G
1937-02-01 07:00:01;1937-03-01 07:00:00;1937-02;46.0;G
1937-03-01 07:00:01;1937-04-01 07:00:00;1937-03;40.0;G
1937-04-01 07:00:01;1937-05-01 07:00:00;1937-04;20.0;G
1937-05-01 07:00:01;1937-06-01 07:00:00;1937-05;18.0;G
1937-06-01 07:00:01;1937-07-01 07:00:00;1937-06;23.0;G
1937-07-01 07:00:01;1937-08-01 07:00:00;1937-07;41.0;G
1937-08-01 07:00:01;1937-09-01 07:00:00;1937-08;133.0;G
1937-09-01 07:00:01;1937-10-01 07:00:00;1937-09;89.0;G
1937-10-01 07:00:01;1937-11-01 07:00:00;1937-10;22.0;G
1937-11-01 07:00:01;1937-12-01 07:00:00;1937-11;108.0;G
1937-12-01 07:00:01;1938-01-01 07:00:00;1937-12;58.0;G
1938-01-01 07:00:01;1938-02-01 07:00:00;1938-01;41.0;G
1938-02-01 07:00:01;1938-03-01 07:00:00;1938-02;10.0;G
1938-03-01 07:00:01;1938-04-01 07:00:00;1938-03;13.0;G
1938-04-01 07:00:01;1938-05-01 07:00:00;1938-04;28.0;G
1938-05-01 07:00:01;1938-06-01 07:00:00;1938-05;29.0;G
1938-06-01 07:00:01;1938-07-01 07:00:00;1938-06;20.0;G
1938-07-01 07:00:01;1938-08-01 07:00:00;1938-07;48.0;G
1938-08-01 07:00:01;1938-09-01 07:00:00;1938-08;18.0;G
1938-09-01 07:00:01;1938-10-01 07:00:00;1938-09;10.0;G
1938-10-01 07:00:01;1938-11-01 07:00:00;1938-10;67.0;G
1938-11-01 07:00:01;1938-12-01 07:00:00;1938-11;18.0;G
1938-12-01 07:00:01;1939-01-01 07:00:00;1938-12;21.0;G
1939-01-01 07:00:01;1939-02-01 07:00:00;1939-01;54.0;G
1939-02-01 07:00:01;1939-03-01 07:00:00;1939-02;22.0;G
1939-03-01 07:00:01;1939-04-01 07:00:00;1939-03;18.0;G
1939-04-01 07:00:01;1939-05-01 07:00:00;1939-04;34.0;G
1939-05-01 07:00:01;1939-06-01 07:00:00;1939-05;1.0;G
1939-06-01 07:00:01;1939-07-01 07:00:00;1939-06;14.0;G
1939-07-01 07:00:01;1939-08-01 07:00:00;1939-07;33.0;G
1939-08-01 07:00:01;1939-09-01 07:00:00;1939-08;19.0;G
1939-09-01 07:00:01;1939-10-01 07:00:00;1939-09;72.0;G
1939-10-01 07:00:01;1939-11-01 07:00:00;1939-10;45.0;G
1939-11-01 07:00:01;1939-12-01 07:00:00;1939-11;32.0;G
1939-12-01 07:00:01;1940-01-01 07:00:00;1939-12;28.0;G
1940-01-01 07:00:01;1940-02-01 07:00:00;1940-01;24.0;G
1940-02-01 07:00:01;1940-03-01 07:00:00;1940-02;32.0;G
1940-03-01 07:00:01;1940-04-01 07:00:00;1940-03;20.0;G
1940-04-01 07:00:01;1940-05-01 07:00:00;1940-04;18.0;G
1940-05-01 07:00:01;1940-06-01 07:00:00;1940-05;13.0;G
1940-06-01 07:00:01;1940-07-01 07:00:00;1940-06;1.0;G
1940-07-01 07:00:01;1940-08-01 07:00:00;1940-07;64.0;G
1940-08-01 07:00:01;1940-09-01 07:00:00;1940-08;108.0;G
1940-09-01 07:00:01;1940-10-01 07:00:00;1940-09;60.0;G
1940-10-01 07:00:01;1940-11-01 07:00:00;1940-10;55.0;G
1940-11-01 07:00:01;1940-12-01 07:00:00;1940-11;49.0;G
