Från Datum Tid (UTC),Till Datum Tid (UTC),Representativ månad,Nederbördsmängd,Kvalitet,Latitude,Longitude
10/1/34 7:00,11/1/34 7:00,1934-10,81,G,56.9222,18.1471
11/1/34 7:00,12/1/34 7:00,1934-11,38,G,56.9222,18.1471
12/1/34 7:00,1/1/35 7:00,1934-12,32,G,56.9222,18.1471
1/1/35 7:00,2/1/35 7:00,1935-01,30,G,56.9222,18.1471
2/1/35 7:00,3/1/35 7:00,1935-02,45,G,56.9222,18.1471
3/1/35 7:00,4/1/35 7:00,1935-03,21,G,56.9222,18.1471
4/1/35 7:00,5/1/35 7:00,1935-04,32,G,56.9222,18.1471
5/1/35 7:00,6/1/35 7:00,1935-05,31,G,56.9222,18.1471
6/1/35 7:00,7/1/35 7:00,1935-06,25,G,56.9222,18.1471
7/1/35 7:00,8/1/35 7:00,1935-07,77,G,56.9222,18.1471
8/1/35 7:00,9/1/35 7:00,1935-08,67,G,56.9222,18.1471
9/1/35 7:00,10/1/35 7:00,1935-09,61,G,56.9222,18.1471
10/1/35 7:00,11/1/35 7:00,1935-10,89,G,56.9222,18.1471
11/1/35 7:00,12/1/35 7:00,1935-11,25,G,56.9222,18.1471
12/1/35 7:00,1/1/36 7:00,1935-12,38,G,56.9222,18.1471
1/1/36 7:00,2/1/36 7:00,1936-01,37,G,56.9222,18.1471
2/1/36 7:00,3/1/36 7:00,1936-02,20,G,56.9222,18.1471
3/1/36 7:00,4/1/36 7:00,1936-03,36,G,56.9222,18.1471
4/1/36 7:00,5/1/36 7:00,1936-04,53,G,56.9222,18.1471
5/1/36 7:00,6/1/36 7:00,1936-05,41,G,56.9222,18.1471
6/1/36 7:00,7/1/36 7:00,1936-06,19,G,56.9222,18.1471
7/1/36 7:00,8/1/36 7:00,1936-07,70,G,56.9222,18.1471
8/1/36 7:00,9/1/36 7:00,1936-08,26,G,56.9222,18.1471
9/1/36 7:00,10/1/36 7:00,1936-09,25,G,56.9222,18.1471
10/1/36 7:00,11/1/36 7:00,1936-10,61,G,56.9222,18.1471
11/1/36 7:00,12/1/36 7:00,1936-11,36,G,56.9222,18.1471
12/1/36 7:00,1/1/37 7:00,1936-12,12,G,56.9222,18.1471
1/1/37 7:00,2/1/37 7:00,1937-01,19,G,56.9222,18.1471
2/1/37 7:00,3/1/37 7:00,1937-02,33,G,56.9222,18.1471
3/1/37 7:00,4/1/37 7:00,1937-03,28,G,56.9222,18.1471
4/1/37 7:00,5/1/37 7:00,1937-04,16,G,56.9222,18.1471
5/1/37 7:00,6/1/37 7:00,1937-05,15,G,56.9222,18.1471
6/1/37 7:00,7/1/37 7:00,1937-06,32,G,56.9222,18.1471
7/1/37 7:00,8/1/37 7:00,1937-07,99,G,56.9222,18.1471
8/1/37 7:00,9/1/37 7:00,1937-08,47,G,56.9222,18.1471
9/1/37 7:00,10/1/37 7:00,1937-09,84,G,56.9222,18.1471
10/1/37 7:00,11/1/37 7:00,1937-10,8,G,56.9222,18.1471
11/1/37 7:00,12/1/37 7:00,1937-11,54,G,56.9222,18.1471
12/1/37 7:00,1/1/38 7:00,1937-12,41,G,56.9222,18.1471
1/1/38 7:00,2/1/38 7:00,1938-01,32,G,56.9222,18.1471
2/1/38 7:00,3/1/38 7:00,1938-02,10,G,56.9222,18.1471
3/1/38 7:00,4/1/38 7:00,1938-03,18,G,56.9222,18.1471
4/1/38 7:00,5/1/38 7:00,1938-04,14,G,56.9222,18.1471
5/1/38 7:00,6/1/38 7:00,1938-05,18,G,56.9222,18.1471
6/1/38 7:00,7/1/38 7:00,1938-06,12,G,56.9222,18.1471
7/1/38 7:00,8/1/38 7:00,1938-07,50,G,56.9222,18.1471
8/1/38 7:00,9/1/38 7:00,1938-08,21,G,56.9222,18.1471
9/1/38 7:00,10/1/38 7:00,1938-09,15,G,56.9222,18.1471
10/1/38 7:00,11/1/38 7:00,1938-10,39,G,56.9222,18.1471
11/1/38 7:00,12/1/38 7:00,1938-11,16,G,56.9222,18.1471
12/1/38 7:00,1/1/39 7:00,1938-12,18,G,56.9222,18.1471
1/1/39 7:00,2/1/39 7:00,1939-01,61,G,56.9222,18.1471
2/1/39 7:00,3/1/39 7:00,1939-02,14,G,56.9222,18.1471
3/1/39 7:00,4/1/39 7:00,1939-03,18,G,56.9222,18.1471
4/1/39 7:00,5/1/39 7:00,1939-04,31,G,56.9222,18.1471
5/1/39 7:00,6/1/39 7:00,1939-05,1,G,56.9222,18.1471
6/1/39 7:00,7/1/39 7:00,1939-06,16,G,56.9222,18.1471
7/1/39 7:00,8/1/39 7:00,1939-07,28,G,56.9222,18.1471
8/1/39 7:00,9/1/39 7:00,1939-08,47,G,56.9222,18.1471
9/1/39 7:00,10/1/39 7:00,1939-09,21,G,56.9222,18.1471
10/1/39 7:00,11/1/39 7:00,1939-10,31,G,56.9222,18.1471
11/1/39 7:00,12/1/39 7:00,1939-11,38,G,56.9222,18.1471
12/1/39 7:00,1/1/40 7:00,1939-12,12,G,56.9222,18.1471
1/1/40 7:00,2/1/40 7:00,1940-01,23,G,56.9222,18.1471
2/1/40 7:00,3/1/40 7:00,1940-02,20,G,56.9222,18.1471
3/1/40 7:00,4/1/40 7:00,1940-03,45,G,56.9222,18.1471
4/1/40 7:00,5/1/40 7:00,1940-04,18,G,56.9222,18.1471
5/1/40 7:00,6/1/40 7:00,1940-05,4,G,56.9222,18.1471
6/1/40 7:00,7/1/40 7:00,1940-06,6,G,56.9222,18.1471
7/1/40 7:00,8/1/40 7:00,1940-07,27,G,56.9222,18.1471
8/1/40 7:00,9/1/40 7:00,1940-08,49,G,56.9222,18.1471
9/1/40 7:00,10/1/40 7:00,1940-09,50,G,56.9222,18.1471
10/1/40 7:00,11/1/40 7:00,1940-10,28,G,56.9222,18.1471
11/1/40 7:00,12/1/40 7:00,1940-11,50,G,56.9222,18.1471
12/1/40 7:00,1/1/41 7:00,1940-12,15,G,56.9222,18.1471
1/1/41 7:00,2/1/41 7:00,1941-01,19,G,56.9222,18.1471
2/1/41 7:00,3/1/41 7:00,1941-02,40,G,56.9222,18.1471
3/1/41 7:00,4/1/41 7:00,1941-03,27,G,56.9222,18.1471
4/1/41 7:00,5/1/41 7:00,1941-04,12,G,56.9222,18.1471
5/1/41 7:00,6/1/41 7:00,1941-05,8,G,56.9222,18.1471
6/1/41 7:00,7/1/41 7:00,1941-06,24,G,56.9222,18.1471
7/1/41 7:00,8/1/41 7:00,1941-07,10,G,56.9222,18.1471
8/1/41 7:00,9/1/41 7:00,1941-08,89,G,56.9222,18.1471
9/1/41 7:00,10/1/41 7:00,1941-09,28,G,56.9222,18.1471
10/1/41 7:00,11/1/41 7:00,1941-10,66,G,56.9222,18.1471
11/1/41 7:00,12/1/41 7:00,1941-11,16,G,56.9222,18.1471
12/1/41 7:00,1/1/42 7:00,1941-12,61,G,56.9222,18.1471
1/1/42 7:00,2/1/42 7:00,1942-01,19,G,56.9222,18.1471
2/1/42 7:00,3/1/42 7:00,1942-02,14,G,56.9222,18.1471
3/1/42 7:00,4/1/42 7:00,1942-03,3,G,56.9222,18.1471
4/1/42 7:00,5/1/42 7:00,1942-04,9,G,56.9222,18.1471
5/1/42 7:00,6/1/42 7:00,1942-05,75,G,56.9222,18.1471
6/1/42 7:00,7/1/42 7:00,1942-06,12,G,56.9222,18.1471
7/1/42 7:00,8/1/42 7:00,1942-07,63,G,56.9222,18.1471
8/1/42 7:00,9/1/42 7:00,1942-08,20,G,56.9222,18.1471
9/1/42 7:00,10/1/42 7:00,1942-09,60,G,56.9222,18.1471
10/1/42 7:00,11/1/42 7:00,1942-10,27,G,56.9222,18.1471
11/1/42 7:00,12/1/42 7:00,1942-11,19,G,56.9222,18.1471
12/1/42 7:00,1/1/43 7:00,1942-12,44,G,56.9222,18.1471
1/1/43 7:00,2/1/43 7:00,1943-01,33,G,56.9222,18.1471
2/1/43 7:00,3/1/43 7:00,1943-02,22,G,56.9222,18.1471
3/1/43 7:00,4/1/43 7:00,1943-03,3,G,56.9222,18.1471
4/1/43 7:00,5/1/43 7:00,1943-04,18,G,56.9222,18.1471
5/1/43 7:00,6/1/43 7:00,1943-05,12,G,56.9222,18.1471
6/1/43 7:00,7/1/43 7:00,1943-06,11,G,56.9222,18.1471
7/1/43 7:00,8/1/43 7:00,1943-07,18,G,56.9222,18.1471
8/1/43 7:00,9/1/43 7:00,1943-08,70,G,56.9222,18.1471
9/1/43 7:00,10/1/43 7:00,1943-09,72,G,56.9222,18.1471
10/1/43 7:00,11/1/43 7:00,1943-10,35,G,56.9222,18.1471
11/1/43 7:00,12/1/43 7:00,1943-11,80,G,56.9222,18.1471
12/1/43 7:00,1/1/44 7:00,1943-12,21,G,56.9222,18.1471
1/1/44 7:00,2/1/44 7:00,1944-01,51,G,56.9222,18.1471
2/1/44 7:00,3/1/44 7:00,1944-02,28,G,56.9222,18.1471
3/1/44 7:00,4/1/44 7:00,1944-03,28,G,56.9222,18.1471
4/1/44 7:00,5/1/44 7:00,1944-04,14,G,56.9222,18.1471
5/1/44 7:00,6/1/44 7:00,1944-05,49,G,56.9222,18.1471
6/1/44 7:00,7/1/44 7:00,1944-06,47,G,56.9222,18.1471
7/1/44 7:00,8/1/44 7:00,1944-07,1,G,56.9222,18.1471
8/1/44 7:00,9/1/44 7:00,1944-08,24,G,56.9222,18.1471
9/1/44 7:00,10/1/44 7:00,1944-09,64,G,56.9222,18.1471
10/1/44 7:00,11/1/44 7:00,1944-10,28,G,56.9222,18.1471
11/1/44 7:00,12/1/44 7:00,1944-11,82,G,56.9222,18.1471
12/1/44 7:00,1/1/45 7:00,1944-12,54,G,56.9222,18.1471
1/1/45 7:00,2/1/45 7:00,1945-01,42,G,56.9222,18.1471
2/1/45 7:00,3/1/45 7:00,1945-02,49,G,56.9222,18.1471
3/1/45 7:00,4/1/45 7:00,1945-03,19,G,56.9222,18.1471
4/1/45 7:00,5/1/45 7:00,1945-04,31,G,56.9222,18.1471
5/1/45 7:00,6/1/45 7:00,1945-05,51,G,56.9222,18.1471
6/1/45 7:00,7/1/45 7:00,1945-06,38,G,56.9222,18.1471
7/1/45 7:00,8/1/45 7:00,1945-07,50,G,56.9222,18.1471
8/1/45 7:00,9/1/45 7:00,1945-08,129,G,56.9222,18.1471
9/1/45 7:00,10/1/45 7:00,1945-09,44,G,56.9222,18.1471
10/1/45 7:00,11/1/45 7:00,1945-10,44,G,56.9222,18.1471
11/1/45 7:00,12/1/45 7:00,1945-11,44,G,56.9222,18.1471
12/1/45 7:00,1/1/46 7:00,1945-12,39,G,56.9222,18.1471
1/1/46 7:00,2/1/46 7:00,1946-01,18,G,56.9222,18.1471
2/1/46 7:00,3/1/46 7:00,1946-02,34,G,56.9222,18.1471
3/1/46 7:00,4/1/46 7:00,1946-03,30,G,56.9222,18.1471
4/1/46 7:00,5/1/46 7:00,1946-04,16,G,56.9222,18.1471
5/1/46 7:00,6/1/46 7:00,1946-05,15,G,56.9222,18.1471
6/1/46 7:00,7/1/46 7:00,1946-06,39,G,56.9222,18.1471
7/1/46 7:00,8/1/46 7:00,1946-07,56,G,56.9222,18.1471
8/1/46 7:00,9/1/46 7:00,1946-08,76,G,56.9222,18.1471
9/1/46 7:00,10/1/46 7:00,1946-09,59,G,56.9222,18.1471
10/1/46 7:00,11/1/46 7:00,1946-10,21,G,56.9222,18.1471
11/1/46 7:00,12/1/46 7:00,1946-11,17,G,56.9222,18.1471
12/1/46 7:00,1/1/47 7:00,1946-12,24,G,56.9222,18.1471
1/1/47 6:00,2/1/47 6:00,1947-01,17,G,56.9222,18.1471
2/1/47 6:00,3/1/47 6:00,1947-02,4,G,56.9222,18.1471
3/1/47 6:00,4/1/47 6:00,1947-03,33,G,56.9222,18.1471
4/1/47 6:00,5/1/47 6:00,1947-04,27,G,56.9222,18.1471
5/1/47 6:00,6/1/47 6:00,1947-05,20,G,56.9222,18.1471
6/1/47 6:00,7/1/47 6:00,1947-06,54,G,56.9222,18.1471
7/1/47 6:00,8/1/47 6:00,1947-07,101,G,56.9222,18.1471
8/1/47 6:00,9/1/47 6:00,1947-08,26,G,56.9222,18.1471
9/1/47 6:00,10/1/47 6:00,1947-09,35,G,56.9222,18.1471
10/1/47 6:00,11/1/47 6:00,1947-10,27,G,56.9222,18.1471
11/1/47 6:00,12/1/47 6:00,1947-11,102,G,56.9222,18.1471
12/1/47 6:00,1/1/48 6:00,1947-12,59,G,56.9222,18.1471
1/1/48 6:00,2/1/48 6:00,1948-01,56,G,56.9222,18.1471
2/1/48 6:00,3/1/48 6:00,1948-02,7,G,56.9222,18.1471
3/1/48 6:00,4/1/48 6:00,1948-03,10,G,56.9222,18.1471
4/1/48 6:00,5/1/48 6:00,1948-04,17,G,56.9222,18.1471
5/1/48 6:00,6/1/48 6:00,1948-05,21,G,56.9222,18.1471
6/1/48 6:00,7/1/48 6:00,1948-06,35,G,56.9222,18.1471
7/1/48 6:00,8/1/48 6:00,1948-07,8,G,56.9222,18.1471
8/1/48 6:00,9/1/48 6:00,1948-08,156,G,56.9222,18.1471
9/1/48 6:00,10/1/48 6:00,1948-09,47,G,56.9222,18.1471
10/1/48 6:00,11/1/48 6:00,1948-10,19,G,56.9222,18.1471
11/1/48 6:00,12/1/48 6:00,1948-11,20,G,56.9222,18.1471
12/1/48 6:00,1/1/49 6:00,1948-12,9,G,56.9222,18.1471
1/1/49 6:00,2/1/49 6:00,1949-01,33.6,Y,56.9222,18.1471
2/1/49 6:00,3/1/49 6:00,1949-02,8.1,Y,56.9222,18.1471
3/1/49 6:00,4/1/49 6:00,1949-03,11,G,56.9222,18.1471
4/1/49 6:00,5/1/49 6:00,1949-04,39.7,Y,56.9222,18.1471
5/1/49 6:00,6/1/49 6:00,1949-05,34.6,Y,56.9222,18.1471
6/1/49 6:00,7/1/49 6:00,1949-06,28.3,Y,56.9222,18.1471
7/1/49 6:00,8/1/49 6:00,1949-07,19.5,Y,56.9222,18.1471
8/1/49 6:00,9/1/49 6:00,1949-08,34.7,Y,56.9222,18.1471
9/1/49 6:00,10/1/49 6:00,1949-09,28,Y,56.9222,18.1471
10/1/49 6:00,11/1/49 6:00,1949-10,17,G,56.9222,18.1471
11/1/49 6:00,12/1/49 6:00,1949-11,74.9,Y,56.9222,18.1471
12/1/49 6:00,1/1/50 6:00,1949-12,79,G,56.9222,18.1471
1/1/50 6:00,2/1/50 6:00,1950-01,36,G,56.9222,18.1471
2/1/50 6:00,3/1/50 6:00,1950-02,45,G,56.9222,18.1471
3/1/50 6:00,4/1/50 6:00,1950-03,20,G,56.9222,18.1471
4/1/50 6:00,5/1/50 6:00,1950-04,36,G,56.9222,18.1471
5/1/50 6:00,6/1/50 6:00,1950-05,31,G,56.9222,18.1471
6/1/50 6:00,7/1/50 6:00,1950-06,28,G,56.9222,18.1471
7/1/50 6:00,8/1/50 6:00,1950-07,51,G,56.9222,18.1471
8/1/50 6:00,9/1/50 6:00,1950-08,23,G,56.9222,18.1471
9/1/50 6:00,10/1/50 6:00,1950-09,37,G,56.9222,18.1471
10/1/50 6:00,11/1/50 6:00,1950-10,56,G,56.9222,18.1471
11/1/50 6:00,12/1/50 6:00,1950-11,71,G,56.9222,18.1471
12/1/50 6:00,1/1/51 6:00,1950-12,42,G,56.9222,18.1471
1/1/51 6:00,2/1/51 6:00,1951-01,48.5,Y,56.9222,18.1471
2/1/51 6:00,3/1/51 6:00,1951-02,17.8,Y,56.9222,18.1471
3/1/51 6:00,4/1/51 6:00,1951-03,28.1,Y,56.9222,18.1471
4/1/51 6:00,5/1/51 6:00,1951-04,9.4,Y,56.9222,18.1471
5/1/51 6:00,6/1/51 6:00,1951-05,15.4,Y,56.9222,18.1471
6/1/51 6:00,7/1/51 6:00,1951-06,36.8,Y,56.9222,18.1471
7/1/51 6:00,8/1/51 6:00,1951-07,50,Y,56.9222,18.1471
8/1/51 6:00,9/1/51 6:00,1951-08,52.3,Y,56.9222,18.1471
9/1/51 6:00,10/1/51 6:00,1951-09,22.2,Y,56.9222,18.1471
10/1/51 6:00,11/1/51 6:00,1951-10,2.1,Y,56.9222,18.1471
11/1/51 6:00,12/1/51 6:00,1951-11,41.7,Y,56.9222,18.1471
12/1/51 6:00,1/1/52 6:00,1951-12,18.6,Y,56.9222,18.1471
1/1/52 6:00,2/1/52 6:00,1952-01,41,Y,56.9222,18.1471
2/1/52 6:00,3/1/52 6:00,1952-02,27.6,Y,56.9222,18.1471
3/1/52 6:00,4/1/52 6:00,1952-03,11.2,Y,56.9222,18.1471
4/1/52 6:00,5/1/52 6:00,1952-04,27.6,Y,56.9222,18.1471
5/1/52 6:00,6/1/52 6:00,1952-05,114.7,Y,56.9222,18.1471
6/1/52 6:00,7/1/52 6:00,1952-06,42.1,Y,56.9222,18.1471
7/1/52 6:00,8/1/52 6:00,1952-07,33.3,Y,56.9222,18.1471
8/1/52 6:00,9/1/52 6:00,1952-08,82.9,Y,56.9222,18.1471
9/1/52 6:00,10/1/52 6:00,1952-09,58.3,Y,56.9222,18.1471
10/1/52 6:00,11/1/52 6:00,1952-10,131.1,Y,56.9222,18.1471
11/1/52 6:00,12/1/52 6:00,1952-11,66.8,Y,56.9222,18.1471
12/1/52 6:00,1/1/53 6:00,1952-12,52.4,Y,56.9222,18.1471
1/1/53 6:00,2/1/53 6:00,1953-01,36,Y,56.9222,18.1471
2/1/53 6:00,3/1/53 6:00,1953-02,44.6,Y,56.9222,18.1471
3/1/53 6:00,4/1/53 6:00,1953-03,5.4,Y,56.9222,18.1471
4/1/53 6:00,5/1/53 6:00,1953-04,9.9,Y,56.9222,18.1471
5/1/53 6:00,6/1/53 6:00,1953-05,39.6,Y,56.9222,18.1471
6/1/53 6:00,7/1/53 6:00,1953-06,30.4,Y,56.9222,18.1471
7/1/53 6:00,8/1/53 6:00,1953-07,54.7,Y,56.9222,18.1471
8/1/53 6:00,9/1/53 6:00,1953-08,47.3,Y,56.9222,18.1471
9/1/53 6:00,10/1/53 6:00,1953-09,75,Y,56.9222,18.1471
10/1/53 6:00,11/1/53 6:00,1953-10,11.6,Y,56.9222,18.1471
11/1/53 6:00,12/1/53 6:00,1953-11,59.7,Y,56.9222,18.1471
12/1/53 6:00,1/1/54 6:00,1953-12,19.5,Y,56.9222,18.1471
1/1/54 6:00,2/1/54 6:00,1954-01,55.2,Y,56.9222,18.1471
2/1/54 6:00,3/1/54 6:00,1954-02,6.5,Y,56.9222,18.1471
3/1/54 6:00,4/1/54 6:00,1954-03,25.9,Y,56.9222,18.1471
4/1/54 6:00,5/1/54 6:00,1954-04,32.5,Y,56.9222,18.1471
5/1/54 6:00,6/1/54 6:00,1954-05,12.5,Y,56.9222,18.1471
6/1/54 6:00,7/1/54 6:00,1954-06,22.2,Y,56.9222,18.1471
7/1/54 6:00,8/1/54 6:00,1954-07,69.1,Y,56.9222,18.1471
8/1/54 6:00,9/1/54 6:00,1954-08,37,Y,56.9222,18.1471
9/1/54 6:00,10/1/54 6:00,1954-09,30.3,Y,56.9222,18.1471
10/1/54 6:00,11/1/54 6:00,1954-10,32.5,Y,56.9222,18.1471
11/1/54 6:00,12/1/54 6:00,1954-11,45.5,Y,56.9222,18.1471
12/1/54 6:00,1/1/55 6:00,1954-12,51.2,Y,56.9222,18.1471
1/1/55 6:00,2/1/55 6:00,1955-01,21.6,Y,56.9222,18.1471
2/1/55 6:00,3/1/55 6:00,1955-02,60.1,Y,56.9222,18.1471
3/1/55 6:00,4/1/55 6:00,1955-03,25.3,Y,56.9222,18.1471
4/1/55 6:00,5/1/55 6:00,1955-04,36.6,Y,56.9222,18.1471
5/1/55 6:00,6/1/55 6:00,1955-05,50.4,Y,56.9222,18.1471
6/1/55 6:00,7/1/55 6:00,1955-06,55.2,Y,56.9222,18.1471
7/1/55 6:00,8/1/55 6:00,1955-07,21.4,Y,56.9222,18.1471
8/1/55 6:00,9/1/55 6:00,1955-08,3.8,Y,56.9222,18.1471
9/1/55 6:00,10/1/55 6:00,1955-09,45.8,Y,56.9222,18.1471
10/1/55 6:00,11/1/55 6:00,1955-10,51,Y,56.9222,18.1471
11/1/55 6:00,12/1/55 6:00,1955-11,25,Y,56.9222,18.1471
12/1/55 6:00,1/1/56 6:00,1955-12,65.7,Y,56.9222,18.1471
1/1/56 6:00,2/1/56 6:00,1956-01,50.8,Y,56.9222,18.1471
2/1/56 6:00,3/1/56 6:00,1956-02,40.4,Y,56.9222,18.1471
3/1/56 6:00,4/1/56 6:00,1956-03,8.9,Y,56.9222,18.1471
4/1/56 6:00,5/1/56 6:00,1956-04,28.4,Y,56.9222,18.1471
5/1/56 6:00,6/1/56 6:00,1956-05,5.4,Y,56.9222,18.1471
6/1/56 6:00,7/1/56 6:00,1956-06,60.1,Y,56.9222,18.1471
7/1/56 6:00,8/1/56 6:00,1956-07,30,Y,56.9222,18.1471
8/1/56 6:00,9/1/56 6:00,1956-08,102,Y,56.9222,18.1471
9/1/56 6:00,10/1/56 6:00,1956-09,38.4,Y,56.9222,18.1471
10/1/56 6:00,11/1/56 6:00,1956-10,22.6,Y,56.9222,18.1471
11/1/56 6:00,12/1/56 6:00,1956-11,20.6,Y,56.9222,18.1471
12/1/56 6:00,1/1/57 6:00,1956-12,39.7,Y,56.9222,18.1471
1/1/57 6:00,2/1/57 6:00,1957-01,50.7,Y,56.9222,18.1471
2/1/57 6:00,3/1/57 6:00,1957-02,49.8,Y,56.9222,18.1471
3/1/57 6:00,4/1/57 6:00,1957-03,19.6,Y,56.9222,18.1471
4/1/57 6:00,5/1/57 6:00,1957-04,29.8,Y,56.9222,18.1471
5/1/57 6:00,6/1/57 6:00,1957-05,12.7,Y,56.9222,18.1471
6/1/57 6:00,7/1/57 6:00,1957-06,24.3,Y,56.9222,18.1471
7/1/57 6:00,8/1/57 6:00,1957-07,98.1,Y,56.9222,18.1471
8/1/57 6:00,9/1/57 6:00,1957-08,55.3,Y,56.9222,18.1471
9/1/57 6:00,10/1/57 6:00,1957-09,60.9,Y,56.9222,18.1471
10/1/57 6:00,11/1/57 6:00,1957-10,64.6,Y,56.9222,18.1471
11/1/57 6:00,12/1/57 6:00,1957-11,34.3,Y,56.9222,18.1471
12/1/57 6:00,1/1/58 6:00,1957-12,37,Y,56.9222,18.1471
1/1/58 6:00,2/1/58 6:00,1958-01,32.4,Y,56.9222,18.1471
2/1/58 6:00,3/1/58 6:00,1958-02,66.8,Y,56.9222,18.1471
3/1/58 6:00,4/1/58 6:00,1958-03,28.5,Y,56.9222,18.1471
4/1/58 6:00,5/1/58 6:00,1958-04,23.5,Y,56.9222,18.1471
5/1/58 6:00,6/1/58 6:00,1958-05,43,Y,56.9222,18.1471
6/1/58 6:00,7/1/58 6:00,1958-06,19.8,Y,56.9222,18.1471
7/1/58 6:00,8/1/58 6:00,1958-07,51.6,Y,56.9222,18.1471
8/1/58 6:00,9/1/58 6:00,1958-08,43.2,Y,56.9222,18.1471
9/1/58 6:00,10/1/58 6:00,1958-09,17.5,Y,56.9222,18.1471
10/1/58 6:00,11/1/58 6:00,1958-10,69.1,Y,56.9222,18.1471
11/1/58 6:00,12/1/58 6:00,1958-11,39,Y,56.9222,18.1471
12/1/58 6:00,1/1/59 6:00,1958-12,74.1,Y,56.9222,18.1471
1/1/59 6:00,2/1/59 6:00,1959-01,73.5,Y,56.9222,18.1471
2/1/59 6:00,3/1/59 6:00,1959-02,8.5,Y,56.9222,18.1471
3/1/59 6:00,4/1/59 6:00,1959-03,11.2,Y,56.9222,18.1471
4/1/59 6:00,5/1/59 6:00,1959-04,44.4,Y,56.9222,18.1471
5/1/59 6:00,6/1/59 6:00,1959-05,5,Y,56.9222,18.1471
6/1/59 6:00,7/1/59 6:00,1959-06,11.1,Y,56.9222,18.1471
7/1/59 6:00,8/1/59 6:00,1959-07,29.4,Y,56.9222,18.1471
8/1/59 6:00,9/1/59 6:00,1959-08,17.6,Y,56.9222,18.1471
9/1/59 6:00,10/1/59 6:00,1959-09,36.8,Y,56.9222,18.1471
10/1/59 6:00,11/1/59 6:00,1959-10,36.6,Y,56.9222,18.1471
11/1/59 6:00,12/1/59 6:00,1959-11,21.3,Y,56.9222,18.1471
12/1/59 6:00,1/1/60 6:00,1959-12,39.1,Y,56.9222,18.1471
1/1/60 6:00,2/1/60 6:00,1960-01,51.2,Y,56.9222,18.1471
2/1/60 6:00,3/1/60 6:00,1960-02,20.5,Y,56.9222,18.1471
3/1/60 6:00,4/1/60 6:00,1960-03,26.1,Y,56.9222,18.1471
4/1/60 6:00,5/1/60 6:00,1960-04,12.1,Y,56.9222,18.1471
5/1/60 6:00,6/1/60 6:00,1960-05,45.4,Y,56.9222,18.1471
6/1/60 6:00,7/1/60 6:00,1960-06,27.1,Y,56.9222,18.1471
7/1/60 6:00,8/1/60 6:00,1960-07,141.9,Y,56.9222,18.1471
8/1/60 6:00,9/1/60 6:00,1960-08,113.4,Y,56.9222,18.1471
9/1/60 6:00,10/1/60 6:00,1960-09,46.7,Y,56.9222,18.1471
10/1/60 6:00,11/1/60 6:00,1960-10,69.6,Y,56.9222,18.1471
11/1/60 6:00,12/1/60 6:00,1960-11,84.6,Y,56.9222,18.1471
12/1/60 6:00,1/1/61 6:00,1960-12,73.2,Y,56.9222,18.1471
1/1/61 6:00,2/1/61 6:00,1961-01,23.2,Y,56.9222,18.1471
2/1/61 6:00,3/1/61 6:00,1961-02,11,Y,56.9222,18.1471
3/1/61 6:00,4/1/61 6:00,1961-03,23.5,Y,56.9222,18.1471
4/1/61 6:00,5/1/61 6:00,1961-04,18.5,Y,56.9222,18.1471
5/1/61 6:00,6/1/61 6:00,1961-05,30.2,Y,56.9222,18.1471
6/1/61 6:00,7/1/61 6:00,1961-06,75.4,Y,56.9222,18.1471
7/1/61 6:00,8/1/61 6:00,1961-07,37.6,Y,56.9222,18.1471
8/1/61 6:00,9/1/61 6:00,1961-08,49.5,Y,56.9222,18.1471
9/1/61 6:00,10/1/61 6:00,1961-09,35.3,Y,56.9222,18.1471
10/1/61 6:00,11/1/61 6:00,1961-10,45.5,Y,56.9222,18.1471
11/1/61 6:00,12/1/61 6:00,1961-11,43.4,Y,56.9222,18.1471
12/1/61 6:00,1/1/62 6:00,1961-12,29.5,Y,56.9222,18.1471
1/1/62 6:00,2/1/62 6:00,1962-01,48.2,Y,56.9222,18.1471
2/1/62 6:00,3/1/62 6:00,1962-02,44.1,Y,56.9222,18.1471
3/1/62 6:00,4/1/62 6:00,1962-03,27.1,Y,56.9222,18.1471
4/1/62 6:00,5/1/62 6:00,1962-04,28.7,Y,56.9222,18.1471
5/1/62 6:00,6/1/62 6:00,1962-05,39.2,Y,56.9222,18.1471
6/1/62 6:00,7/1/62 6:00,1962-06,9.2,Y,56.9222,18.1471
7/1/62 6:00,8/1/62 6:00,1962-07,22.3,Y,56.9222,18.1471
8/1/62 6:00,9/1/62 6:00,1962-08,60.7,Y,56.9222,18.1471
9/1/62 6:00,10/1/62 6:00,1962-09,82.4,Y,56.9222,18.1471
10/1/62 6:00,11/1/62 6:00,1962-10,14.4,Y,56.9222,18.1471
11/1/62 6:00,12/1/62 6:00,1962-11,46.5,Y,56.9222,18.1471
12/1/62 6:00,1/1/63 6:00,1962-12,20.1,Y,56.9222,18.1471
1/1/63 6:00,2/1/63 6:00,1963-01,23,Y,56.9222,18.1471
2/1/63 6:00,3/1/63 6:00,1963-02,24.8,Y,56.9222,18.1471
3/1/63 6:00,4/1/63 6:00,1963-03,24.9,Y,56.9222,18.1471
4/1/63 6:00,5/1/63 6:00,1963-04,36.1,Y,56.9222,18.1471
5/1/63 6:00,6/1/63 6:00,1963-05,10.4,Y,56.9222,18.1471
6/1/63 6:00,7/1/63 6:00,1963-06,31.5,Y,56.9222,18.1471
